Gene = Samuel
Position 883: 1.4130342085852937e-06
Position 39648: 1.1155206773536696e-07
Position 364: 5.0342071755113965e-08
Position 510: 3.7884545820958145e-08
Position 38851: 3.081832910482795e-08
Position 362: 2.478467301707507e-08
Position 38866: 2.3294753663942867e-08
Position 38581: 1.3121780658682664e-08
Position 592: 9.461105764082e-09
Position 38927: 9.132776948516264e-09
Position 38385: 2.016247355985203e-09
Position 38630: 1.161788967587958e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 35862: 0.9932534263628062
Position 52345: 0.985610283621859
Position 11518: 0.978408604660388
Position 37310: 0.9706967872876462
Position 30728: 0.9692540656678316
Position 36574: 0.9665108268053196
Position 2138: 0.7686238002500967
Position 2647: 0.48196417170440364
Position 1843: 0.4275784799528466
Position 154: 0.36392074127183804
Position 1562: 0.34650115324295794
Position 49564: 0.25789528797613936
Position 1927: 0.24105528788195976
Position 1170: 0.23260842043960633
Position 38047: 0.21533186232960064
Position 38058: 0.13945689709057377
Position 3003: 0.08792820763138294
Position 940: 0.07780752369165421
Position 396: 0.07763519868581058
Position 3808: 0.04988814684811272
Position 37161: 0.04539962892040397
Position 16808: 0.03772997188638938
Position 2651: 0.03742895716554337
Position 520: 0.03362060096320858
Position 37147: 0.030711529593085925
Position 2392: 0.02385712145608019
Position 504: 0.022871773503985553
Position 990: 0.021594938320461634
Position 11521: 0.0215913953396134
Position 1523: 0.01943027473575179
Position 540: 0.018512402820556793
Position 1991: 0.015793735980799545
Position 36376: 0.015027423917776768
Position 1023: 0.013096122592430997
Position 2375: 0.011787581595458637
Position 4170: 0.01050043517343315
Position 2354: 0.00976460471108796
Position 37182: 0.007753260325720138
Position 2435: 0.0075398515409942505
Position 1456: 0.007151693687890925
Position 36613: 0.0068903532358402285
Position 38067: 0.005513232419547486
Position 3321: 0.0051676240331372525
Position 1012: 0.004359821399114855
Position 4564: 0.004333121130496688
Position 2166: 0.003922052602669874
Position 2022: 0.003860053642102567
Position 36630: 0.003836819494394595
Position 362: 0.0031542974108440033
Position 36923: 0.003074975995450026
Position 3576: 0.0030671080676097505
Position 181: 0.002951336933434936
Position 2975: 0.0027834001242803964
Position 36440: 0.0026380853412729935
Position 372: 0.002608470211267369
Position 37340: 0.0025879754054187907
Position 350: 0.0025061756359011813
Position 844: 0.002502950965963098
Position 49914: 0.002444458283356839
Position 15917: 0.0022598138193291864
Position 592: 0.0022258917910624454
Position 1002: 0.0021811135116902355
Position 1753: 0.0018994090089304936
Position 37023: 0.001864543415328419
Position 36548: 0.0017783290374683073
Position 905: 0.0016095604488881865
Position 973: 0.001528827461167565
Position 16159: 0.0014720642710467674
Position 11945: 0.0012896234031665075
Position 574: 0.0008760663999821149
Position 1570: 0.0008672382445206022
Position 1046: 0.000722183742471184
Position 287: 0.0006862900132016182
Position 643: 0.0006285966955951618
Position 48648: 0.0005588186789126068
Position 1063: 0.0005127534620792539
Position 860: 0.0004974312081261576
Position 4658: 0.00041914042171836767
Position 11843: 0.0003583330987488757
Position 1374: 0.0003270208371490145
Position 3194: 0.0002866541376409437
Position 37493: 0.0002646636163629737
Position 297: 0.0002581684767734012
Position 44161: 0.00025740294410176514
Position 800: 0.0002178931340782543
Position 1100: 0.0002003181987418242
Position 11756: 0.00013486185023835017
Position 46523: 0.0001278905539604071
Position 377: 0.0001208179999587304
Position 37502: 0.00010842990577568749
Position 45815: 9.178990375637434e-05
Position 811: 7.783381150709953e-05
Position 752: 6.370088864655927e-05
Position 1034: 5.624400854594986e-05
Position 270: 3.9245787121595416e-05
Position 46539: 3.747669947616612e-05
Position 37236: 2.9074986331386533e-05
Position 45076: 2.5997657509134428e-05
Position 1051: 2.457655793730931e-05
Position 37354: 2.28159051228151e-05
Position 43436: 1.961938850414037e-05
Position 2867: 1.85448244951941e-05
Position 37326: 1.8203578944859967e-05
Position 2893: 1.478046054070327e-05
Position 44183: 1.2618516668291906e-05
Position 44132: 1.140172603151831e-05
Position 2220: 1.0119136789947236e-05
Position 2836: 8.074848769757546e-06
Position 39982: 6.540103635911491e-06
Position 4143: 5.382412866770219e-06
Position 4064: 4.982087870122606e-06
Position 400: 3.4287251546433383e-06
Position 39413: 2.8885033917960637e-06
Position 45060: 2.858987748198536e-06
Position 37361: 2.783507218825322e-06
Position 38318: 1.6365669595518947e-06
Position 41399: 1.2993132694329062e-06
Position 38341: 1.1997668897263375e-06
Position 36509: 6.677532108494455e-07
Position 42321: 6.320628934511884e-07
Position 403: 6.008466873795293e-07
Position 220: 5.838878963883629e-07
Position 302: 5.690624139703546e-07
Position 39823: 4.5155002937293054e-07
Position 38272: 4.1830242410236937e-07
Position 157: 4.164834409736364e-07
Position 38508: 3.100535918464203e-07
Position 41075: 1.9446621913818936e-07
Position 41832: 1.9049156469680926e-07
Position 406: 1.555719964889467e-07
Position 40304: 1.3737474470552225e-07
Position 38240: 1.1118702388797192e-07
Position 72: 8.176994975098388e-08
Position 42178: 7.229612127416515e-08
Position 41357: 5.894316200100977e-08
Position 40250: 5.231710575165963e-08
Position 89: 5.120055518946763e-08
Position 83: 5.0147120360267906e-08
Position 308: 4.9408456628758136e-08
Position 39485: 4.491165363705687e-08
Position 41110: 4.1343921382066097e-08
Position 40348: 3.904216356174682e-08
Position 38193: 3.7940945965196976e-08
Position 42048: 3.199188886899369e-08
Position 409: 2.037843096837906e-08
Position 40223: 1.799560070892817e-08
Position 206: 1.3867227145381098e-08
Position 233: 1.3483770853992221e-08
Position 40775: 1.2247942740621642e-08
Position 213: 1.2168627870975827e-08
Position 41361: 1.1931387826914785e-08
Position 38580: 1.119483817389145e-08
Position 415: 1.0197357819556181e-08
Position 430: 8.051130451347123e-09
Position 38565: 5.408122023933433e-09
Position 38516: 4.520389576992091e-09
Position 40187: 2.715566937145637e-09
Position 418: 2.6277165805658997e-09
Position 38293: 2.1839844686104875e-09
Position 427: 1.907363810163127e-09
Position 617: 1.4653425255835588e-09
Position 38205: 1.1857499498504633e-09
Position 38071: 1.0759985906867821e-09
Position 38128: 3.0084786067093734e-10
Position 320: 1.6355340936288715e-10
Position 38003: 1.5398550168096606e-11
Position 159: 1.1748079746494486e-11
Position 433: 1.1115184261272478e-11
