Gene = verm
Position 665: 1.439314681985979e-06
Position 3099: 1.2055915525903282e-06
Position 3318: 1.090716439765651e-06
Position 115: 8.687205585635344e-07
Position 2964: 5.845662111304849e-07
Position 520: 5.654362361706036e-07
Position 3381: 5.321319388705256e-07
Position 100: 4.002201360299834e-07
Position 1433: 2.971432522404809e-07
Position 514: 1.5689610176848316e-07
Position 325: 1.1779103559166336e-07
Position 527: 3.0593125105751096e-08
Position 84: 1.9505837983258133e-08
Position 1067: 1.740206959168795e-08
Position 219: 1.1400323211632704e-08
Position 105: 5.14953194077669e-09
Position 292: 2.118170297367404e-09
Position 2538: 1.958100274723223e-09
Position 261: 1.7875189112635118e-12
Position 221: 1.6924828712018577e-14
