Gene = rogdi
Position 34: 0.00023282978936307324
Position 4097: 0.00019902657446681165
Position 1257: 0.00017523554838088314
Position 2717: 0.00016361635827404314
Position 253: 0.00015840841457540308
Position 945: 0.0001576345410279592
Position 727: 0.00015742502308198063
Position 416: 0.0001573168206104008
Position 37: 0.00014996785029042488
Position 3824: 0.0001444139300171255
Position 2733: 0.00014436281607140437
Position 151: 0.0001394371918102
Position 2418: 0.00013740689147630087
Position 27: 0.00013286598776481216
Position 596: 0.0001227724605868782
Position 2363: 0.00011962664225226761
Position 281: 0.00011705275161070596
Position 1236: 0.000113430322813393
Position 1130: 0.00010860911612326114
Position 2633: 8.651233620013171e-05
Position 1413: 8.609046508805238e-05
Position 2788: 8.530698150399707e-05
Position 380: 8.348874587984978e-05
Position 4750: 8.166118760116776e-05
Position 1716: 8.135593992839366e-05
Position 329: 7.043922026691805e-05
Position 331: 7.00185589030968e-05
Position 325: 6.815050443749681e-05
Position 1562: 6.243546644764573e-05
Position 2425: 4.8602324883333655e-05
Position 742: 4.8180817064445754e-05
Position 3573: 4.777921125254519e-05
Position 3566: 4.454362020673784e-05
Position 327: 4.174506184305483e-05
Position 4655: 3.712576160151079e-05
Position 3407: 3.497674683857085e-05
Position 2810: 3.386997233578822e-05
Position 386: 3.124429012182997e-05
Position 2845: 2.997555238439971e-05
Position 808: 2.922049499587151e-05
Position 973: 2.9179054246103008e-05
Position 388: 2.8653524486621307e-05
Position 704: 2.8293527990680553e-05
Position 4595: 2.6596961763299115e-05
Position 339: 2.6572634226000523e-05
Position 2627: 2.6314269612550024e-05
Position 4540: 2.6223813883582656e-05
Position 6: 2.574334295938624e-05
Position 68: 2.444463289592781e-05
Position 732: 2.321487476494368e-05
Position 1697: 2.3008358868783777e-05
Position 2382: 2.1818253588457084e-05
Position 590: 2.0140758736558953e-05
Position 819: 1.9796516880517603e-05
Position 3848: 1.9021520693064704e-05
Position 621: 1.8962806643583464e-05
Position 4646: 1.2467426284682757e-05
Position 630: 1.242211867822225e-05
Position 828: 1.1264502634866995e-05
Position 598: 1.0128088468527102e-05
Position 335: 9.826194143865581e-06
Position 343: 9.825192962306613e-06
Position 20: 6.918916477681263e-06
Position 3516: 6.727477557703349e-06
Position 4752: 6.103717659343379e-06
Position 3371: 4.136248110988647e-06
Position 319: 3.5976122779373796e-06
Position 3381: 3.5270718135090433e-06
Position 3508: 3.4913816824092935e-06
Position 3899: 2.795221044660655e-06
Position 1202: 2.566399920836536e-06
Position 3720: 2.463848101552451e-06
Position 284: 1.840207275839129e-06
Position 1000: 1.7806053935267127e-06
Position 609: 1.5370122926448038e-06
Position 1411: 1.0681533966139764e-06
Position 1305: 7.337868072990178e-07
Position 3855: 7.330315682872567e-07
Position 1399: 6.259640101728215e-07
Position 3465: 4.507997527802808e-07
Position 981: 3.694155393495301e-07
Position 3180: 1.8314264183308105e-07
Position 1386: 1.4400649555597823e-07
Position 333: 6.856439217575409e-08
Position 1442: 6.370692760936412e-08
Position 341: 3.5549417875864526e-08
Position 3752: 2.3889138592216274e-08
Position 656: 1.9170454622402743e-08
Position 3778: 1.3736483032334723e-08
Position 1095: 1.2537861515526455e-08
Position 1555: 3.1629566451015607e-09
Position 1287: 7.046708202114452e-11
Position 1314: 1.6000638571579908e-12
Position 3293: 1.1675241248573493e-12
Position 347: 5.214429944128893e-13
Position 3344: 3.1216333880096325e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 3208: 0.966382335948555
Position 3442: 0.9480551807949963
Position 2490: 0.760832488430256
Position 4516: 0.4971448429814697
Position 4785: 0.4720171413966335
Position 1000: 0.4424238299066193
Position 2348: 0.3544197025603454
Position 3959: 0.22146283714255713
Position 1808: 0.18557930442838136
Position 1365: 0.1562220111930901
Position 1025: 0.11837541038601883
Position 1305: 0.11189179197582538
Position 4378: 0.10458296670806316
Position 5143: 0.08438849170130726
Position 1634: 0.08047030387167252
Position 756: 0.07919454103096428
Position 4810: 0.07573479221396139
Position 3975: 0.06840221625143905
Position 1040: 0.05855200022475565
Position 4318: 0.04912712252059436
Position 5698: 0.04833574828949126
Position 3905: 0.04691072741662781
Position 4006: 0.0435038123373025
Position 1719: 0.036559920380713436
Position 5188: 0.03348333314027938
Position 4114: 0.03153486661516414
Position 4819: 0.02768064258777347
Position 2936: 0.027628952027862672
Position 4179: 0.02760452420979971
Position 3494: 0.024149739596987078
Position 5497: 0.021011067544416673
Position 4353: 0.018730695859899796
Position 1652: 0.01868844127916792
Position 4331: 0.016861251762550336
Position 877: 0.01604855427064244
Position 2956: 0.01536666669215072
Position 3972: 0.014221231982676852
Position 3995: 0.01415749510797025
Position 1863: 0.010732582532903644
Position 1465: 0.008710430425166567
Position 1874: 0.008362833235563309
Position 2493: 0.0070570114954021075
Position 213: 0.00640436860576083
Position 355: 0.006202858162284449
Position 1379: 0.006152893732792468
Position 1841: 0.005244645338692432
Position 3471: 0.004968585119981727
Position 4475: 0.004648534147458393
Position 1399: 0.0043998071891942015
Position 1517: 0.003641759980948687
Position 1525: 0.002918846838608407
Position 2577: 0.002346949125793427
Position 1572: 0.002300630038745652
Position 3617: 0.0022470977823604824
Position 3647: 0.0020456353021981715
Position 1168: 0.001918459912354745
Position 1261: 0.0019076750894061797
Position 2675: 0.0014544454988027822
Position 3289: 0.0014316863853766192
Position 781: 0.0013517819326187334
Position 4948: 0.0013466178424551424
Position 268: 0.0012590646053963492
Position 2007: 0.0012586852771012834
Position 1064: 0.0011363782381884717
Position 1583: 0.0011173267406912651
Position 3045: 0.0010856214126588408
Position 1871: 0.001053642862527483
Position 1479: 0.0010315297959864061
Position 3180: 0.0008821955561256046
Position 4200: 0.0008207892885282929
Position 1195: 0.0007448411335594636
Position 2964: 0.0007447654765569169
Position 2004: 0.0007147474473806561
Position 609: 0.0006542919478152621
Position 1245: 0.0006516120983407932
Position 3319: 0.000643441431449823
Position 2779: 0.0006360172119434484
Position 3216: 0.0006210485375099564
Position 456: 0.0006122050878146798
Position 1976: 0.0005995169668189056
Position 2532: 0.0005710560156357747
Position 569: 0.0005648086179204611
Position 5102: 0.0005236224172698552
Position 1241: 0.0005200789807610104
Position 4188: 0.0004515660808869332
Position 853: 0.00043319828358534605
Position 3146: 0.0004137401573801054
Position 909: 0.00035192803035770994
Position 671: 0.0003367435674232463
Position 2879: 0.00032530931624854344
Position 4455: 0.0003104982907611051
Position 5748: 0.00028770317924771763
Position 1188: 0.00028485732411018564
Position 4053: 0.0002473032134388684
Position 2541: 0.000225988110127451
Position 3456: 0.0002125660903400695
Position 4584: 0.00020032004415414755
Position 1692: 0.00019520223795117561
Position 3527: 0.00017716466367062245
Position 1697: 0.0001471162728601554
Position 643: 0.00014092491613715408
Position 2047: 0.00012780413493403383
Position 448: 0.00011977963467155104
Position 2794: 0.00011841310332986777
Position 3292: 0.00011076153150023515
Position 3662: 0.00010993835584873387
Position 395: 9.493294367406289e-05
Position 691: 9.110603035530126e-05
Position 2032: 8.85258756153971e-05
Position 1192: 8.165308411696384e-05
Position 2050: 7.750691941467363e-05
Position 1051: 7.443093249159454e-05
Position 1396: 6.755166208895325e-05
Position 2756: 6.350107869298831e-05
Position 1176: 6.216053514009999e-05
Position 3283: 5.9939183360422965e-05
Position 4459: 4.768374015571067e-05
Position 1045: 4.499700556678131e-05
Position 362: 4.395614273336852e-05
Position 2713: 4.2530307370247704e-05
Position 3604: 3.8231319878411025e-05
Position 2685: 3.648941049192556e-05
Position 4056: 3.589308693324002e-05
Position 3707: 3.174441548867186e-05
Position 4071: 3.160354413288921e-05
Position 120: 3.152526295394711e-05
Position 4150: 3.0277716602862975e-05
Position 812: 2.8117651303064888e-05
Position 2702: 2.6533832961869423e-05
Position 3022: 2.381629522454049e-05
Position 786: 2.127136088343474e-05
Position 621: 1.8909478330295824e-05
Position 3690: 1.8906164655627987e-05
Position 727: 1.858747575586965e-05
Position 2788: 1.684741698700667e-05
Position 1411: 1.681135695113566e-05
Position 3552: 1.526398122556665e-05
Position 2826: 1.499262655319202e-05
Position 2526: 1.4828465921738697e-05
Position 3830: 1.4570363070767023e-05
Position 3566: 1.4409636484167541e-05
Position 1858: 1.1267004344084326e-05
Position 3338: 1.0232716851694471e-05
Position 1705: 9.74925443317347e-06
Position 3508: 9.695602203564258e-06
Position 575: 9.549061629170145e-06
Position 183: 9.38519601044661e-06
Position 3530: 8.708125086274397e-06
Position 792: 8.354119814272798e-06
Position 2764: 7.580109380986324e-06
Position 1588: 7.0459315486421825e-06
Position 223: 4.849718889712932e-06
Position 604: 4.669919687328888e-06
Position 3746: 4.033771763161785e-06
Position 409: 3.9559475018019114e-06
Position 2819: 3.7161575615155053e-06
Position 3502: 3.539793376639951e-06
Position 3824: 3.318879268804661e-06
Position 630: 3.1197876161837652e-06
Position 1530: 2.529224337789682e-06
Position 1372: 1.980908431346768e-06
Position 459: 1.960000316613156e-06
Position 732: 1.907954120892339e-06
Position 1173: 1.8149109747205336e-06
Position 1612: 1.592083501863885e-06
Position 799: 1.229131000734198e-06
Position 739: 6.672698046258551e-07
Position 403: 6.587219649091538e-07
Position 1135: 4.0030157394457365e-07
Position 1224: 2.9240261591353933e-07
Position 125: 1.1880473989607428e-07
Position 1212: 1.1840321604897429e-07
Position 225: 5.324077799032001e-08
Position 129: 3.49735833097135e-08
Position 235: 3.113935096716056e-08
Position 231: 1.6225419689079655e-08
Position 239: 7.631596972809886e-09
Position 369: 6.607457145850891e-09
Position 3626: 1.4336970513808523e-09
Position 151: 4.1115957582753726e-10
