Gene = BtbVII
Position 3019: 0.002186832017664588
Position 6554: 0.002182668672324443
Position 1283: 0.0020744913225747385
Position 5307: 0.0020590964560803574
Position 1625: 0.0016936807780536425
Position 92: 0.0015563840657514694
Position 5107: 0.0014032736208607003
Position 9629: 0.0013368386718288611
Position 2393: 0.0013116799649149698
Position 5672: 0.0012853083038520253
Position 939: 0.0012680389170397263
Position 898: 0.0012550242348734566
Position 3023: 0.001254874462304516
Position 280: 0.0010358273017176784
Position 5927: 0.000960397856641895
Position 9270: 0.0009543487991716635
Position 9625: 0.0009083018316024568
Position 6926: 0.0008726014268103094
Position 2561: 0.000866757618226499
Position 5453: 0.0008189407342515509
Position 9265: 0.0007881554646791472
Position 753: 0.0007343815301592946
Position 4168: 0.0006464092302512933
Position 775: 0.0006289171092605495
Position 9333: 0.0006037727319774769
Position 9621: 0.000549656691384093
Position 4309: 0.0005399336736446583
Position 332: 0.00042984615234611554
Position 3182: 0.000370397512270344
Position 2539: 0.0003548137069374627
Position 1061: 0.0003466454357725883
Position 3926: 0.00034487005702358003
Position 4190: 0.00034419842081394986
Position 2122: 0.00032546744443986454
Position 4865: 0.00031504358027065475
Position 9524: 0.0003009060732278647
Position 6536: 0.00029117683098717884
Position 2954: 0.0002888029356960663
Position 597: 0.000275076318651735
Position 99: 0.0002679008093032103
Position 9374: 0.00026695424238944713
Position 675: 0.00026501912222606967
Position 2363: 0.00026456250308648564
Position 4420: 0.0002631869864598605
Position 1265: 0.00024067265140638236
Position 1101: 0.00023511965077022424
Position 270: 0.00022357860509349164
Position 358: 0.00021628513953831805
Position 5531: 0.00021065333578477698
Position 316: 0.00020878506809681295
Position 4702: 0.00020176593322306227
Position 4093: 0.00020152231891771164
Position 1812: 0.00017639250622811638
Position 3252: 0.00017573305484188976
Position 9349: 0.0001748407121571556
Position 4238: 0.0001731261314502429
Position 9307: 0.00016972002579299493
Position 8894: 0.00016732358093748387
Position 2357: 0.00015602649026735536
Position 3204: 0.00015163867601193062
Position 4280: 0.00015151899819377092
Position 7491: 0.00014839515136304819
Position 6269: 0.00013356977361274677
Position 2242: 0.00013323206844897397
Position 730: 0.00013194984707484418
Position 2207: 0.00011983258285940915
Position 3752: 0.0001190702361417996
Position 3098: 0.00011832380405632129
Position 5068: 0.00011409539809318607
Position 3911: 0.00011158283918634038
Position 173: 0.0001112737677765112
Position 8912: 9.960550634360948e-05
Position 2342: 9.6366953807012e-05
Position 3584: 8.681960498904906e-05
Position 751: 7.762453428680848e-05
Position 2222: 7.633893998342283e-05
Position 375: 7.07099569950493e-05
Position 2225: 7.054506763204896e-05
Position 110: 5.6587169783449715e-05
Position 3403: 5.557984132061714e-05
Position 2952: 5.495458800720736e-05
Position 505: 5.068044168429422e-05
Position 8973: 4.766366123720723e-05
Position 2448: 4.7451366697809863e-05
Position 3117: 4.514940149950682e-05
Position 3047: 4.319427894427042e-05
Position 509: 3.934320735700401e-05
Position 1076: 3.7217625553835456e-05
Position 668: 3.7156694377923366e-05
Position 3303: 3.662709596252587e-05
Position 9071: 3.490060386804482e-05
Position 1620: 3.4571246102703075e-05
Position 198: 2.9036986823639573e-05
Position 2201: 2.8479000057979124e-05
Position 2676: 2.7575674785149838e-05
Position 1029: 2.698846609582622e-05
Position 1658: 2.643429028756733e-05
Position 9633: 2.5883994154578287e-05
Position 4105: 2.585764975334489e-05
Position 4664: 2.5098923176256353e-05
Position 756: 2.2721435788796188e-05
Position 1647: 2.22086403608744e-05
Position 8618: 2.2134080401838546e-05
Position 8642: 2.1881732230432046e-05
Position 1498: 2.1690208945297575e-05
Position 4184: 2.1429782281841994e-05
Position 9092: 1.9617324372644954e-05
Position 1775: 1.91791306833679e-05
Position 758: 1.75728644820499e-05
Position 735: 1.7242664531513803e-05
Position 8885: 1.525031840865745e-05
Position 3341: 1.3782317294085543e-05
Position 1819: 1.2288719201970102e-05
Position 857: 1.1075014764131583e-05
Position 164: 1.0653419795800216e-05
Position 1530: 9.963160257425553e-06
Position 3287: 9.468480107852942e-06
Position 213: 9.10390270133675e-06
Position 9351: 8.183359521332685e-06
Position 2339: 7.87774074553159e-06
Position 9214: 6.943724482911463e-06
Position 2731: 6.816295439950311e-06
Position 9465: 6.566725793253408e-06
Position 1512: 6.425943023666707e-06
Position 8869: 6.222494321396245e-06
Position 807: 5.331302041928832e-06
Position 2576: 4.537064337702893e-06
Position 502: 4.031861459440456e-06
Position 733: 3.842340846636349e-06
Position 60: 3.82826191178793e-06
Position 2780: 3.7763139400639513e-06
Position 131: 3.6317771493433098e-06
Position 343: 3.6241215673826676e-06
Position 1427: 3.62258532850289e-06
Position 819: 3.4071312024950605e-06
Position 492: 3.3803343287621993e-06
Position 176: 3.3578213087991502e-06
Position 495: 1.8673600543684405e-06
Position 810: 1.572150707512571e-06
Position 1478: 1.5218959084889345e-06
Position 3346: 1.411861857117735e-06
Position 1560: 1.2336266138560405e-06
Position 2247: 1.0544787554984627e-06
Position 663: 9.5509943967615e-07
Position 8605: 7.578651253945443e-07
Position 1339: 7.437504904243463e-07
Position 3459: 6.117892075596929e-07
Position 1827: 5.610632718139806e-07
Position 2129: 3.810254999513997e-07
Position 1558: 3.083609668888044e-07
Position 8594: 2.6468576136335993e-07
Position 2762: 2.1627938525916892e-07
Position 3809: 1.85734897156054e-07
Position 9057: 1.812664812401496e-07
Position 8481: 1.8003280927900794e-07
Position 8721: 1.534310253741823e-07
Position 1787: 1.3390822119825165e-07
Position 1363: 1.18824310273534e-07
Position 8425: 1.0600010175554909e-07
Position 2830: 9.859802854827408e-08
Position 9084: 8.45247584677154e-08
Position 7467: 7.155584262124907e-08
Position 1922: 7.001847468687549e-08
Position 1884: 5.563794448895385e-08
Position 7435: 5.496385387233972e-08
Position 8728: 5.371379276008787e-08
Position 8953: 5.114900705858922e-08
Position 1677: 4.690182184094523e-08
Position 2843: 4.528773906760918e-08
Position 2838: 4.346340063497242e-08
Position 7667: 3.971292862543657e-08
Position 8706: 3.7624091071312484e-08
Position 8159: 3.566962941382209e-08
Position 8344: 3.364633593140089e-08
Position 8509: 3.0573747970482595e-08
Position 8588: 2.5731008326638463e-08
Position 7525: 2.1311249645858415e-08
Position 8979: 1.3081243967552929e-08
Position 9075: 1.1230258807853496e-08
Position 8745: 8.202770429402054e-09
Position 8849: 7.603875828704878e-09
Position 981: 4.009311406340352e-09
Position 796: 3.4613812946006144e-09
Position 1008: 2.9490603993426973e-09
Position 1394: 2.2917003583904168e-09
Position 813: 2.2595396580960854e-09
Position 9: 2.075609251248282e-09
Position 1574: 1.9075935200076737e-09
Position 8786: 1.7308288743370724e-09
Position 1452: 1.5954237869358343e-09
Position 2713: 6.300051604456052e-10
Position 8070: 8.318845142949386e-12
Position 7419: 8.061031288305178e-12
Position 7901: 7.925482689749614e-12
Position 7501: 3.488977544132844e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 8553: 0.9954754879594595
Position 1568: 0.97594032861361
Position 7311: 0.9702752776295775
Position 2281: 0.9230375742971708
Position 2617: 0.5688660738862227
Position 981: 0.5013704274075649
Position 3808: 0.4175273861239566
Position 6014: 0.21113861623077831
Position 5949: 0.1629115812793469
Position 8287: 0.06577658215029902
Position 8985: 0.06261283720137892
Position 5562: 0.04678164288426312
Position 5980: 0.04661720985251607
Position 5974: 0.03686799213715265
Position 5178: 0.027934496751881286
Position 1616: 0.017773015354167445
Position 5214: 0.017660260353625504
Position 2620: 0.016916029444429066
Position 7270: 0.015707321806637448
Position 1165: 0.015155274876269982
Position 4887: 0.01504090375490052
Position 6355: 0.01183507912028897
Position 5914: 0.010618145256091109
Position 5602: 0.009352535872842774
Position 4584: 0.009294510269416384
Position 5199: 0.008905294716615964
Position 3697: 0.00817085336546614
Position 5593: 0.0071678040701252665
Position 9099: 0.006478598703969347
Position 2900: 0.006471558005107931
Position 7808: 0.005779722376860917
Position 2838: 0.004796320747343547
Position 9700: 0.004663804132932933
Position 8284: 0.004559705259210114
Position 5736: 0.004537494305568166
Position 1775: 0.004139376271221726
Position 3524: 0.004029083427991359
Position 3596: 0.0037803491564760796
Position 99: 0.0036847702987866503
Position 6209: 0.0032613794603584077
Position 4222: 0.003029815923394256
Position 9156: 0.0030257080587170588
Position 4863: 0.002999393352959299
Position 1351: 0.0028291307961142835
Position 5871: 0.002698722081878583
Position 7835: 0.002536250518426487
Position 1348: 0.00238348831423707
Position 3548: 0.0022250667362889946
Position 1691: 0.0020469872088462637
Position 3204: 0.002020114751979934
Position 4481: 0.002003699860304098
Position 5498: 0.002000189436374312
Position 6731: 0.0019011225639862927
Position 3626: 0.001829738643238141
Position 5232: 0.0016996856972527896
Position 796: 0.0016670764468595647
Position 9441: 0.0014604285568788943
Position 2069: 0.001448435661402145
Position 6812: 0.0014109897974447223
Position 1734: 0.0013872057986914284
Position 5446: 0.0013736542617317537
Position 6623: 0.0012725280055431373
Position 2066: 0.0012657380941837957
Position 1625: 0.0012508272327442498
Position 4430: 0.0012386224126147104
Position 7505: 0.0012207051015975913
Position 8594: 0.0012116379528912399
Position 1223: 0.0011374263451863396
Position 7667: 0.0011339132576416728
Position 1727: 0.0011203800087511194
Position 7805: 0.0011032633404069135
Position 9096: 0.0010465061102235998
Position 8742: 0.001005521746895085
Position 3607: 0.0008886791806820014
Position 1685: 0.0008848294349655723
Position 8145: 0.0008534003130591693
Position 151: 0.0007728086017180201
Position 7550: 0.0007668392562403967
Position 2576: 0.0007665582865086652
Position 1101: 0.0007440116526095836
Position 4929: 0.0006613112418098326
Position 5018: 0.0006517657708991383
Position 1688: 0.0006341644833708811
Position 164: 0.0006099287871523336
Position 7155: 0.0006098729230637662
Position 6370: 0.0006053607456225841
Position 5797: 0.0005860931986535179
Position 9476: 0.0005611215019309103
Position 3667: 0.0005588262570035791
Position 1858: 0.0005486606599567105
Position 5388: 0.0005452860268198108
Position 9464: 0.0005386810512976573
Position 838: 0.00038224940465792894
Position 1783: 0.00037635582734030844
Position 4905: 0.00035910578484131127
Position 6319: 0.0003398348613921933
Position 1988: 0.0003255014413649171
Position 2246: 0.0002828355346603206
Position 9015: 0.0002801561462993614
Position 2313: 0.00023689330895871737
Position 3647: 0.00022597875708561265
Position 1494: 0.00020219006712591953
Position 1906: 0.00019600221441683265
Position 3554: 0.00018796466270089854
Position 1220: 0.00018566293220642806
Position 3867: 0.00018151517341784694
Position 6962: 0.00014958543861199797
Position 2373: 0.0001465376563183101
Position 741: 0.00014054859054369082
Position 7744: 0.0001336789278665505
Position 1066: 0.0001302458442175128
Position 4933: 0.00012922375816428703
Position 2925: 0.00012772676545799554
Position 1198: 0.00011797074998376674
Position 7954: 0.00011452068002937657
Position 387: 0.00010615298335009932
Position 1005: 0.00010517291674181121
Position 4506: 0.00010261606202339846
Position 110: 0.0001014488896416538
Position 328: 9.884770572448911e-05
Position 332: 9.626185877989414e-05
Position 270: 9.565207313054526e-05
Position 4596: 9.509112097240226e-05
Position 1909: 9.340271766948379e-05
Position 7064: 9.2448674589795e-05
Position 1378: 9.122962539941723e-05
Position 481: 8.617165012185233e-05
Position 2114: 8.613204611792832e-05
Position 1640: 7.44985472924052e-05
Position 2072: 6.769003907333089e-05
Position 2018: 6.740725676778462e-05
Position 1288: 6.245498084862223e-05
Position 6656: 6.074635932753866e-05
Position 478: 5.549200840755159e-05
Position 121: 5.053893259436883e-05
Position 845: 5.0105173852714575e-05
Position 1991: 4.447817792191532e-05
Position 3088: 3.998730399219675e-05
Position 230: 3.522115420476302e-05
Position 1008: 3.504082011392138e-05
Position 8925: 3.4219735184316906e-05
Position 1740: 3.328946111663042e-05
Position 1985: 3.25713833762971e-05
Position 2773: 3.2056350517193917e-05
Position 4184: 3.107333487151637e-05
Position 475: 2.9546537014270737e-05
Position 702: 2.892646151748379e-05
Position 1709: 2.6336311706058446e-05
Position 224: 2.6013693387600805e-05
Position 2027: 2.596278372970285e-05
Position 2792: 2.574400609535908e-05
Position 8745: 2.467578736844423e-05
Position 2024: 2.4557675911885234e-05
Position 1931: 2.442773440407175e-05
Position 9674: 2.3574183285741183e-05
Position 2382: 2.3054721502613175e-05
Position 6662: 2.149978062108697e-05
Position 4188: 2.0696100606006286e-05
Position 6653: 2.026167664301058e-05
Position 1465: 1.851954915574482e-05
Position 2030: 1.6252534972758563e-05
Position 296: 1.6028922539675416e-05
Position 1787: 1.5168480214625273e-05
Position 2075: 1.3677845384587677e-05
Position 1189: 1.2824910506119114e-05
Position 1934: 1.2657850787918092e-05
Position 6774: 1.2579665955357787e-05
Position 2310: 1.1536048579105615e-05
Position 6499: 1.1408934903888487e-05
Position 650: 1.1033520980699967e-05
Position 1167: 1.047927076399584e-05
Position 1143: 9.999283640871245e-06
Position 2307: 9.834671085997973e-06
Position 622: 9.487419546571394e-06
Position 1139: 9.258497497960734e-06
Position 2436: 8.488071798896748e-06
Position 2808: 7.983642956864126e-06
Position 2363: 7.758887309229981e-06
Position 604: 7.7480766853816e-06
Position 250: 7.617509438171792e-06
Position 1718: 7.476599025376883e-06
Position 1937: 6.564016078132481e-06
Position 286: 6.256402254124075e-06
Position 1958: 6.237450197367356e-06
Position 1178: 6.055095067836015e-06
Position 2090: 5.75328076508345e-06
Position 1928: 5.628311956764271e-06
Position 2627: 5.560046056083424e-06
Position 1445: 4.681615032839483e-06
Position 709: 4.42081064216864e-06
Position 2339: 4.366840429423255e-06
Position 630: 4.2060026534462485e-06
Position 276: 4.092508711798997e-06
Position 1903: 3.6199019086848554e-06
Position 3044: 3.6042762177808792e-06
Position 1967: 3.5049187907546702e-06
Position 1237: 2.9928298317256907e-06
Position 1994: 2.9393229490278734e-06
Position 1234: 2.9225927620817603e-06
Position 2042: 2.9200252473247285e-06
Position 2164: 2.6291963234768745e-06
Position 2045: 2.520335171888574e-06
Position 1478: 2.238839181997909e-06
Position 300: 2.102493011634835e-06
Position 1827: 2.0846737701791124e-06
Position 612: 2.0121569934344052e-06
Position 2911: 1.9540548713766026e-06
Position 1507: 1.8735155287143202e-06
Position 1922: 1.4237538489401186e-06
Position 2099: 1.3990043629479336e-06
Position 2713: 1.254620399500766e-06
Position 358: 1.2524776228840902e-06
Position 2571: 1.1220816570088977e-06
Position 2907: 9.681988165082541e-07
Position 3677: 8.431748055719566e-07
Position 236: 8.270476762177883e-07
Position 4225: 6.774791987609426e-07
Position 867: 6.55976426671608e-07
Position 2445: 6.213400373106635e-07
Position 239: 5.167468950558851e-07
Position 137: 4.852852245820515e-07
Position 2321: 4.172436545702868e-07
Position 302: 3.1238144392562944e-07
Position 2231: 2.5136618386637725e-07
Position 488: 2.255587301475042e-07
Position 308: 2.1826831819173014e-07
Position 1808: 1.770579231346412e-07
Position 2959: 2.738299886142482e-08
Position 2931: 1.3590101803901047e-08
Position 2934: 4.888578444385551e-09
Position 2755: 1.5650105869675642e-09
Position 2751: 1.4575705831754962e-09
Position 527: 1.9247943966865337e-10
Position 71: 4.743451470258545e-12
Position 131: 2.814277909365552e-12
Position 123: 6.340363284895883e-14
Position 127: 2.296716625424426e-16
