Gene = cad
Position 256: 2.719151634820415e-05
Position 4626: 2.6654581332593323e-05
Position 5000: 2.311392395774659e-05
Position 834: 2.095626573141768e-05
Position 1008: 2.002147972792406e-05
Position 812: 1.3374437736432093e-05
Position 929: 1.2491403569180848e-05
Position 36: 1.213345699483318e-05
Position 10: 9.749548818368719e-06
Position 508: 9.635702212886797e-06
Position 837: 8.848382106282517e-06
Position 765: 7.999355192959547e-06
Position 123: 6.880492406936537e-06
Position 976: 5.801147035415212e-06
Position 1815: 5.583143312539939e-06
Position 7280: 5.445880956109376e-06
Position 828: 5.2581729245870094e-06
Position 1785: 4.50151997439155e-06
Position 762: 4.312361432406711e-06
Position 1461: 4.3020264715401364e-06
Position 676: 3.6716652606912146e-06
Position 30: 3.6575054021252766e-06
Position 1328: 3.6135267605084585e-06
Position 668: 3.333347495724587e-06
Position 2507: 3.1374984402196084e-06
Position 108: 2.9634176620074947e-06
Position 521: 2.816870564134477e-06
Position 1977: 2.734145850816069e-06
Position 1795: 2.6385779432663323e-06
Position 2010: 2.437081810015947e-06
Position 1265: 2.2974759397198947e-06
Position 1301: 1.4137528602599083e-06
Position 1476: 1.2036877782862077e-06
Position 913: 9.940709199648233e-07
Position 2370: 9.425577492832696e-07
Position 741: 8.096579352803337e-07
Position 1355: 6.881003676114724e-07
Position 732: 6.686640106666326e-07
Position 589: 6.360127241178045e-07
Position 1013: 6.049679084095299e-07
Position 1295: 5.742716402545012e-07
Position 1572: 4.625982948635713e-07
Position 1783: 3.9940991958825165e-07
Position 2015: 3.944231596355176e-07
Position 1567: 1.6509570196689127e-07
Position 1715: 1.5777957030478914e-07
Position 2691: 9.989561092534464e-08
Position 2569: 7.205217118158494e-08
Position 1245: 4.898409688950059e-08
Position 1809: 2.2828358141316657e-08
Position 1550: 1.679359713830748e-08
Position 1183: 1.516692312828716e-08
Position 1435: 8.994616029141793e-09
Position 1420: 4.123778523627806e-09
Position 1764: 2.074113019547992e-09
Position 622: 2.1605664826100173e-10
Position 659: 2.1378677418704154e-10
Position 423: 9.277276079886534e-11
Position 756: 1.0711704033625625e-11
Position 1223: 6.405436246098473e-13
Position 1221: 5.05898690375443e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 11067: 0.9958073769293992
Position 5835: 0.5898498255867524
Position 250: 0.16868757533298864
Position 449: 0.0955610107038082
Position 1053: 0.03609836917867362
Position 6273: 0.034758935252454395
Position 1427: 0.030589835077273007
Position 10110: 0.02419583603960362
Position 5799: 0.017830417555691973
Position 5282: 0.013477774302378578
Position 1910: 0.013193028979560987
Position 418: 0.012785996442603
Position 6154: 0.012586069149062108
Position 7686: 0.010292251225069327
Position 1715: 0.008666072542143907
Position 9004: 0.008363308435072844
Position 284: 0.00745607039660445
Position 9516: 0.006195789670353842
Position 5223: 0.0058717696531158945
Position 1107: 0.005540922282872674
Position 10352: 0.005398939362532289
Position 11736: 0.005335156731398408
Position 2104: 0.004454238815422046
Position 6322: 0.0042014487825192005
Position 423: 0.00419460952459168
Position 8035: 0.0040287222631260455
Position 1515: 0.004007712799477258
Position 5575: 0.003989004149462144
Position 9390: 0.0036379119991567536
Position 297: 0.003116438105951093
Position 9126: 0.002645284001863687
Position 1914: 0.0024143360620502183
Position 70: 0.002308088244108939
Position 185: 0.00201339566835085
Position 1380: 0.001892909566020619
Position 9366: 0.0016792910779214283
Position 5946: 0.0016526265859107014
Position 2452: 0.001287828652273472
Position 7102: 0.0012802410227441203
Position 664: 0.001184937033535418
Position 11117: 0.001109979053307244
Position 951: 0.000993853255671884
Position 1324: 0.0009797215656503276
Position 7059: 0.0009584356877580471
Position 2586: 0.0008630219214130449
Position 7065: 0.0007988746934556579
Position 732: 0.000685219883974436
Position 6665: 0.0006566505683879211
Position 1388: 0.0006143562334225068
Position 6087: 0.0006014051217322798
Position 12392: 0.0005956225705086885
Position 729: 0.0005348282738197488
Position 2340: 0.0005097704840939096
Position 7002: 0.00048683042833398395
Position 11005: 0.0004860856871928219
Position 1694: 0.00048061839063867677
Position 12187: 0.00039099074013267707
Position 4284: 0.0003869388954357303
Position 1563: 0.00037772985842929915
Position 508: 0.00034693818265190253
Position 565: 0.00034564726452906774
Position 11449: 0.00034303724225508093
Position 8723: 0.0003408426605807853
Position 67: 0.0003270001234462195
Position 1435: 0.0003002957863667801
Position 1531: 0.00028534710641579054
Position 1364: 0.0002579868804973321
Position 460: 0.00025403519196987256
Position 1300: 0.00025143340192319955
Position 7617: 0.00025103041412528383
Position 1668: 0.0002373483712826022
Position 892: 0.00023094547284960645
Position 3953: 0.0002290250986787174
Position 688: 0.00022557978177861074
Position 5647: 0.00021061915850389425
Position 3901: 0.00015436588146026608
Position 4704: 0.0001380203485300221
Position 213: 0.0001265467813645599
Position 753: 0.00011974393680215288
Position 1873: 0.00010998852817775445
Position 7515: 0.00010417131934511347
Position 203: 0.00010387145008490372
Position 1147: 0.00010068372757330676
Position 2368: 9.776801345655835e-05
Position 3467: 8.164772582576501e-05
Position 9019: 7.889138192849706e-05
Position 889: 7.857964162823287e-05
Position 5845: 7.584433726621741e-05
Position 291: 7.159316541237358e-05
Position 784: 6.702745095508747e-05
Position 9481: 5.340291313332928e-05
Position 1150: 4.685656012618772e-05
Position 1936: 4.571066685395031e-05
Position 2573: 4.501277910549007e-05
Position 10683: 4.08275610222043e-05
Position 1295: 3.528392902210461e-05
Position 1269: 3.058207652394013e-05
Position 2051: 2.7917866543256584e-05
Position 2569: 2.451030739339707e-05
Position 2631: 2.2437285732585645e-05
Position 4222: 2.1226483442926255e-05
Position 700: 2.036530624993519e-05
Position 8254: 1.914660147368604e-05
Position 804: 1.7601946209868954e-05
Position 1996: 1.751194806552903e-05
Position 4258: 1.7475977586421357e-05
Position 1221: 1.5602245772069374e-05
Position 2756: 1.5125303226352253e-05
Position 1123: 1.4831092144040271e-05
Position 2711: 1.4506478403264694e-05
Position 3554: 1.4207756531494224e-05
Position 3633: 1.3463057881997819e-05
Position 8232: 1.207180607267989e-05
Position 5377: 1.0500266931402127e-05
Position 10073: 8.671170419965644e-06
Position 2182: 7.4557431538701965e-06
Position 8762: 7.049062294799622e-06
Position 104: 6.79282680152341e-06
Position 189: 6.653106901611384e-06
Position 1624: 5.774270010963743e-06
Position 121: 5.737562326522706e-06
Position 741: 5.326823246040506e-06
Position 905: 5.255795116471507e-06
Position 355: 5.131214117034139e-06
Position 5166: 4.813709521583157e-06
Position 866: 4.690878723189781e-06
Position 7726: 3.2807908800257785e-06
Position 5097: 1.5333716886935516e-06
Position 1396: 8.914145496976252e-07
Position 1651: 7.833008304679621e-07
Position 2389: 6.820178767753753e-07
Position 801: 3.8650555635388646e-07
Position 1163: 3.7432012407586314e-07
Position 2196: 3.669684573456458e-07
Position 331: 2.76222978063213e-07
Position 299: 2.5029423538839283e-07
Position 6927: 2.2006859343444594e-07
Position 75: 2.1933744035015435e-07
Position 1964: 2.0600711509849036e-07
Position 6912: 1.8468705431778215e-07
Position 1008: 1.7415535220507572e-07
Position 1265: 1.262266680654643e-07
Position 622: 1.0444639603287854e-07
Position 824: 9.286726361157071e-08
Position 2527: 8.702253932969728e-08
Position 697: 8.039202893447976e-08
Position 108: 7.058209997330641e-08
Position 756: 6.496464662790478e-08
Position 1232: 6.26309077945956e-08
Position 793: 5.944642986046227e-08
Position 1334: 4.016410664134234e-08
Position 642: 3.741943283103594e-08
Position 759: 2.321732281497813e-08
Position 3365: 9.509132164817767e-09
Position 4514: 9.366508171165122e-09
Position 4579: 9.333674062605255e-09
Position 4244: 5.886450578371705e-09
Position 2606: 4.254390053278468e-09
Position 3388: 2.9183210889075355e-09
Position 2767: 2.637379508281935e-09
Position 1215: 2.3962538107862117e-09
Position 3335: 2.2305298831897388e-09
Position 3184: 2.0083821194507248e-09
Position 1178: 1.529367976807889e-09
Position 2714: 7.483625272514597e-10
Position 351: 2.2206510072357148e-11
