Gene = NaPi-III
Position 282: 5.1987514724164875e-08
Position 10203: 5.18453245530709e-08
Position 10522: 4.1686913669562124e-08
Position 10435: 2.2567679165593526e-08
Position 10720: 1.8947857668608236e-08
Position 10426: 1.863893937823205e-08
Position 300: 1.575770078379897e-08
Position 10116: 1.5377071067509167e-08
Position 4: 1.0209863675862558e-08
Position 10004: 1.0052416965297542e-08
Position 57: 5.741020527284982e-09
Position 3373: 5.403132532539939e-09
Position 152: 1.521492308189152e-09
Position 10036: 1.2794597740978183e-09
Position 10135: 3.890814444375764e-10
Position 10611: 1.067803842977367e-10
Position 665: 5.3463359387919114e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 10318: 0.9984956947133132
Position 9746: 0.9980687350951399
Position 6604: 0.9943195451950961
Position 9299: 0.9918411086759924
Position 5463: 0.8558200079249542
Position 5343: 0.8148850404391774
Position 1651: 0.40684466190648283
Position 5855: 0.1819063984360739
Position 9877: 0.07570810979010197
Position 11029: 0.07316335189358839
Position 7474: 0.05953860895651647
Position 8730: 0.045737264458013745
Position 4785: 0.04213310814394324
Position 5580: 0.040345052744312444
Position 5597: 0.03285502860862099
Position 8594: 0.028792435627512394
Position 3953: 0.02186073433383219
Position 676: 0.02129771132795199
Position 4136: 0.019917821735486736
Position 10829: 0.019167054165290163
Position 10936: 0.0155338677588434
Position 5822: 0.01395559644506684
Position 8547: 0.013771645149283588
Position 8059: 0.012737300151819496
Position 5242: 0.011651657916563191
Position 10764: 0.011541107938903668
Position 5968: 0.011403743689985047
Position 2569: 0.010205126372521849
Position 6165: 0.00960964458177602
Position 7247: 0.008314764097448607
Position 1340: 0.007733235279285187
Position 8028: 0.007628172735064912
Position 11283: 0.007358181941382965
Position 10890: 0.007208437261933631
Position 8249: 0.0071654486366405845
Position 10487: 0.006680016136784152
Position 7533: 0.006538108415359757
Position 4929: 0.006439217859335206
Position 778: 0.006177157860140344
Position 7253: 0.005993012632409332
Position 10013: 0.005886295727260897
Position 10594: 0.004785215404712799
Position 1602: 0.004564394437744069
Position 4576: 0.0044926774524432864
Position 4802: 0.004470241931367826
Position 2105: 0.0040221664602171255
Position 1412: 0.003892908926320561
Position 6119: 0.003740223256610423
Position 5723: 0.0033471617410549526
Position 7582: 0.003335813174715764
Position 2168: 0.003316044888025882
Position 3607: 0.0032799416552292287
Position 10817: 0.003035018281889302
Position 6136: 0.003020549246269655
Position 9018: 0.002970284551638457
Position 143: 0.00258678118238849
Position 11182: 0.002238508768687871
Position 182: 0.0021928461388597996
Position 5891: 0.0020487050205178796
Position 633: 0.0020050812684560947
Position 4583: 0.001977307783075673
Position 5810: 0.0019037280326875089
Position 8326: 0.001871256414789658
Position 10836: 0.0018297003688995674
Position 6936: 0.0017811541317911232
Position 428: 0.0017811132895404122
Position 2188: 0.001696552347657513
Position 2117: 0.001692715923107154
Position 11073: 0.0016774819779633069
Position 2896: 0.0015737492421644566
Position 8099: 0.001478383453096739
Position 8123: 0.0013910904196344292
Position 10993: 0.001376204677172065
Position 1059: 0.0013400335971173372
Position 8354: 0.0013064076069999923
Position 2165: 0.0012362071640582423
Position 606: 0.0011270858582347052
Position 10292: 0.0010895418840127149
Position 5637: 0.0010321620789299258
Position 5620: 0.0009702917473858843
Position 7823: 0.0009634739276419125
Position 7401: 0.0009574280620462203
Position 10475: 0.0009567973689699389
Position 10127: 0.0009298182201636614
Position 8602: 0.0009185470301437163
Position 2146: 0.0009142008673920483
Position 2063: 0.0009070962461664023
Position 10500: 0.0008814095464123434
Position 7501: 0.0008136957569368758
Position 10726: 0.0007835907419701852
Position 8144: 0.0007705165534515863
Position 9881: 0.000695206459254699
Position 7398: 0.000685962711905299
Position 1118: 0.000658525759966272
Position 6799: 0.0006079253509171023
Position 472: 0.0006035059283308925
Position 8555: 0.0005844903207574735
Position 7521: 0.0005838511340751653
Position 7827: 0.0005510133260056483
Position 179: 0.0005210225475480497
Position 1897: 0.0005189013196822286
Position 10109: 0.0005106502350545735
Position 6612: 0.00047079148036240266
Position 7063: 0.0004644842548194984
Position 8374: 0.0004510464006292477
Position 1552: 0.0004303941826668112
Position 1323: 0.0004279110631180037
Position 3275: 0.00042436696575543246
Position 7733: 0.00038044947350664014
Position 1879: 0.00036048433344162473
Position 7488: 0.0003565259241563433
Position 9592: 0.00035584598992507066
Position 7007: 0.0003493312464055954
Position 3760: 0.00033475498303151165
Position 8203: 0.00032745056262978696
Position 2380: 0.00031616386046185406
Position 10989: 0.00031135802986603003
Position 1270: 0.0002852671020160338
Position 140: 0.0002616581667785392
Position 2966: 0.00025847575147192856
Position 6767: 0.00025557132668616327
Position 9383: 0.0002381950957230461
Position 8410: 0.00023208076929792846
Position 8332: 0.0002276602160945399
Position 10124: 0.00022317034527201662
Position 7120: 0.00022088769828946029
Position 282: 0.00021728364217891814
Position 10484: 0.00020040371670617345
Position 8323: 0.00019048834911289893
Position 1498: 0.00018959284804203027
Position 11217: 0.00017959377417760681
Position 9748: 0.0001642132740302784
Position 7379: 0.0001495339577119067
Position 3653: 0.00013255960645387364
Position 682: 0.00012538614613404116
Position 7134: 0.00012133913244178741
Position 7730: 0.00011960167634674762
Position 3663: 0.00011836456687265124
Position 1975: 0.0001169027582267478
Position 2081: 0.00011139335700237313
Position 392: 0.00010847848212140557
Position 7498: 0.00010443833565905534
Position 2446: 9.758834598927682e-05
Position 10522: 9.060113996434001e-05
Position 1622: 8.851843629425575e-05
Position 7782: 8.686201236719357e-05
Position 10895: 8.61434840659901e-05
Position 1176: 7.397681941676386e-05
Position 7666: 7.050884373579949e-05
Position 386: 6.895647424038796e-05
Position 9354: 6.799552187249441e-05
Position 10335: 6.382742734821537e-05
Position 2337: 5.615931162583259e-05
Position 9502: 5.586838049577715e-05
Position 10403: 4.886514648405946e-05
Position 722: 4.523923000056303e-05
Position 11034: 4.420333106107239e-05
Position 10036: 4.139695065508668e-05
Position 6633: 4.132641652426163e-05
Position 9039: 3.9926359744800535e-05
Position 8522: 3.894025547074784e-05
Position 948: 3.6280113711015035e-05
Position 9752: 3.446192562593387e-05
Position 581: 3.1522798897659785e-05
Position 614: 3.084623236863511e-05
Position 6939: 3.061793333676265e-05
Position 6643: 2.963619914167518e-05
Position 1069: 2.9430141926496042e-05
Position 258: 2.6282672730076974e-05
Position 9193: 2.3534294353918276e-05
Position 931: 1.8144212318338852e-05
Position 8990: 1.725514808924577e-05
Position 441: 1.3437353068835251e-05
Position 9816: 1.258807689098689e-05
Position 9853: 1.212161597481515e-05
Position 8887: 1.1005851339833025e-05
Position 785: 1.0097316051319302e-05
Position 7870: 8.322387341324982e-06
Position 9902: 7.439227469512924e-06
Position 105: 7.173502064019567e-06
Position 7261: 6.975702707565878e-06
Position 576: 5.803437041757468e-06
Position 545: 5.594113017046733e-06
Position 10457: 4.99393939096069e-06
Position 10023: 4.302269251387632e-06
Position 6646: 3.996412886154832e-06
Position 512: 3.3542558027518897e-06
Position 9905: 2.6907773700782777e-06
Position 10341: 2.3646434168402136e-06
Position 7786: 2.1843937251207825e-06
Position 7836: 1.6579174691994985e-06
Position 9795: 1.2344316507593786e-06
Position 9923: 1.1211216703520737e-06
Position 9896: 1.0526957583487626e-06
Position 10366: 1.0171428572980149e-06
Position 10454: 8.156424580748626e-07
Position 10463: 3.7528764073634113e-07
Position 709: 3.222436170944301e-07
Position 329: 2.7799938135862375e-07
Position 10451: 2.524211383760409e-07
Position 519: 2.390999012226577e-07
Position 10443: 2.1794692302238623e-07
Position 1449: 1.9459411469044402e-07
Position 11008: 7.972821615931677e-08
Position 82: 2.643961091875563e-08
Position 860: 2.9297083025703083e-09
Position 725: 2.834334104398058e-09
Position 2029: 2.7514748527705378e-09
Position 119: 1.8350411065637285e-09
Position 2797: 6.334331495273792e-10
