Gene = Sap130
Position 5180: 0.00015197964448847613
Position 456: 0.0001324118276837233
Position 950: 0.00012947877692328762
Position 6305: 0.0001259230480619873
Position 686: 0.00011794808392630546
Position 5073: 0.00011783917106194516
Position 5220: 0.00011780367882588787
Position 5153: 0.00011586209793678251
Position 791: 0.0001083312114788922
Position 5025: 0.00010334089648753487
Position 1223: 9.854632073347842e-05
Position 1791: 9.736176065837633e-05
Position 621: 9.67792174155899e-05
Position 3179: 9.581527057741668e-05
Position 295: 9.386860612905622e-05
Position 725: 9.24253382760578e-05
Position 4103: 8.995777582316035e-05
Position 2526: 7.619568798089907e-05
Position 6001: 7.493176956221116e-05
Position 2146: 7.387872348113183e-05
Position 5589: 6.869456580600131e-05
Position 4732: 6.717740624777476e-05
Position 3140: 6.560205572743552e-05
Position 2299: 6.532818952881958e-05
Position 5989: 6.471609132770262e-05
Position 6963: 6.178484583903872e-05
Position 6283: 5.5711017303104366e-05
Position 1027: 5.471359004317678e-05
Position 2891: 5.306505337245617e-05
Position 3678: 5.109479317182019e-05
Position 1544: 4.641667945402486e-05
Position 6976: 4.616262968487432e-05
Position 5133: 4.1297251624580175e-05
Position 2117: 3.949881884244335e-05
Position 487: 3.4340441683468445e-05
Position 6169: 3.4319792296853e-05
Position 5998: 3.192853734545337e-05
Position 1898: 3.0877111967770575e-05
Position 6697: 3.0781358352249305e-05
Position 40: 3.0397353757157367e-05
Position 2115: 3.005839814055396e-05
Position 5463: 2.5882777950792863e-05
Position 5472: 2.4802816018473764e-05
Position 2044: 2.478647229227009e-05
Position 1329: 2.3807408413401684e-05
Position 2212: 2.2507118104931647e-05
Position 514: 1.9255923248298014e-05
Position 1706: 1.882765115748722e-05
Position 6574: 1.8420209696065755e-05
Position 4752: 1.737497669749787e-05
Position 6293: 1.636235604336436e-05
Position 6422: 1.607736081193009e-05
Position 6037: 1.4772335868623527e-05
Position 6489: 1.3996732279160643e-05
Position 665: 1.385728034379585e-05
Position 4916: 1.339587360997353e-05
Position 313: 1.2340365134180922e-05
Position 2100: 1.2161847485886525e-05
Position 205: 1.1379879253438802e-05
Position 1661: 1.0954962917612315e-05
Position 2704: 8.462206164262328e-06
Position 6233: 7.979682851000512e-06
Position 6323: 7.944394129787177e-06
Position 6973: 7.777094782549565e-06
Position 2193: 7.730577045055862e-06
Position 6834: 7.488111003379379e-06
Position 6347: 6.838829986735318e-06
Position 924: 6.773127736857183e-06
Position 903: 6.270071733760417e-06
Position 1809: 6.049004536509784e-06
Position 883: 6.01552197830161e-06
Position 6961: 5.835979638024462e-06
Position 6203: 5.745469502268801e-06
Position 211: 5.598277519907905e-06
Position 409: 5.183917365368893e-06
Position 217: 4.719059187355686e-06
Position 1424: 4.662380612710061e-06
Position 749: 4.3257638370865856e-06
Position 1880: 4.3211320210172075e-06
Position 230: 4.2061543504012025e-06
Position 1737: 4.172039926345611e-06
Position 657: 4.074666803326817e-06
Position 7045: 3.5035617892560856e-06
Position 573: 3.4745441251745127e-06
Position 1509: 3.1737167343722673e-06
Position 6865: 2.7160876186863477e-06
Position 7048: 2.7026259174830524e-06
Position 5: 2.577326526387896e-06
Position 4972: 2.5511661557739496e-06
Position 495: 2.546852922944928e-06
Position 302: 2.1839590085610693e-06
Position 643: 2.1046618474079054e-06
Position 6290: 2.0724909957689205e-06
Position 6380: 2.0472518151075504e-06
Position 6462: 2.001254016485538e-06
Position 6568: 1.9779388721427747e-06
Position 1421: 1.7374105329224343e-06
Position 4998: 1.7366969302269721e-06
Position 1532: 1.696191645203133e-06
Position 640: 1.6920913641674826e-06
Position 199: 1.6903023041291006e-06
Position 5945: 1.6898502603131507e-06
Position 5380: 1.3322325806121108e-06
Position 440: 1.3102066106240803e-06
Position 1454: 1.2255559990457914e-06
Position 4702: 1.1576546066835529e-06
Position 649: 1.0350442035993501e-06
Position 4735: 1.0172075016180937e-06
Position 376: 9.674505264975833e-07
Position 6432: 8.983079447675723e-07
Position 2583: 7.821942339304379e-07
Position 2931: 7.700576061995365e-07
Position 6188: 6.708304416242949e-07
Position 872: 5.948288064605704e-07
Position 6335: 2.1224715351422204e-07
Position 635: 1.6004677458082876e-07
Position 3086: 8.057795222412688e-08
Position 524: 5.806825744696589e-08
Position 915: 4.865071409405846e-08
Position 2768: 4.287971947761165e-08
Position 2634: 4.2203891267563726e-08
Position 2657: 3.63717075037747e-08
Position 6344: 3.4610327617395174e-08
Position 2770: 2.9182567919768065e-08
Position 615: 2.0161791688590887e-08
Position 6398: 1.6140929101980182e-08
Position 6350: 1.5849244716254346e-08
Position 6619: 1.5019016224619485e-08
Position 2058: 1.3417368108443441e-08
Position 1202: 7.132082269224698e-09
Position 6104: 5.321788125935105e-09
Position 4679: 4.427794266875624e-09
Position 329: 3.577207460180927e-09
Position 4564: 3.5358308838058646e-09
Position 382: 1.0799130032406244e-09
Position 1765: 1.01801900984854e-09
Position 367: 9.23833900984064e-10
Position 594: 9.148898450756485e-10
Position 2666: 8.499144937796833e-10
Position 5748: 7.953036514565343e-10
Position 2646: 7.836752138466966e-10
Position 2727: 7.80730747918274e-10
Position 1398: 2.7789474663851327e-10
Position 1575: 2.6437648957617183e-10
Position 512: 2.5630868102387773e-10
Position 5810: 1.674201516596046e-10
Position 539: 1.2566876483176573e-10
Position 6626: 5.175118582038757e-11
Position 2626: 4.560484196135969e-11
Position 577: 3.3340620617557325e-13
Position 5484: 8.558428311847287e-16
Position 5170: 7.510380946243133e-16
Position 5498: 6.825407101808714e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 6777: 0.9995082988024392
Position 6606: 0.9991853886156554
Position 6377: 0.9933147389884502
Position 1983: 0.9904439545066757
Position 4825: 0.9870374348869219
Position 6047: 0.925968887061006
Position 5745: 0.9099574084077536
Position 4303: 0.6665695608929157
Position 1190: 0.2831657775419596
Position 5319: 0.27841216028984034
Position 4362: 0.2705922604451887
Position 1355: 0.23990403113537132
Position 1135: 0.22063144272730506
Position 2814: 0.208420692472689
Position 886: 0.13142522491178957
Position 2836: 0.12448801162067293
Position 1076: 0.09470834253985319
Position 953: 0.08241946190280336
Position 5775: 0.06606950614995215
Position 3546: 0.0658528118500341
Position 1016: 0.06579329139343908
Position 337: 0.06394192888848328
Position 1785: 0.05084187619185521
Position 985: 0.0291952042502477
Position 950: 0.02437226090231446
Position 610: 0.02316114199049484
Position 2492: 0.01856471875711475
Position 5328: 0.01822228924988664
Position 2841: 0.016273686795246888
Position 5772: 0.015942889415397128
Position 2865: 0.015736859180645806
Position 3357: 0.015490849502348192
Position 663: 0.014577724534979844
Position 6104: 0.014526959573333775
Position 1791: 0.012370895318255581
Position 84: 0.011850520925465579
Position 5374: 0.011628382421348933
Position 2862: 0.010844700022474858
Position 3825: 0.009917052275779712
Position 143: 0.009862447485822948
Position 2293: 0.009438386074881809
Position 6994: 0.00902344441806218
Position 4063: 0.008127286901401196
Position 6056: 0.007909332020811248
Position 1673: 0.007624676486492711
Position 2362: 0.007623387466538917
Position 1328: 0.007508669396538912
Position 2006: 0.00737580662812389
Position 7092: 0.006615561226110955
Position 1846: 0.006185166362590265
Position 6072: 0.00612857017635264
Position 824: 0.005456817252141513
Position 4036: 0.00544244259785093
Position 3487: 0.005293400849472086
Position 2459: 0.005252820714178444
Position 7096: 0.005115204641415298
Position 3998: 0.0050987353718224505
Position 4425: 0.004570058522968581
Position 4874: 0.004304698139577017
Position 4889: 0.0043018540047562144
Position 4611: 0.003990061233171471
Position 3228: 0.003924522064051866
Position 2704: 0.0034637271429589197
Position 6997: 0.0034290974782021765
Position 5498: 0.0032736158171478616
Position 501: 0.0032384727908275194
Position 3886: 0.0031382771249689
Position 2314: 0.0030739346263966533
Position 853: 0.00275580715097402
Position 2335: 0.0026651433337774406
Position 2382: 0.0026526993952643526
Position 4675: 0.0024420000585464933
Position 5390: 0.002375149958254073
Position 6203: 0.0022370936947041396
Position 2742: 0.002210303429876141
Position 1470: 0.0021207011874515816
Position 3484: 0.0019483328340201434
Position 5807: 0.0019198959939042434
Position 4040: 0.0019124048327637648
Position 2299: 0.0018827386764493333
Position 2779: 0.0017856183779247554
Position 965: 0.001531922959207951
Position 3054: 0.0014516136171890898
Position 4837: 0.0013857610455364738
Position 6398: 0.0013771674476044235
Position 2927: 0.001361704902614464
Position 5402: 0.001314133955237418
Position 4998: 0.001289886542637148
Position 7053: 0.0012723874143544692
Position 4387: 0.0012133760663380357
Position 2305: 0.0012043881303156123
Position 2187: 0.0011819011260232246
Position 5179: 0.0011491624399934297
Position 2024: 0.0009614043692080753
Position 5963: 0.0009300543665116457
Position 3323: 0.0009066775632543831
Position 6437: 0.0009046613285896363
Position 6144: 0.0008367817656329413
Position 1414: 0.0008037308368303675
Position 6079: 0.0007860642452738216
Position 4547: 0.0007026057323438245
Position 697: 0.0006988462112531989
Position 195: 0.0006905394163411858
Position 1807: 0.0006439371862051889
Position 241: 0.0006409429235583181
Position 2324: 0.0006180409343545113
Position 4335: 0.0006174913322599927
Position 1444: 0.0006165703888288117
Position 6060: 0.0005839069878936119
Position 152: 0.0005616380320461033
Position 1721: 0.0005342974131257817
Position 725: 0.00048172401065026225
Position 4341: 0.0004107937652611804
Position 180: 0.0004006977689014109
Position 4239: 0.0003810448030665407
Position 1552: 0.00037806903924748723
Position 2279: 0.0003468838746451719
Position 3525: 0.00033036612424972104
Position 1539: 0.00031799298363436245
Position 5933: 0.00030236909270548536
Position 3068: 0.00029778725198060477
Position 5567: 0.000289668441806426
Position 3213: 0.0002848604083417584
Position 5123: 0.0002744321581069185
Position 3915: 0.0002651349881102475
Position 3860: 0.00025746706706595554
Position 2974: 0.0002538571585407709
Position 2666: 0.0002531909685876022
Position 2884: 0.0002511801253945365
Position 768: 0.00024906083697317046
Position 5608: 0.00024689513103769725
Position 2657: 0.0002453297824555606
Position 3086: 0.0002438460739554842
Position 1361: 0.00021257156883017876
Position 7006: 0.00018306172890475693
Position 1575: 0.0001745322250729496
Position 185: 0.00017158614855242453
Position 5104: 0.00016626000407731704
Position 1373: 0.00016622170828921673
Position 5836: 0.00016305451862137728
Position 2465: 0.00015607321359243566
Position 2989: 0.0001541178558487001
Position 3382: 0.00015195310285055048
Position 6147: 0.00015064125411606453
Position 4916: 0.00014250106612252383
Position 1682: 0.00013907812457303247
Position 167: 0.00013346432929019054
Position 157: 0.0001298174629091297
Position 2622: 0.00011860932848055476
Position 5423: 0.0001184095790949054
Position 6233: 0.00011307792995672992
Position 3100: 0.00011233801017229892
Position 5468: 0.00011221894556319514
Position 313: 0.00011128522174073275
Position 3310: 0.00011093325313000744
Position 354: 0.00010806104884981212
Position 6626: 9.893678333530244e-05
Position 5475: 9.715282130155467e-05
Position 2935: 9.524544239305768e-05
Position 6482: 9.383786224125454e-05
Position 3440: 9.177713199780375e-05
Position 7131: 9.004492932507683e-05
Position 3367: 8.671261685870423e-05
Position 2134: 7.632604336556101e-05
Position 6386: 7.341387995839616e-05
Position 248: 7.32970294054128e-05
Position 2237: 7.109810854802815e-05
Position 4197: 6.224087110149313e-05
Position 6794: 6.043707808307459e-05
Position 3379: 5.982842727027075e-05
Position 2620: 5.807215543563761e-05
Position 1893: 5.746584246860543e-05
Position 2634: 5.6247546976003755e-05
Position 2651: 5.576898215661526e-05
Position 2639: 5.328328078928831e-05
Position 1898: 4.95159876313455e-05
Position 2468: 4.841811751689956e-05
Position 6442: 4.6421237705532295e-05
Position 5146: 4.6319656368503875e-05
Position 376: 4.4822175011830954e-05
Position 3192: 4.320471265523634e-05
Position 6494: 3.848934205068516e-05
Position 7045: 3.7508820709413875e-05
Position 310: 3.526493810752354e-05
Position 6178: 3.386283968096119e-05
Position 6619: 3.23994501571383e-05
Position 1918: 3.1456069357495094e-05
Position 3285: 2.2794620113004676e-05
Position 7014: 2.2708612310240014e-05
Position 1441: 2.1941564536635503e-05
Position 2626: 1.841336658907469e-05
Position 5850: 1.765001276014528e-05
Position 5717: 1.7626900392063744e-05
Position 6635: 1.72741287122089e-05
Position 1213: 1.6514858133739718e-05
Position 2138: 1.6322671656193534e-05
Position 1405: 1.5298305329194712e-05
Position 2078: 1.3661898351455093e-05
Position 929: 1.2013760556540591e-05
Position 6798: 1.0352406436427208e-05
Position 3244: 9.159464067160012e-06
Position 1913: 8.772954869604019e-06
Position 2953: 7.793808242550986e-06
Position 3167: 7.723189344889342e-06
Position 3097: 7.532646756500636e-06
Position 278: 7.148496586590189e-06
Position 6446: 6.129924706361408e-06
Position 7121: 5.950177170587415e-06
Position 2887: 4.339060516951065e-06
Position 6899: 4.259023767944317e-06
Position 3302: 4.246393996454443e-06
Position 5939: 3.926486801074159e-06
Position 5945: 3.510393986686065e-06
Position 7069: 3.1476462111521578e-06
Position 5120: 3.1426418028842363e-06
Position 281: 2.8771691065168406e-06
Position 2963: 2.673618449829454e-06
Position 3023: 2.5971911097887212e-06
Position 5813: 2.424684432153055e-06
Position 255: 2.3279057208237986e-06
Position 2150: 2.325058842918837e-06
Position 6828: 2.289176798635756e-06
Position 4956: 2.2049910727070073e-06
Position 2508: 1.8793641912644293e-06
Position 2263: 1.7327616145528493e-06
Position 6350: 1.6580465050151266e-06
Position 5041: 1.0116672173564977e-06
Position 5970: 1.0044607717936953e-06
Position 6822: 8.930926044736788e-07
Position 107: 8.641661311505123e-07
Position 7061: 8.53657495102459e-07
Position 6449: 8.142770696108587e-07
Position 2537: 8.113736528762335e-07
Position 710: 4.887590905007747e-07
Position 258: 3.919726973061634e-07
Position 6542: 3.716679757279681e-07
Position 380: 2.658388024182941e-07
Position 6654: 2.0830370402601942e-07
Position 6462: 1.8531031921353386e-07
Position 6973: 1.7893840702265282e-07
Position 6834: 1.6551465234580384e-07
Position 264: 1.380382116915825e-07
Position 393: 1.2172629771954714e-07
Position 6912: 1.1066766015222604e-07
Position 6843: 7.425842915550549e-08
Position 6577: 7.348082523586093e-08
Position 6909: 6.078885196590912e-08
Position 6642: 3.1962895974017866e-08
Position 6666: 2.8521282508337878e-08
Position 367: 2.8131277515905293e-08
Position 6675: 2.7019189672113132e-08
Position 6921: 1.6202752999822676e-08
Position 63: 6.875406773933295e-09
Position 224: 5.6802286704606494e-09
Position 6672: 3.6428865949549603e-09
Position 426: 1.473307288661161e-09
Position 50: 1.9535523054171457e-10
Position 6858: 1.3710963994140747e-10
Position 420: 6.635267414679613e-11
Position 283: 3.567134758220402e-11
Position 456: 3.407820424015477e-11
Position 47: 2.6243429663680703e-11
Position 415: 1.3345358951177497e-11
Position 266: 2.2652730219361076e-13
Position 6930: 1.351372528285823e-13
Position 52: 1.1948056800395966e-17
Position 222: 7.917945628693107e-18
Position 260: 9.155449996357254e-20
