Gene = lok
Position 2752: 1.8984668903014633e-05
Position 1782: 1.6346250592964367e-05
Position 129: 1.5930719783578377e-05
Position 2350: 1.4987307868639603e-05
Position 325: 1.4378384209555693e-05
Position 665: 1.4372806407687104e-05
Position 2885: 1.396744814771697e-05
Position 433: 1.2572315062139266e-05
Position 441: 8.702204376894027e-06
Position 2576: 8.457797321674286e-06
Position 359: 8.390924414425117e-06
Position 1143: 8.161540903456125e-06
Position 2672: 8.12235371687992e-06
Position 691: 7.112777767419631e-06
Position 145: 6.788365296633179e-06
Position 379: 6.788184876322548e-06
Position 160: 6.2590784147444985e-06
Position 1317: 5.738552618185538e-06
Position 2153: 5.387005696581183e-06
Position 1614: 5.023714861869293e-06
Position 1308: 4.468536650126833e-06
Position 2565: 4.252126150446379e-06
Position 2114: 4.0871759634198765e-06
Position 100: 3.2932201399160907e-06
Position 2705: 3.0694241844791143e-06
Position 2392: 2.9486223719322283e-06
Position 680: 2.9332890294032917e-06
Position 1596: 2.7512996945987635e-06
Position 2733: 2.72938239174888e-06
Position 2559: 2.2551352179723997e-06
Position 1423: 2.2453822787118728e-06
Position 1287: 1.9243466513906125e-06
Position 1147: 1.7941642990015993e-06
Position 628: 1.4694342918356302e-06
Position 2050: 1.1861020594731987e-06
Position 2027: 1.0303239720544221e-06
Position 2717: 8.53500831929287e-07
Position 2761: 8.059574613748374e-07
Position 2727: 6.617129357231448e-07
Position 2203: 4.351029815347263e-07
Position 2590: 2.3537891556226274e-07
Position 154: 1.930479555288854e-07
Position 742: 1.5628464813478602e-07
Position 718: 1.447501067079984e-07
Position 2567: 5.35686201127302e-08
Position 1093: 3.077754832092077e-08
Position 1096: 6.320956851740682e-09
Position 2069: 5.433363565459239e-09
Position 2722: 9.613195140790214e-10
Position 1212: 5.225796792128175e-10
Position 2054: 2.2744454590220437e-11
Position 2255: 1.1969697460582897e-11
Position 1988: 5.701552634262155e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 2249: 0.9996423375281461
Position 1122: 0.9890375226595814
Position 1955: 0.9884562822962049
Position 725: 0.9476734884421928
Position 1311: 0.2946037468162188
Position 359: 0.203321379699314
Position 1325: 0.058885885015531346
Position 387: 0.04683183061791239
Position 883: 0.04207485705596778
Position 1516: 0.03947819759413237
Position 365: 0.028757911091628705
Position 2806: 0.01694090183237508
Position 2938: 0.008219458784718822
Position 1096: 0.006667014747906966
Position 186: 0.004544516264337658
Position 1504: 0.004033353125953702
Position 1333: 0.0039504145294822395
Position 939: 0.003865909717446056
Position 1394: 0.0032929969831114662
Position 752: 0.003006761506721557
Position 1941: 0.0024644449458268605
Position 948: 0.002327835452856212
Position 407: 0.001971318691775126
Position 1796: 0.001958038894539215
Position 1826: 0.0015533202500197442
Position 1475: 0.0015324120810051819
Position 256: 0.0014792179544357547
Position 2433: 0.0013278502037677063
Position 1478: 0.0013205417381302372
Position 2911: 0.0012726089885544429
Position 887: 0.0012542510564470225
Position 265: 0.0012165861881693507
Position 872: 0.0009133736134906545
Position 517: 0.00087777622407791
Position 1978: 0.0008427141695688674
Position 1830: 0.0007135430333138044
Position 1454: 0.0006288885825432107
Position 325: 0.0005536329511222527
Position 2113: 0.00046245232034277983
Position 935: 0.00044801208002175893
Position 1897: 0.000425987536443498
Position 1669: 0.00036247903593138696
Position 2727: 0.00034453202210136424
Position 1556: 0.00033682592732645625
Position 2875: 0.0003134330160775664
Position 190: 0.0002373391647887485
Position 230: 0.00017735726397127472
Position 145: 0.00017102601620504887
Position 1631: 0.00014903835581197807
Position 284: 0.00014270539503811336
Position 1175: 0.00013742106811365497
Position 1057: 0.00013376755439883676
Position 490: 0.00011916461157222219
Position 273: 0.00011060046277299811
Position 1547: 0.0001090697597481995
Position 909: 0.00010666525386797979
Position 227: 8.743254601525093e-05
Position 404: 8.432282933875572e-05
Position 481: 8.335995262792957e-05
Position 1364: 7.816365538474966e-05
Position 844: 6.893624630820578e-05
Position 1451: 5.857452978544043e-05
Position 204: 5.2354518726637315e-05
Position 2062: 5.140651001124434e-05
Position 1054: 4.439947210083134e-05
Position 958: 4.1489954620888396e-05
Position 963: 3.648898243583215e-05
Position 1999: 3.5706568263630305e-05
Position 997: 3.457244199874971e-05
Position 2138: 2.7391735867856005e-05
Position 976: 2.7110603721988373e-05
Position 2898: 2.6763654498709198e-05
Position 1542: 2.2137668589921347e-05
Position 1763: 1.4726577038977042e-05
Position 1373: 1.4138262545786893e-05
Position 2026: 1.3450649577297542e-05
Position 2630: 1.1602258441282936e-05
Position 2747: 9.759671708153605e-06
Position 827: 8.472110748904936e-06
Position 2358: 8.404935367753693e-06
Position 1800: 7.887191706164273e-06
Position 473: 7.65316781212148e-06
Position 917: 6.789911807247816e-06
Position 2885: 5.479532548509165e-06
Position 1684: 4.762865384566824e-06
Position 1010: 4.206761274341817e-06
Position 2438: 4.149270702681548e-06
Position 1191: 4.109661566813335e-06
Position 1604: 4.02364955333465e-06
Position 2469: 2.73773038473787e-06
Position 2059: 2.588116032601698e-06
Position 2466: 2.4957287259586816e-06
Position 1250: 2.3224136492513022e-06
Position 2690: 1.6812027426850092e-06
Position 2255: 1.4333342067902384e-06
Position 240: 1.2956320723838048e-06
Position 960: 1.1657928335143452e-06
Position 2346: 9.805544739443122e-07
Position 742: 9.736584212180476e-07
Position 2301: 7.117588970354517e-07
Position 2733: 4.853001590813451e-07
Position 1231: 4.7536239166807297e-07
Position 1158: 4.202283379876291e-07
Position 441: 3.325800828858196e-07
Position 2280: 2.888363924767047e-07
Position 1277: 2.56813632950255e-07
Position 2219: 2.424482271847065e-07
Position 568: 1.893803804459422e-07
Position 496: 1.780146010648924e-07
Position 333: 1.5467233406797147e-07
Position 1256: 1.319993918446167e-07
Position 921: 1.0630552956061892e-07
Position 577: 1.0560876452050208e-07
Position 2588: 2.9853248760452504e-08
Position 541: 2.777482783434088e-08
Position 1733: 2.1722739631686393e-08
Position 1267: 1.569438703469488e-08
Position 529: 1.567733506093956e-08
Position 2605: 1.3634608047146976e-08
Position 242: 1.0839595768964944e-08
Position 1236: 9.813629775043928e-09
Position 2367: 7.415964975893894e-09
Position 416: 6.593892566584662e-09
Position 545: 5.28103100755471e-09
Position 597: 4.422236048845617e-09
Position 2313: 2.711651700012414e-09
Position 2228: 2.0980780394893155e-09
Position 758: 7.820677972579676e-11
Position 802: 7.682398896564545e-11
Position 433: 6.077717647549238e-18
