Gene = l(2)k09022
Position 5977: 0.00019105332801521352
Position 6455: 0.00017610880591988266
Position 1946: 0.00016848232909300875
Position 1277: 0.00015558112839572305
Position 2334: 0.00014898474199220632
Position 2179: 0.0001478165420920673
Position 2031: 0.00013322464864819333
Position 1637: 0.00012674471882319013
Position 2094: 0.00012174218746376677
Position 310: 0.0001203807023998192
Position 6219: 0.00011814331823834792
Position 2000: 0.00011239388042784522
Position 717: 0.00010193226591127398
Position 6144: 7.869194815606704e-05
Position 5896: 6.413900906288673e-05
Position 1228: 5.632891950263606e-05
Position 2305: 5.0508130584804395e-05
Position 30: 4.894944294961075e-05
Position 6609: 4.364114628749189e-05
Position 1894: 4.1938500441679874e-05
Position 2357: 3.785998809474704e-05
Position 2789: 3.321439556448405e-05
Position 2486: 3.284063536953467e-05
Position 180: 2.847440695826341e-05
Position 5870: 2.67629566625109e-05
Position 767: 2.1760657548333235e-05
Position 601: 1.8634296100615074e-05
Position 2473: 1.6501113376619586e-05
Position 967: 1.5169429498224219e-05
Position 1899: 1.4352037713659878e-05
Position 54: 1.4276964977793376e-05
Position 47: 1.3824927231733474e-05
Position 20: 1.3570365412888396e-05
Position 988: 1.3287067050760472e-05
Position 1988: 1.0218926196879941e-05
Position 1845: 1.0162886681470087e-05
Position 1794: 1.0028631787865311e-05
Position 313: 8.901280844241687e-06
Position 232: 8.344594798593008e-06
Position 764: 8.149402325172703e-06
Position 568: 6.573591975524551e-06
Position 298: 6.0369734036336376e-06
Position 1081: 6.017429481270328e-06
Position 1523: 4.194486997436383e-06
Position 347: 4.048047780422801e-06
Position 609: 4.000616654393421e-06
Position 1864: 3.615603063019988e-06
Position 548: 3.1928466338192717e-06
Position 884: 2.686933690743366e-06
Position 2196: 2.6093359186751486e-06
Position 342: 2.5282949673526855e-06
Position 890: 2.111713662516551e-06
Position 1902: 1.9511881129185116e-06
Position 108: 1.7385629421898637e-06
Position 617: 1.7277727312314277e-06
Position 1581: 1.722347928060494e-06
Position 151: 1.6937774654324777e-06
Position 829: 1.5363307979489082e-06
Position 1210: 1.3006848319085858e-06
Position 1404: 1.2352244940511781e-06
Position 840: 1.1513665823735627e-06
Position 3205: 1.0708267941141087e-06
Position 2496: 4.27110958065238e-07
Position 115: 3.3149694524562733e-07
Position 770: 2.602533319504526e-07
Position 1004: 1.4747710122590277e-07
Position 6433: 1.407124378592279e-07
Position 4946: 1.007684027099797e-07
Position 1955: 6.896210984223528e-08
Position 1789: 6.620641935473887e-08
Position 1132: 6.09120752348509e-08
Position 2524: 5.889805583008205e-08
Position 953: 3.7344064465704055e-08
Position 2698: 3.464574661974057e-08
Position 2321: 3.4518632636242546e-08
Position 1163: 2.9072264020285263e-08
Position 931: 2.8037934098867054e-08
Position 1993: 1.8871431637226144e-08
Position 1714: 6.719306455753992e-09
Position 1682: 5.564937549429673e-09
Position 539: 4.0204591315619753e-11
Position 2047: 8.801882164382503e-12
Position 1691: 7.033741648594609e-18

Sorted 3' Splice Sites (High to Low Probability):
Position 5482: 0.9925052022583923
Position 1384: 0.9635228543681339
Position 1707: 0.9218763506041318
Position 5141: 0.3233913374067459
Position 2898: 0.28749129989918154
Position 1048: 0.23590942007053062
Position 544: 0.1526255888850414
Position 4748: 0.10864592135004979
Position 4684: 0.07670408371579521
Position 2211: 0.058680653393757005
Position 4961: 0.05669296122961644
Position 4271: 0.056348315771761776
Position 3869: 0.04803743228040448
Position 1407: 0.03406298052993728
Position 4052: 0.03220215443783249
Position 648: 0.030308458518993116
Position 4832: 0.029820893722834176
Position 1115: 0.029733519222542568
Position 4502: 0.02479141573179183
Position 4681: 0.020077554509625825
Position 5357: 0.01823135673375666
Position 4434: 0.017753337598549322
Position 5012: 0.016127992290284297
Position 1132: 0.014679514462266835
Position 2133: 0.014315931640983678
Position 5060: 0.014213749411484716
Position 5058: 0.014098486258142726
Position 4763: 0.012227596948728735
Position 3114: 0.011186049793099543
Position 6227: 0.010050002879621874
Position 2865: 0.009938958613012047
Position 3482: 0.007150876453132626
Position 2868: 0.006666134215731747
Position 4848: 0.006506904409524365
Position 2417: 0.006500196323386203
Position 2612: 0.005555164746026643
Position 3445: 0.005356980092856808
Position 211: 0.004872672199447134
Position 1081: 0.0046220341857042945
Position 3119: 0.003926096031307245
Position 3293: 0.00373706583848841
Position 607: 0.0036776011178959412
Position 2103: 0.003355434175622214
Position 553: 0.0032558919258756816
Position 2586: 0.0032216100558298912
Position 1771: 0.0030511209788084545
Position 2139: 0.00303459255310126
Position 4555: 0.0027019441986958896
Position 770: 0.0025315267139890464
Position 3665: 0.0022266479329016414
Position 2000: 0.0021002145033219397
Position 6351: 0.0020627835500371203
Position 3613: 0.0020445632773553853
Position 3233: 0.0017864097331731356
Position 802: 0.0016561790918285441
Position 5493: 0.0015481507013375506
Position 3517: 0.0014179630468866894
Position 3485: 0.0013887940798125685
Position 4110: 0.001233455276320127
Position 5566: 0.0012072902701261796
Position 898: 0.001100634491476954
Position 208: 0.0010861473073072788
Position 2570: 0.0010697486194454651
Position 6086: 0.0009987389850489037
Position 3628: 0.000915978997178483
Position 1544: 0.0008886287553802887
Position 1343: 0.0008667963335913215
Position 5586: 0.0008226467369649624
Position 1078: 0.0007877452761290954
Position 6455: 0.0007456818002700873
Position 3441: 0.0007441737495268645
Position 1876: 0.0006527282582147962
Position 690: 0.000644039961151398
Position 2179: 0.0006383155544941385
Position 6508: 0.0006378618301873239
Position 984: 0.0006034659303090814
Position 5684: 0.0005999454545120499
Position 916: 0.0005903108795712661
Position 6687: 0.000586674938328931
Position 2150: 0.0005805662579491217
Position 6289: 0.0005731564959710345
Position 1455: 0.0005271480545515036
Position 1428: 0.0005112485311964233
Position 1737: 0.00048539647128128816
Position 3116: 0.00043537235994035135
Position 3194: 0.00041507344404950383
Position 3644: 0.00039467500150536857
Position 84: 0.0003899182267131832
Position 1024: 0.0003861841326767298
Position 2236: 0.0003842169933469487
Position 3743: 0.00036371621680851096
Position 3766: 0.00034930806456471804
Position 526: 0.00034115131110659647
Position 3416: 0.0003053687618570735
Position 3738: 0.0003031166553382931
Position 1028: 0.00030090288488238
Position 2283: 0.0002979683989606901
Position 5985: 0.0002977667088956714
Position 5808: 0.0002907426096672361
Position 1859: 0.00028363134938744574
Position 2969: 0.00028333947757212645
Position 2429: 0.0002758797957636594
Position 472: 0.0002641196734317697
Position 700: 0.0002515739020768106
Position 492: 0.00025125891758856933
Position 2519: 0.0002456624017962917
Position 2751: 0.00023298356923880562
Position 2473: 0.00020314087755810906
Position 2592: 0.0001987048286351728
Position 5502: 0.00019323769565916183
Position 2191: 0.00018318951190065844
Position 2805: 0.00017424404010020627
Position 626: 0.0001658806208947949
Position 2682: 0.00016129499380375037
Position 2378: 0.00015443389958109125
Position 2995: 0.0001525301608191614
Position 2370: 0.00014990450892978503
Position 2850: 0.00014836740580514879
Position 2196: 0.00013870321456159633
Position 1832: 0.00013299735923868883
Position 5899: 0.00012034805187542149
Position 1518: 0.00010876149788114458
Position 2156: 9.864540758425811e-05
Position 5877: 9.732611521012036e-05
Position 2264: 8.835390082227876e-05
Position 5940: 8.807676336814715e-05
Position 1811: 8.787564371031144e-05
Position 2964: 7.965860470886736e-05
Position 5418: 7.600344223701983e-05
Position 295: 6.832492651775491e-05
Position 2667: 6.620352049328446e-05
Position 1932: 6.492807863022298e-05
Position 1160: 5.9187773810897934e-05
Position 5713: 5.8196734132109856e-05
Position 77: 5.726966591831612e-05
Position 1232: 5.237426019084927e-05
Position 2009: 5.15197094546841e-05
Position 5718: 4.818513894609069e-05
Position 745: 4.6840283733403084e-05
Position 1742: 4.481540837469061e-05
Position 3047: 3.538429610903394e-05
Position 6324: 3.194938591981435e-05
Position 2220: 3.186555487876655e-05
Position 1490: 2.9925326681037848e-05
Position 2366: 1.944326054086228e-05
Position 304: 1.8587288574409072e-05
Position 5785: 1.7045625586337087e-05
Position 127: 1.5605526113454076e-05
Position 265: 1.2361275947135973e-05
Position 497: 1.1003094488900593e-05
Position 1541: 1.0741587803306496e-05
Position 124: 8.743066376799408e-06
Position 170: 8.664216519631282e-06
Position 1799: 8.6520939559208e-06
Position 3005: 6.759722596969911e-06
Position 1843: 6.437710666287808e-06
Position 3191: 6.276787593903063e-06
Position 1789: 6.123779799538235e-06
Position 1496: 5.4533118447483825e-06
Position 740: 4.7294837884758464e-06
Position 268: 4.416390048229278e-06
Position 1891: 4.26770594840658e-06
Position 697: 3.5305779179711635e-06
Position 650: 3.4337625730682773e-06
Position 151: 2.973968137885997e-06
Position 322: 2.6678986564631637e-06
Position 2337: 2.643683038993456e-06
Position 1409: 2.380765143914569e-06
Position 2506: 2.256713487984393e-06
Position 1587: 2.2105020645239734e-06
Position 1234: 2.142801936934192e-06
Position 2486: 2.1053349099315523e-06
Position 1566: 1.9906618975904883e-06
Position 1505: 1.983806429600979e-06
Position 244: 1.6900046312354253e-06
Position 631: 1.6555058149331364e-06
Position 829: 1.5816968440399472e-06
Position 298: 1.239423955231109e-06
Position 1563: 1.1126397916557074e-06
Position 709: 7.851941225867945e-07
Position 3332: 7.595804589039936e-07
Position 657: 6.523016456085458e-07
Position 133: 6.319603397618325e-07
Position 223: 6.046449283928989e-07
Position 561: 5.361020815834996e-07
Position 1261: 2.4642436266015133e-07
Position 394: 2.40262926497355e-07
Position 1430: 1.9177433811079698e-07
Position 1615: 1.7730685058927097e-07
Position 922: 1.3554299376347517e-07
Position 928: 6.181630338928815e-08
Position 2290: 4.5165830803472876e-08
Position 2332: 2.3009389715269815e-08
Position 1850: 1.4774700281187293e-08
Position 370: 6.538285484718473e-09
Position 108: 4.491516135698494e-09
Position 180: 4.244097848001513e-09
Position 352: 3.217527363825416e-09
Position 481: 3.1961299177522155e-09
Position 340: 2.125923602083703e-09
Position 361: 5.381648831720682e-10
