Gene = frm
Position 3111: 8.134148431718688e-05
Position 10214: 7.965005374239565e-05
Position 9659: 6.770980723085524e-05
Position 9596: 6.262965871120846e-05
Position 89: 1.9559579916766152e-05
Position 23: 1.3620453312018575e-05
Position 629: 9.468143781490979e-06
Position 438: 9.062357187001838e-06
Position 4356: 7.135306937015162e-06
Position 9908: 7.111339139990118e-06
Position 280: 6.907019585186584e-06
Position 9650: 6.678084112486071e-06
Position 10731: 6.621160092643436e-06
Position 10785: 6.413758146138616e-06
Position 10507: 3.850858235186976e-06
Position 3001: 3.3252919123184535e-06
Position 11600: 2.799654914596889e-06
Position 10525: 1.804793548096488e-06
Position 10905: 1.76208505196249e-06
Position 10360: 1.7056223148886653e-06
Position 11136: 1.6971389411355756e-06
Position 11710: 1.4744166673347451e-06
Position 562: 1.1821540141966695e-06
Position 774: 1.0667710889849444e-06
Position 2373: 1.021421719729432e-06
Position 11323: 1.0126282635644238e-06
Position 2599: 7.518885280199557e-07
Position 661: 7.501590929542856e-07
Position 3422: 6.573256535737355e-07
Position 9984: 6.261068921145754e-07
Position 480: 5.819147351069306e-07
Position 542: 5.684293468975118e-07
Position 380: 5.278893883922153e-07
Position 500: 4.990341810447855e-07
Position 718: 4.2015518197897544e-07
Position 13: 3.9284226623422275e-07
Position 594: 3.725794794435326e-07
Position 498: 3.5492045098582744e-07
Position 3521: 3.4530347678739067e-07
Position 10411: 3.4037744976543614e-07
Position 10974: 3.1889521569942166e-07
Position 1658: 3.021097692081337e-07
Position 11250: 2.9741204006646107e-07
Position 780: 2.970420096278202e-07
Position 10959: 2.946661992738313e-07
Position 447: 2.629360271403179e-07
Position 766: 2.4094706214645547e-07
Position 867: 2.330934951024865e-07
Position 11070: 2.105666966585458e-07
Position 896: 2.0532328928703613e-07
Position 815: 1.6378486575656765e-07
Position 312: 1.615828462229348e-07
Position 369: 1.0561713067632037e-07
Position 10860: 1.0304221546790533e-07
Position 2663: 9.612471658596486e-08
Position 454: 8.528297170220905e-08
Position 1181: 8.091994464068956e-08
Position 10444: 7.500767406963945e-08
Position 10848: 7.028226513570788e-08
Position 633: 6.368592480499501e-08
Position 10477: 6.239930138981313e-08
Position 268: 5.761517921220034e-08
Position 1027: 5.6636359373580073e-08
Position 10621: 5.2845396496150616e-08
Position 359: 5.175961151939693e-08
Position 981: 4.473475589041281e-08
Position 2973: 4.464577919388017e-08
Position 321: 4.215800664511955e-08
Position 10234: 2.7719070462648748e-08
Position 1106: 2.634421777005763e-08
Position 631: 2.572648444110404e-08
Position 1536: 2.1568911824880214e-08
Position 578: 2.0881944698031398e-08
Position 1626: 1.8726366660288013e-08
Position 2157: 1.6792106273690427e-08
Position 344: 1.554822885371779e-08
Position 3503: 1.552660389710317e-08
Position 1140: 1.1177135913364013e-08
Position 1448: 9.980002369876138e-09
Position 620: 7.84820554805704e-09
Position 483: 4.715337174963677e-09
Position 10243: 4.599263195940714e-09
Position 10103: 2.9004223178504415e-09
Position 856: 1.4337573057982534e-09
Position 516: 9.701164416254924e-10
Position 1052: 3.9104615830883127e-10
Position 319: 2.3763327835994566e-10
Position 11184: 9.266685091741068e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 10272: 0.9998227252774488
Position 9891: 0.9962644113266579
Position 10599: 0.9894163203989613
Position 10144: 0.9672038131627264
Position 8944: 0.907136750329552
Position 7984: 0.7255514318484427
Position 6057: 0.6051958266183345
Position 7693: 0.5505688992103034
Position 10731: 0.48072373039200983
Position 6763: 0.26426703683515146
Position 7066: 0.20858357897052093
Position 7605: 0.18935434349500505
Position 7221: 0.13751969442149006
Position 182: 0.13262721950135573
Position 5079: 0.0842632613284538
Position 11174: 0.06945815652157318
Position 7211: 0.043317379000641344
Position 11838: 0.038833579851611705
Position 247: 0.035873348276262026
Position 9216: 0.031213889213403852
Position 7588: 0.0266953452558586
Position 9070: 0.025001192927798226
Position 7699: 0.024120439861164234
Position 12645: 0.02186504890785711
Position 11305: 0.02139401361736484
Position 4688: 0.020059510083488784
Position 6918: 0.019730293985956195
Position 6611: 0.01961978201200328
Position 11510: 0.019370122979015598
Position 9786: 0.01822025161733365
Position 10775: 0.015658569215365098
Position 10910: 0.015232983888139586
Position 8923: 0.014585926204034394
Position 6024: 0.014022942132506332
Position 7739: 0.0136521051431396
Position 9472: 0.012308805706672912
Position 6608: 0.012017238339971202
Position 5256: 0.011557336157122153
Position 6773: 0.011007501276470065
Position 6986: 0.010041763589581197
Position 11045: 0.009412969517013767
Position 12509: 0.008713764665886789
Position 742: 0.008409259060087645
Position 4178: 0.008083452698948354
Position 4454: 0.007884387774303399
Position 11770: 0.007266872759992646
Position 5995: 0.007260837404205838
Position 4242: 0.006331948873870242
Position 9163: 0.006271313099575975
Position 11689: 0.006248852331265326
Position 6099: 0.006042925437264997
Position 7759: 0.005940804559869537
Position 6496: 0.005420750208054568
Position 5286: 0.005284281020360704
Position 12224: 0.00522721584667839
Position 10796: 0.005194901343261974
Position 6788: 0.00505747270556243
Position 6966: 0.004854731503845477
Position 5602: 0.004597209013837104
Position 9742: 0.004436203275799278
Position 7004: 0.004428293673929852
Position 11336: 0.004350714446809793
Position 5378: 0.004114978577378813
Position 523: 0.0038829474059144525
Position 6633: 0.0034210645492998722
Position 112: 0.003131177100015927
Position 109: 0.0030637130425639502
Position 5550: 0.002931911928309558
Position 9948: 0.0027043196773821865
Position 4991: 0.002544791751075104
Position 11051: 0.0024371497629298543
Position 6359: 0.0023373564644312865
Position 11153: 0.0022338779651807053
Position 4478: 0.002223868274966371
Position 3248: 0.0021982626295818097
Position 5629: 0.0021883787269827014
Position 12299: 0.002147040885148877
Position 1100: 0.0021456096567676474
Position 6992: 0.002084635141764163
Position 12406: 0.002076334404455736
Position 6001: 0.0020717344181653665
Position 9276: 0.00202789232149612
Position 4965: 0.0018585648208406548
Position 5164: 0.0018201376327510199
Position 9015: 0.0017314149000645092
Position 11132: 0.0017169506435311052
Position 7416: 0.0016444424455072273
Position 659: 0.0015338388096437405
Position 11464: 0.0015048058056399984
Position 10916: 0.0014234051295518098
Position 12652: 0.001412135318575301
Position 4647: 0.0013656017671000312
Position 9678: 0.001360265813464073
Position 5407: 0.0013465173005319559
Position 2121: 0.00129941010089038
Position 11522: 0.0012038858633960064
Position 12167: 0.0011053064561983138
Position 4887: 0.0010885276418506017
Position 4194: 0.0010784587284543032
Position 2233: 0.0010177530532857382
Position 139: 0.0010019954360594348
Position 12309: 0.000865939403673065
Position 6312: 0.0007061207441033263
Position 11262: 0.0006819645750954152
Position 10152: 0.0006561971845002665
Position 11546: 0.0006214157411108454
Position 3609: 0.0006041156077822818
Position 5635: 0.0006019833412393508
Position 8668: 0.0005465446861265031
Position 9084: 0.0005402288848412364
Position 6558: 0.00041762954270992814
Position 12090: 0.00039550661524682956
Position 11672: 0.0003919898351329729
Position 5290: 0.00034863001694269085
Position 6630: 0.00032891076624410296
Position 4321: 0.00031891113579294184
Position 896: 0.0003119927049334199
Position 12743: 0.0002976261037314989
Position 12284: 0.00025929718433226356
Position 2192: 0.00021132297699449174
Position 5229: 0.0001997682139144473
Position 629: 0.00019336130887845666
Position 834: 0.00018655809738168719
Position 3681: 0.00017566293719363312
Position 1567: 0.00017448759895841715
Position 5386: 0.00016683987106594011
Position 902: 0.00016175410007116206
Position 229: 0.00016051195747199948
Position 11312: 0.0001591079454833542
Position 575: 0.00012747379927057712
Position 1513: 0.00012239578419152985
Position 2157: 0.00011281047079582016
Position 567: 0.00011107115782173885
Position 3078: 0.00010514685560911078
Position 10582: 0.00010375774395130337
Position 2753: 9.759890401307994e-05
Position 4345: 9.509767901804892e-05
Position 3469: 9.035022324544898e-05
Position 578: 7.896091093157079e-05
Position 364: 7.786707690169537e-05
Position 1104: 7.620775383716279e-05
Position 10974: 6.715306389242282e-05
Position 11723: 6.0416414126197736e-05
Position 1868: 6.007575836932498e-05
Position 10739: 5.769072712679301e-05
Position 4830: 5.3680526850219383e-05
Position 2812: 4.408803166978283e-05
Position 710: 3.838667209111623e-05
Position 257: 3.319800471978039e-05
Position 2214: 3.3108271123623446e-05
Position 4736: 3.139382565232329e-05
Position 4708: 3.0246793946827215e-05
Position 10634: 2.897952667550905e-05
Position 2969: 2.3419006412254154e-05
Position 3449: 2.3409605065167246e-05
Position 10425: 2.240461298676962e-05
Position 10401: 2.0692342836688103e-05
Position 5001: 1.9160675637129265e-05
Position 972: 1.7905087682927395e-05
Position 774: 1.7674520746035706e-05
Position 2873: 1.739726965573974e-05
Position 2496: 1.698441805434704e-05
Position 10301: 1.5683169486217387e-05
Position 10289: 1.5630757792543496e-05
Position 149: 1.54723643812898e-05
Position 4246: 1.5290938388371278e-05
Position 2893: 1.2209581035475272e-05
Position 10637: 1.1534191797925759e-05
Position 10458: 1.0249371596066248e-05
Position 2363: 8.153720130048847e-06
Position 2469: 6.706430287594785e-06
Position 2901: 6.076180298087972e-06
Position 2924: 5.945443387308301e-06
Position 3322: 4.417474967459862e-06
Position 3225: 3.7847302721355486e-06
Position 10570: 3.778727594134363e-06
Position 2759: 2.9353135874401386e-06
Position 1641: 2.8996817989890674e-06
Position 2955: 2.814064748614727e-06
Position 3037: 2.804167571407454e-06
Position 1316: 2.728266128463677e-06
Position 10940: 1.543496630614988e-06
Position 3110: 1.4286407595750847e-06
Position 1411: 1.3868488517441664e-06
Position 10491: 6.306497607608138e-07
Position 2482: 5.33073510724292e-07
Position 2343: 5.17594204917276e-07
Position 10946: 4.383063181834041e-07
Position 10704: 2.1919777927516635e-07
Position 10434: 2.1658774839429245e-07
Position 2024: 1.7064580674053114e-07
Position 1928: 1.409109283323042e-07
Position 1359: 9.774855454583082e-08
Position 1582: 8.15271079764838e-08
Position 10515: 6.874923017756696e-08
Position 10248: 6.681362816863042e-08
Position 10467: 4.91898919135862e-08
Position 10539: 3.970969768154973e-08
Position 3132: 2.9703637832163048e-08
Position 1772: 1.8641691322696236e-08
Position 1428: 1.758218322165705e-08
Position 1608: 1.4377399716632045e-08
Position 1892: 1.2007625529321298e-08
Position 1536: 1.1246815482622373e-08
Position 10955: 2.754161822087059e-09
Position 10225: 2.686292979201041e-09
Position 764: 1.9075682846495326e-09
Position 1515: 1.610204633794429e-09
Position 1377: 1.2997837587213813e-09
Position 1344: 9.495308338482019e-10
Position 1321: 9.454616659722894e-10
Position 10211: 8.105969813933206e-10
Position 1110: 7.8893902208091e-10
Position 397: 7.724509217777362e-10
Position 847: 6.995661595718812e-10
Position 121: 5.57577699463637e-10
Position 1008: 5.154362981950553e-10
Position 119: 3.9701327311856944e-10
Position 2090: 2.468826436765211e-10
Position 1996: 2.440828503808751e-10
Position 1011: 1.5667668404293222e-10
Position 1113: 1.4812011147936333e-10
Position 60: 1.37020039431397e-10
Position 2107: 1.0104690902321627e-10
Position 1143: 8.886480346914887e-11
Position 1959: 8.337041587971784e-11
Position 1193: 2.3194363780595785e-11
Position 380: 2.2356127277808248e-11
Position 268: 2.689598804220629e-15
