Gene = elg1
Position 663: 3.231958144491415e-10
Position 4344: 8.474296092653395e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 4167: 0.9776745397696293
Position 1265: 0.8208428821922159
Position 3189: 0.28992217391297626
Position 357: 0.2777039444806643
Position 3651: 0.13383026991693256
Position 460: 0.12242526679873099
Position 650: 0.1186418412762565
Position 3638: 0.04200765220391174
Position 4377: 0.03167691158821727
Position 511: 0.03072683568193058
Position 1035: 0.025124157126408555
Position 552: 0.01967099367615617
Position 467: 0.01833636073865604
Position 2689: 0.016191786316836543
Position 3440: 0.015798564973258208
Position 3299: 0.015275640226943414
Position 3404: 0.014062299916773102
Position 3908: 0.00990612904292887
Position 382: 0.009145355796503052
Position 3048: 0.007544347853894524
Position 4401: 0.006950292421023923
Position 3884: 0.006919740797158093
Position 2265: 0.004679150623613202
Position 431: 0.0043171635337247395
Position 4183: 0.004254105567350892
Position 4513: 0.0037756521739921137
Position 2277: 0.003469865542354574
Position 2484: 0.0033047569415376845
Position 3082: 0.002884581888273863
Position 1044: 0.002764926883564571
Position 3231: 0.002667374278425274
Position 1062: 0.0022379489680326415
Position 375: 0.0020536232135029164
Position 394: 0.0019384358289393478
Position 2199: 0.001801260160703132
Position 445: 0.0017753084799143162
Position 2054: 0.0016505656724414295
Position 686: 0.0016290343878908816
Position 2571: 0.0014234672458508387
Position 3257: 0.0011122699964841575
Position 1613: 0.0011052718270533014
Position 3965: 0.001057641265587164
Position 1848: 0.001025618842340619
Position 683: 0.0009735481920177553
Position 3336: 0.0009472279924299647
Position 473: 0.0008910497014502288
Position 120: 0.0006962127641251834
Position 3825: 0.0006807766185501518
Position 2993: 0.0006793332634684999
Position 992: 0.000631225618496552
Position 1116: 0.0006298416218283526
Position 2315: 0.0006029179595456085
Position 4404: 0.0005001010794152258
Position 1884: 0.00048794925496759847
Position 822: 0.0004218486816942262
Position 4543: 0.0004054527248804447
Position 4547: 0.00036791568803205073
Position 613: 0.00029953815365591624
Position 2728: 0.0002960436965669066
Position 960: 0.00024722134529902564
Position 1103: 0.0002321408783445925
Position 3366: 0.00022896012370175146
Position 117: 0.0002224949408854193
Position 1875: 0.00021709867722959024
Position 1072: 0.00017016414395644767
Position 83: 0.0001695908422063053
Position 1287: 0.00015822173542775163
Position 680: 0.00015534923171732176
Position 1664: 0.00015161122039754945
Position 836: 0.0001473137349818425
Position 4589: 0.00014244513118258386
Position 3962: 0.00013709043426094193
Position 4119: 0.0001359338295138328
Position 334: 0.00012768666854322632
Position 2226: 0.0001263775265068444
Position 4455: 0.0001222122135723741
Position 4483: 0.00012181105539345733
Position 893: 0.00011875961326241777
Position 2385: 0.00011468452607611139
Position 1642: 0.00010644331999378182
Position 625: 0.00010230276687649241
Position 1133: 9.94898130022235e-05
Position 2303: 9.500706630298432e-05
Position 856: 8.90384327500678e-05
Position 2875: 8.876906407706821e-05
Position 1587: 8.759711401348711e-05
Position 797: 8.074290115650666e-05
Position 4054: 6.76230758141587e-05
Position 2899: 6.56355212152333e-05
Position 871: 6.103901363633618e-05
Position 2159: 5.243479864520395e-05
Position 1858: 4.960240462149303e-05
Position 1395: 4.7987535411573245e-05
Position 3920: 4.6651573575068244e-05
Position 4344: 4.4699308072992525e-05
Position 917: 3.8788352722386206e-05
Position 1076: 3.7895289189596805e-05
Position 1300: 3.5600883973017206e-05
Position 1339: 3.456681703226207e-05
Position 4263: 3.2978624736971175e-05
Position 1923: 2.9467198690791045e-05
Position 2059: 2.7972169605323878e-05
Position 2534: 2.5716535241427954e-05
Position 4438: 2.5137142520236003e-05
Position 2062: 2.3520537893138456e-05
Position 162: 2.342640592664709e-05
Position 1080: 2.3296907062516083e-05
Position 722: 2.3184849382179707e-05
Position 153: 2.3065976782969728e-05
Position 261: 1.9564943577516927e-05
Position 1853: 1.7261913537145317e-05
Position 905: 1.4843212696542055e-05
Position 1416: 1.3935879417778007e-05
Position 4016: 1.147382213687581e-05
Position 659: 1.007207390917692e-05
Position 4563: 8.209286307660587e-06
Position 4078: 6.907677660355814e-06
Position 1999: 6.7436840365925085e-06
Position 752: 6.170913119022926e-06
Position 4101: 5.56440636472535e-06
Position 1790: 4.818790674745326e-06
Position 1379: 4.81728223342526e-06
Position 716: 4.6659096712811875e-06
Position 698: 4.277377508048462e-06
Position 749: 4.08184053034804e-06
Position 3981: 3.572947114371696e-06
Position 3998: 3.4328009592366764e-06
Position 265: 3.393159409218201e-06
Position 4526: 2.9883529401942776e-06
Position 4523: 2.419895716730495e-06
Position 732: 1.9330727786125474e-06
Position 971: 1.8803379244232685e-06
Position 866: 1.8361935142229116e-06
Position 695: 1.7898276312293312e-06
Position 4569: 1.6586855563331861e-06
Position 773: 1.5144962798435879e-06
Position 131: 1.29522604252462e-06
Position 704: 1.2937701529235829e-06
Position 786: 9.922152626153238e-07
Position 191: 9.253069838252978e-07
Position 788: 7.540495887267885e-07
Position 1438: 9.67263348017894e-08
Position 146: 8.652455046155974e-08
Position 1525: 7.857035755232007e-08
Position 1494: 7.401767232789247e-08
Position 205: 4.992219434736334e-08
Position 168: 4.8577777694794404e-08
Position 250: 3.84355913288141e-08
Position 225: 3.396594932981924e-08
Position 1819: 1.7533595539857574e-08
Position 166: 6.860575304968758e-09
Position 544: 6.323664528637839e-10
Position 475: 2.101681462187485e-11
