Gene = pHCl-1
Position 35449: 0.00016273148128783884
Position 98: 0.00015270546935312375
Position 600: 0.00012601351789143708
Position 644: 0.00012473883322730708
Position 35726: 0.00012410115651214637
Position 3071: 0.00012112906121241987
Position 35728: 8.949412380041167e-05
Position 1511: 8.554650771090538e-05
Position 31552: 8.486573663595926e-05
Position 35534: 8.159403990669182e-05
Position 35630: 8.069436776519983e-05
Position 35302: 8.032930071195039e-05
Position 34776: 7.630828665621605e-05
Position 43102: 7.478544762775506e-05
Position 40253: 7.27946810251265e-05
Position 3378: 6.183968688345104e-05
Position 729: 6.127433719641511e-05
Position 571: 6.029266065699664e-05
Position 34564: 5.6960174544680315e-05
Position 2430: 5.589750671973993e-05
Position 32383: 4.5473859869182425e-05
Position 2699: 3.7345189089439747e-05
Position 35577: 3.687447127723346e-05
Position 718: 3.2169966320566957e-05
Position 2394: 3.175350881950332e-05
Position 709: 3.035317455885021e-05
Position 2142: 2.978319181807144e-05
Position 598: 2.581696572955213e-05
Position 1991: 2.5129495987752896e-05
Position 1956: 2.29274723715529e-05
Position 456: 2.289251620027993e-05
Position 323: 2.1612834080098716e-05
Position 2136: 2.0635862459409914e-05
Position 35314: 2.0001106442870652e-05
Position 968: 1.9129640230514054e-05
Position 615: 1.895947687362929e-05
Position 1631: 1.8121409924952023e-05
Position 3397: 1.7151640298150068e-05
Position 484: 1.6610164144074003e-05
Position 3203: 1.619341793571669e-05
Position 2378: 1.2914398610102439e-05
Position 34645: 1.2660156081911495e-05
Position 1396: 1.2546233580170939e-05
Position 384: 1.1918508173317454e-05
Position 348: 9.15315776761354e-06
Position 1033: 8.253107362690307e-06
Position 34454: 7.104676535569003e-06
Position 34617: 6.6809527102128245e-06
Position 2398: 6.467463255914575e-06
Position 630: 6.21727464756257e-06
Position 325: 5.976940982651076e-06
Position 386: 5.323708649398317e-06
Position 849: 5.22582465415791e-06
Position 1347: 5.037244776940067e-06
Position 1648: 4.752158946120875e-06
Position 34541: 4.648567808248559e-06
Position 553: 4.6470085719525135e-06
Position 294: 4.342341349777635e-06
Position 913: 4.136433423174614e-06
Position 36436: 4.09468097653206e-06
Position 36584: 3.5627255239010874e-06
Position 110: 3.246610832582851e-06
Position 2103: 3.0344908019809348e-06
Position 474: 2.852641372201461e-06
Position 818: 2.4839916212722405e-06
Position 1149: 2.010250359241659e-06
Position 37141: 1.9603406831661997e-06
Position 116: 1.804594250657362e-06
Position 801: 1.6492591352301832e-06
Position 41073: 1.533693950770103e-06
Position 789: 1.281694237658826e-06
Position 413: 1.1719065947801675e-06
Position 12: 9.917457205892129e-07
Position 34706: 9.608558246668955e-07
Position 34799: 8.793499311561184e-07
Position 34535: 8.391565509069718e-07
Position 32283: 7.755951254016222e-07
Position 34432: 7.545041305868749e-07
Position 34650: 5.785150000098454e-07
Position 467: 5.745531904358218e-07
Position 32266: 5.639611724357218e-07
Position 34315: 5.558881385086187e-07
Position 35236: 4.459109170750493e-07
Position 617: 3.3118701352516266e-07
Position 492: 2.4950758543957917e-07
Position 28: 1.7093604808665743e-07
Position 43277: 1.6676185805325324e-07
Position 469: 1.6158566533119653e-07
Position 160: 1.2787066407842058e-07
Position 14: 1.0682933259939341e-07
Position 35950: 7.911548684397809e-08
Position 451: 6.653608207967355e-08
Position 65: 5.417525126131045e-08
Position 35369: 4.038297792989388e-08
Position 36344: 1.832991252612058e-08
Position 917: 7.577152575853461e-09
Position 1069: 5.090438269874875e-09
Position 34491: 1.212784534152092e-09
Position 963: 1.0716015219229363e-09
Position 415: 2.6634205104261018e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 28221: 0.9999999999999998
Position 47130: 0.9938498432181899
Position 31542: 0.9821721056088349
Position 30381: 0.9234512283878178
Position 34289: 0.9227143447179444
Position 46779: 0.8924605223197686
Position 30971: 0.8779517465888145
Position 33188: 0.7979703826167158
Position 31409: 0.7601946761925846
Position 42629: 0.43213208351015403
Position 17986: 0.22227203127062986
Position 29760: 0.19498582004212328
Position 31178: 0.1660743722309527
Position 40877: 0.1192618735975811
Position 32201: 0.07692162362132818
Position 33341: 0.05261536448016801
Position 33321: 0.04930270341266242
Position 10639: 0.04105582664130562
Position 38475: 0.03879684342836701
Position 42675: 0.03828825637579788
Position 42935: 0.03575948513404475
Position 35402: 0.0344250344769759
Position 33423: 0.03335430179548481
Position 32432: 0.030223412847324667
Position 35792: 0.028404805603097293
Position 38648: 0.027300036218229923
Position 42321: 0.02365599855618053
Position 19003: 0.02236229166214188
Position 18287: 0.021319703142729806
Position 30620: 0.01804124303791897
Position 431: 0.01769600125319941
Position 34616: 0.015663319187985258
Position 31995: 0.014546570713595655
Position 33022: 0.01396240020417034
Position 2102: 0.013837111037024438
Position 16271: 0.013345925500459396
Position 2834: 0.011745762560853367
Position 47330: 0.01137131136772414
Position 49439: 0.010702385426198687
Position 47389: 0.010607905792955757
Position 41457: 0.010579770347438346
Position 29448: 0.010403733903208801
Position 1445: 0.0101182040592205
Position 35812: 0.010030952894991658
Position 34497: 0.009937912392961629
Position 45436: 0.009600910168969908
Position 34754: 0.009596058073317091
Position 29633: 0.009271206741992026
Position 3215: 0.008532228295762594
Position 31137: 0.008464758849553776
Position 31237: 0.007385827606993472
Position 16100: 0.007264601269731719
Position 45015: 0.00722957135988465
Position 30536: 0.006556591979613329
Position 47433: 0.006253272640373172
Position 33570: 0.005980935897656561
Position 8810: 0.00595435883300842
Position 41503: 0.005932862398435977
Position 33348: 0.0052598216657463465
Position 30563: 0.005195976795677427
Position 38869: 0.005096486016437469
Position 34261: 0.004835625795554068
Position 14963: 0.004699243501105095
Position 5067: 0.004581707226334724
Position 38500: 0.004400130712967378
Position 48036: 0.004311006725436195
Position 32352: 0.0040999009120998315
Position 32721: 0.00407244247839213
Position 35802: 0.0040700484237724014
Position 556: 0.004042077428763809
Position 42298: 0.003933618985086316
Position 34709: 0.0038295165583382366
Position 2773: 0.0038163034120644768
Position 32168: 0.0038101557000723074
Position 3518: 0.003757465668044768
Position 32472: 0.0036030657245297274
Position 30977: 0.003527866858911561
Position 1716: 0.003494325002102472
Position 35275: 0.003462162873050448
Position 48440: 0.0032552677498004644
Position 35993: 0.0032502068801671833
Position 34908: 0.003099942804595148
Position 8036: 0.003018955446364181
Position 42559: 0.002908509571999912
Position 34535: 0.0027966657630840567
Position 32765: 0.0025322912410422945
Position 47083: 0.0022165941617399293
Position 34948: 0.0018060015555999504
Position 37434: 0.0017984298510692225
Position 34740: 0.0017769755839276158
Position 33007: 0.0017486791341170286
Position 33064: 0.001722932199720983
Position 40659: 0.0017174689097616816
Position 38286: 0.0015859013212917313
Position 3250: 0.001563514510440454
Position 36738: 0.001443916351872848
Position 2550: 0.0014340934340803509
Position 35208: 0.0013879775883633015
Position 31373: 0.0013459291870583923
Position 34715: 0.0013350980476496352
Position 266: 0.0013075651441063667
Position 35028: 0.001280480113981109
Position 38565: 0.001240418061137601
Position 38659: 0.0012303950959229692
Position 31285: 0.0012268454691331957
Position 33106: 0.0011713501855823922
Position 36012: 0.001151559904745505
Position 3339: 0.0011327541888634387
Position 1691: 0.0011290068454915963
Position 789: 0.0010565917752698541
Position 30579: 0.0010365877847790688
Position 1264: 0.001026603689054764
Position 33213: 0.0010234790087017037
Position 32872: 0.0009478500019573297
Position 36064: 0.0009368075968745447
Position 29412: 0.0009177344041901317
Position 31318: 0.0008681482484261531
Position 44043: 0.0007656599510254405
Position 34249: 0.0007599480279443803
Position 40359: 0.0007446990102872535
Position 8154: 0.0007445696337657427
Position 33367: 0.000708879012801721
Position 31727: 0.0006882680533918064
Position 2128: 0.0006163024480561342
Position 30675: 0.0005998391160628805
Position 47357: 0.0005695640696945588
Position 35432: 0.0005618217890443749
Position 31897: 0.0004995933563531524
Position 40070: 0.0004860327830496484
Position 38225: 0.0004847911585706006
Position 36081: 0.0004343789598801379
Position 31217: 0.00041459076247443976
Position 34544: 0.00039620700399613126
Position 294: 0.00037640040014552434
Position 35415: 0.0003670155554749069
Position 4396: 0.00035595146270697595
Position 3775: 0.00034244678014489
Position 36019: 0.0003368861584487113
Position 35577: 0.0003321016395259
Position 4133: 0.0003288771472109563
Position 4276: 0.0003283729988836367
Position 2147: 0.0003266991909411368
Position 39721: 0.00032481813314010175
Position 32447: 0.00031643020810579256
Position 31288: 0.0003161593519962501
Position 36040: 0.00029985061480870703
Position 31572: 0.0002986458659611718
Position 31883: 0.0002789584493772232
Position 38601: 0.000277142776101796
Position 2086: 0.00027522390506954644
Position 32412: 0.000270530015005108
Position 34246: 0.0002548141314255371
Position 32945: 0.0002476677490139105
Position 1468: 0.00024497233591188797
Position 1326: 0.00023892280433785365
Position 47048: 0.0002306533544654851
Position 34950: 0.00020677100969205623
Position 2037: 0.00020641300827929125
Position 1389: 0.00019175417155182164
Position 32680: 0.00018633083068762056
Position 4301: 0.00017939088710748207
Position 32805: 0.00017918936014097914
Position 704: 0.0001630055810190144
Position 32706: 0.00015642366135984868
Position 32053: 0.00015041299729222823
Position 1278: 0.00014914354669078896
Position 856: 0.00014758931057735387
Position 32737: 0.0001431817160269218
Position 35990: 0.00013607493088578973
Position 1505: 0.00013518224874826718
Position 1770: 0.00010981049312061247
Position 2261: 0.00010495283278633438
Position 34918: 9.191285885127966e-05
Position 1319: 9.184459531041899e-05
Position 2362: 9.148494007692214e-05
Position 1729: 9.110347294600998e-05
Position 34759: 8.38010123452703e-05
Position 32730: 8.293265341173661e-05
Position 1648: 8.099064795854334e-05
Position 32981: 6.282828828899397e-05
Position 43920: 3.689173888040099e-05
Position 32644: 3.556255114795567e-05
Position 34503: 2.8714997040212795e-05
Position 35440: 2.68283407354972e-05
Position 34927: 2.350527362177759e-05
Position 35924: 2.0311391453591993e-05
Position 32049: 1.765565021102499e-05
Position 31782: 1.7490381519613906e-05
Position 33477: 1.6941601382741002e-05
Position 35448: 1.6641262851204953e-05
Position 44073: 1.5561579699726673e-05
Position 34726: 1.4170183941798054e-05
Position 34172: 1.2379243225660291e-05
Position 34650: 1.1065472652247758e-05
Position 34645: 9.69621950600312e-06
Position 31826: 9.200321128742265e-06
Position 33890: 7.535521219276439e-06
Position 33534: 6.864466493762467e-06
Position 33845: 6.246201769962198e-06
Position 44024: 6.242636615916667e-06
Position 43397: 5.1811107601216105e-06
Position 32176: 3.7535533319273784e-06
Position 32007: 3.3219417681623332e-06
Position 2302: 3.2613003750725744e-06
Position 35372: 2.681331554168956e-06
Position 43951: 2.612945621169829e-06
Position 33966: 1.976024305226312e-06
Position 36401: 1.953153531140431e-06
Position 35583: 1.885050846987029e-06
Position 33659: 1.782031005310816e-06
Position 1284: 1.5629367638207027e-06
Position 33481: 1.558627362409285e-06
Position 1352: 1.426441892600893e-06
Position 413: 1.4231185674005192e-06
Position 1038: 1.4197264630695186e-06
Position 35534: 1.3955281002088492e-06
Position 35593: 1.3717356228700311e-06
Position 35539: 1.292312452009585e-06
Position 1295: 1.1600387954023086e-06
Position 136: 1.1435566850635705e-06
Position 1723: 1.0654935029614456e-06
Position 2153: 9.159888989440968e-07
Position 986: 5.890669382023722e-07
Position 33615: 5.800722906516087e-07
Position 1405: 5.511818524294965e-07
Position 36170: 3.674347003497034e-07
Position 507: 3.5289793208039746e-07
Position 1268: 3.275648411589865e-07
Position 36217: 2.1684378508290933e-07
Position 31608: 1.9538198262811216e-07
Position 1334: 1.876717160827732e-07
Position 41007: 1.464264866678292e-07
Position 1033: 1.147156100848961e-07
Position 31695: 8.530653619561008e-08
Position 1001: 6.352297076636533e-08
Position 31649: 4.664058056228673e-08
Position 40560: 4.138074783966122e-08
Position 39728: 2.918084628527999e-08
Position 571: 1.5007480986411776e-08
Position 39366: 9.464481013674279e-09
Position 36797: 1.934627042381832e-09
Position 37392: 1.0768038874593381e-09
Position 36710: 3.5152929455614056e-10
Position 36173: 7.183280600302357e-11
