Gene = Cpsf5
Position 2507: 1.0832031059866598e-09
Position 789: 1.1122089739951315e-10
Position 786: 1.4853343908258142e-11
Position 1092: 5.2278366627719645e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 778: 0.9989656758631958
Position 2352: 0.978277289870085
Position 440: 0.957723282521849
Position 2164: 0.5624021004023052
Position 1116: 0.39533723093862655
Position 219: 0.22981067527336924
Position 1565: 0.1475052318621507
Position 1675: 0.11390832424891265
Position 1047: 0.09910876231761029
Position 1519: 0.0829284251297471
Position 123: 0.07829318088559091
Position 2084: 0.06200417687433949
Position 1607: 0.04721522828773273
Position 173: 0.028563757760398715
Position 1542: 0.022375841639940525
Position 2533: 0.019624803396299243
Position 409: 0.012046626190788617
Position 1587: 0.011341452142175959
Position 1906: 0.010214215440197892
Position 1365: 0.009927302500395734
Position 2375: 0.009276200501177688
Position 2193: 0.007938183632553896
Position 519: 0.0074319687863749805
Position 2268: 0.0068947604965249164
Position 2661: 0.006866696422110958
Position 2571: 0.005534474541045627
Position 128: 0.0032406251976296067
Position 474: 0.0030569560142139937
Position 1155: 0.0026434959105343424
Position 183: 0.0026325472699459105
Position 477: 0.0023275962447538634
Position 2673: 0.0022725498001014617
Position 153: 0.0015146615931802383
Position 1820: 0.0014466824823108576
Position 1421: 0.0011011085773792108
Position 618: 0.0010155920507594663
Position 253: 0.0009094218563010882
Position 1202: 0.000858732045811702
Position 103: 0.0008331689198068961
Position 2729: 0.000662419520962429
Position 1217: 0.0005153424647303038
Position 2683: 0.0004565122683017528
Position 1164: 0.00040791373558120335
Position 2380: 0.000394898584322825
Position 2782: 0.0003870962119221422
Position 422: 0.00035493829539950706
Position 2696: 0.00023371434569281974
Position 1747: 0.00018494209679701656
Position 2423: 0.00015168312035851103
Position 1238: 0.00015112017704730786
Position 2467: 0.00014844184263565222
Position 492: 0.00014778364520700514
Position 2745: 0.00013567436715155773
Position 793: 0.00012499253104126016
Position 187: 0.00011507185719270807
Position 1955: 9.631564648931437e-05
Position 1135: 7.691958973907127e-05
Position 1010: 7.50007314939528e-05
Position 1267: 6.501075476688113e-05
Position 2409: 4.099561413329368e-05
Position 2550: 3.5271505619100375e-05
Position 1314: 2.5547915512030848e-05
Position 1243: 2.5433423907504678e-05
Position 1611: 2.5000204429233457e-05
Position 1645: 2.417278586034073e-05
Position 342: 1.3173522092494535e-05
Position 808: 1.2422683334837539e-05
Position 489: 1.1602593993512192e-05
Position 1252: 1.1117090006008999e-05
Position 2426: 1.0932292727330744e-05
Position 2403: 1.0904952586574614e-05
Position 1231: 1.0160283349223834e-05
Position 195: 7.197038523427569e-06
Position 958: 6.592778990048164e-06
Position 805: 5.580458722691753e-06
Position 2429: 4.949009944961809e-06
Position 313: 4.862070540042321e-06
Position 293: 4.347025276637569e-06
Position 339: 3.297362523847023e-06
Position 298: 2.5010461744354226e-06
Position 931: 2.4517352318639607e-06
Position 354: 1.3205999189178833e-06
Position 898: 4.357200877983598e-07
Position 320: 4.2588038824773843e-07
Position 907: 1.3507869585170766e-07
Position 531: 1.1225150013082217e-07
Position 304: 8.256253265015854e-08
Position 317: 7.876047032743104e-08
Position 588: 5.389618572520005e-08
Position 823: 5.325280247610515e-08
Position 1277: 4.881487126853914e-08
Position 943: 4.257608364946998e-08
Position 1204: 3.842656137986463e-08
Position 675: 3.7248240387589546e-08
Position 913: 2.023942508574532e-08
Position 76: 1.3242859486302355e-08
Position 904: 9.11603439734317e-09
Position 811: 6.443477787794978e-09
Position 1257: 6.427263625025862e-09
Position 571: 5.082450872733953e-09
Position 984: 1.87205809212954e-09
Position 1286: 1.6432603496191053e-09
Position 61: 1.3347889963452937e-09
Position 994: 3.9058177137778536e-10
Position 690: 2.3061985801183771e-10
Position 728: 1.9480108377233546e-10
Position 66: 5.628157190954196e-11
Position 859: 2.913576956799433e-16
