Gene = Ccn
Position 1400: 0.004335045891678824
Position 35085: 0.004276384621403038
Position 47182: 0.0038952630689103665
Position 12251: 0.003674759177056462
Position 40998: 0.0034525495183969023
Position 33629: 0.0033797391638881215
Position 33430: 0.0033351956731542147
Position 908: 0.0031241128881967476
Position 11572: 0.0028535229014891457
Position 40040: 0.0025540573472569474
Position 40097: 0.0025002396992647533
Position 2107: 0.0024967914726438047
Position 39261: 0.0024819965458464524
Position 1968: 0.00243274888665905
Position 6133: 0.0021883090863585165
Position 2423: 0.002084830869894856
Position 232: 0.0019963579775085644
Position 14557: 0.0019868718230910136
Position 31661: 0.0019056912233750929
Position 5361: 0.0016169806466494955
Position 372: 0.001573421997690872
Position 54022: 0.0013781148311112362
Position 339: 0.0013398664029079992
Position 40749: 0.001203545200921747
Position 47857: 0.0011538897614297888
Position 4125: 0.0010900231943792122
Position 40082: 0.0010787930260983466
Position 182: 0.001062375621834987
Position 264: 0.0009834049595909093
Position 56308: 0.0009816129001134122
Position 811: 0.0009345354295687828
Position 349: 0.0009332562275610704
Position 45064: 0.0008494550739680859
Position 39958: 0.0008485009384423091
Position 3582: 0.000809514453561986
Position 40705: 0.0007709918928297553
Position 41925: 0.0007270633651124197
Position 1974: 0.0007050824194461744
Position 3853: 0.0006900992859644306
Position 1196: 0.0006578794439114104
Position 6244: 0.0005379835173575124
Position 40562: 0.0005241598902479299
Position 42022: 0.0005173056101712688
Position 4601: 0.00044938203863327254
Position 41027: 0.00043571978213989646
Position 3097: 0.00042419968603342494
Position 40982: 0.0004079099984015177
Position 4084: 0.000391210412813179
Position 3624: 0.0003791126501753287
Position 44627: 0.000351202067230356
Position 4128: 0.00035017574473071496
Position 3006: 0.00034301058609431163
Position 2084: 0.0003066290718736125
Position 4653: 0.0003014838635633312
Position 41954: 0.00029609934642947275
Position 2749: 0.0002906429682740471
Position 346: 0.0002684654952863845
Position 40499: 0.00026618410352882157
Position 40926: 0.0002236781610283775
Position 44922: 0.0002049720343973021
Position 1483: 0.0002029163751285189
Position 4396: 0.00016934214196113375
Position 40890: 0.00016250320264935014
Position 42115: 0.00016235637404846755
Position 1625: 0.00015661313823280622
Position 39953: 0.00014763028866130915
Position 52548: 0.0001441531182920813
Position 42010: 0.0001411718941832545
Position 3156: 0.00013233832437473087
Position 42089: 0.00012833027228788743
Position 41647: 0.00011437711155988456
Position 6753: 0.00010874564875541257
Position 6234: 0.0001044019547659199
Position 2427: 0.00010065790002683851
Position 4315: 9.883688845653486e-05
Position 41039: 8.986560234067404e-05
Position 276: 8.581128428475768e-05
Position 45342: 8.190527047004173e-05
Position 221: 7.759997982145092e-05
Position 52878: 6.809321271651531e-05
Position 2000: 6.345040527545676e-05
Position 44285: 5.276745460721628e-05
Position 1074: 4.5620912575415036e-05
Position 52980: 4.3521084526049685e-05
Position 3738: 4.256130990839647e-05
Position 3932: 4.253072406512773e-05
Position 699: 4.194535037113747e-05
Position 4425: 3.715201459166186e-05
Position 43168: 3.075325327917626e-05
Position 43123: 2.7942829111290716e-05
Position 1210: 2.5632645844500243e-05
Position 50539: 2.471270729550445e-05
Position 43078: 2.4101331177922727e-05
Position 1243: 2.3492212568498642e-05
Position 1388: 2.0520348158934408e-05
Position 42474: 2.0458484538315564e-05
Position 40986: 2.024963960365595e-05
Position 40948: 1.9425418423087656e-05
Position 53050: 1.769913667854576e-05
Position 50509: 1.6063685402329004e-05
Position 825: 1.577362423178042e-05
Position 2771: 1.5517579704161072e-05
Position 4816: 1.5329720945518398e-05
Position 1221: 1.27513391286869e-05
Position 42322: 1.137947854795533e-05
Position 758: 1.0989941998412289e-05
Position 1459: 1.0484393957000994e-05
Position 42741: 9.940220977366157e-06
Position 50157: 8.688293156454355e-06
Position 42900: 8.264747084808843e-06
Position 352: 8.211678565906317e-06
Position 1673: 7.479735524694405e-06
Position 729: 7.341055653326668e-06
Position 4369: 7.311408554882951e-06
Position 1901: 6.89992166269816e-06
Position 1834: 6.528357525640214e-06
Position 846: 6.235064655395717e-06
Position 167: 5.74466348953723e-06
Position 42450: 5.635346188291515e-06
Position 3118: 5.5056392727491985e-06
Position 5446: 5.495316579478962e-06
Position 321: 5.208420167823385e-06
Position 2289: 5.069279195255436e-06
Position 1622: 5.017657622342999e-06
Position 42420: 4.9657186569741705e-06
Position 163: 4.912337252993326e-06
Position 50066: 4.87181759475475e-06
Position 149: 4.63793107912276e-06
Position 913: 4.557213992361616e-06
Position 432: 4.552655325679935e-06
Position 2945: 4.494966915294064e-06
Position 401: 4.3423452986909406e-06
Position 42462: 4.186912461941978e-06
Position 1340: 4.126639984126599e-06
Position 612: 4.093020924340353e-06
Position 1875: 3.826105671195016e-06
Position 42592: 3.457312029747721e-06
Position 2840: 2.9815828396611872e-06
Position 2133: 2.871375518722127e-06
Position 1823: 2.545353643487814e-06
Position 48983: 2.214451337875412e-06
Position 188: 2.1374849276819224e-06
Position 42453: 2.119343752411426e-06
Position 42507: 1.8809571567899506e-06
Position 49899: 1.8741013864285234e-06
Position 1103: 1.8691676398652764e-06
Position 2967: 1.7422528963491866e-06
Position 626: 1.7414259886322946e-06
Position 39922: 1.6418094019519943e-06
Position 49420: 1.6390970364100626e-06
Position 3115: 1.6162048171020553e-06
Position 40781: 1.5631710621534785e-06
Position 2254: 8.981742081170913e-07
Position 48986: 8.16404722082102e-07
Position 49182: 8.123912778926451e-07
Position 2942: 7.444931080982204e-07
Position 369: 5.941152091889e-07
Position 49459: 4.474955626204253e-07
Position 43170: 4.428854746878231e-07
Position 49196: 3.765628777962548e-07
Position 40596: 2.3294195082853811e-07
Position 45725: 2.267921345824853e-07
Position 1612: 2.2625694058423262e-07
Position 49285: 1.6982921757594582e-07
Position 47308: 1.5538389549554037e-07
Position 287: 1.4906443736190887e-07
Position 49119: 1.4239791478757667e-07
Position 47671: 1.410792687679453e-07
Position 47812: 9.303862238472699e-08
Position 46367: 7.644769914685647e-08
Position 42253: 7.491778988838091e-08
Position 2319: 7.28475818613619e-08
Position 42286: 6.029162026942042e-08
Position 45741: 5.972737104289367e-08
Position 441: 5.519941867991474e-08
Position 47406: 5.1196356493978694e-08
Position 66: 4.96400168238469e-08
Position 48167: 4.1937145719573934e-08
Position 47072: 3.7214980310207645e-08
Position 46412: 3.357929751189289e-08
Position 764: 3.28374831857541e-08
Position 716: 3.1088912443947345e-08
Position 46306: 2.748584518528293e-08
Position 47869: 2.6260272648052966e-08
Position 46847: 2.4703277350429903e-08
Position 856: 1.8385592886532187e-08
Position 832: 1.6203741515001333e-08
Position 45589: 1.5289299860246878e-08
Position 43628: 1.0206691775200532e-08
Position 46118: 9.89485936546973e-09
Position 460: 9.70479955184894e-09
Position 43781: 8.432949165625526e-09
Position 42618: 8.058053081191654e-09
Position 1081: 7.880177643795945e-09
Position 41694: 7.850203488650931e-09
Position 41043: 6.193860947489221e-09
Position 45959: 6.1580616689503474e-09
Position 43430: 6.011344027409718e-09
Position 44468: 4.344356564877543e-09
Position 44202: 3.6319643709236764e-09
Position 44759: 3.628438364034634e-09
Position 44831: 3.5942350045327676e-09
Position 284: 3.2438371693835625e-09
Position 43849: 2.8152641740404913e-09
Position 43464: 2.578654052504086e-09
Position 41057: 2.4482133637713586e-09
Position 44798: 2.3107348027517998e-09
Position 44585: 2.296514569438519e-09
Position 45261: 2.1931897586509695e-09
Position 63: 1.5652086963037137e-09
Position 43514: 1.3245282635893334e-09
Position 44317: 1.2043726793818372e-09
Position 43760: 1.0168703066592627e-09
Position 43436: 9.859868461488204e-10
Position 44123: 9.741567629732818e-10
Position 376: 8.378592328978771e-10
Position 43580: 8.15194478847573e-10
Position 44183: 7.697627069471415e-10
Position 381: 6.402125019563678e-10
Position 44100: 5.213071785014016e-10
Position 43660: 4.154731639648262e-10
Position 445: 2.9688038821865713e-10
Position 42800: 2.5577390069628056e-10
Position 43374: 2.1114834188151344e-10
Position 85: 1.5649631424932788e-10
Position 42747: 1.3973635280598715e-10
Position 43728: 1.3943037494465595e-10
Position 40714: 6.812714769637579e-11
Position 42237: 5.119872843447014e-11
Position 42790: 4.66691447984032e-11
Position 40373: 3.979268015595888e-11
Position 42333: 3.752860605923902e-11
Position 42196: 2.334042126199779e-11
Position 40427: 1.9141207599432015e-11
Position 43057: 1.8598378927596655e-11
Position 41177: 1.5517125063222096e-11
Position 40581: 1.0348275115735054e-11
Position 75: 9.064613023863595e-12
Position 40789: 8.42012230859749e-12
Position 40389: 5.765561360071853e-12
Position 40856: 4.5936392765212225e-12
Position 40935: 4.432894244852842e-12
Position 41706: 1.6725501172396375e-12
Position 41895: 1.637526722022546e-12
Position 26540: 8.456112186349675e-19
Position 23077: 1.8865727130597683e-21
Position 8875: 6.470782886197271e-29
Position 7468: 1.6072418040305585e-29
Position 7391: 3.4361768584851206e-30
Position 5762: 3.100730244467175e-31
Position 1982: 1.2666759811484337e-34
Position 2682: 1.0393664340043577e-34
Position 2918: 1.234624283589686e-35
Position 131: 3.391369674543237e-49
