Gene = blot
Position 1208: 0.0023363118704619297
Position 19928: 0.002273498086549177
Position 23109: 0.0019967251787442256
Position 116: 0.0018593677412995482
Position 19843: 0.0017515389192931136
Position 20951: 0.001748600708787151
Position 727: 0.0017040221900232878
Position 23500: 0.0016924626857103533
Position 12150: 0.0016586081222625564
Position 20252: 0.001647012913597548
Position 20450: 0.0014493005557968603
Position 1541: 0.0013732486290801344
Position 1240: 0.001327970790811014
Position 23371: 0.0012098427638209943
Position 642: 0.0011923397514222469
Position 378: 0.001119525565662768
Position 23958: 0.0011190059700207696
Position 21260: 0.001084529982017662
Position 373: 0.0010423057512161564
Position 23461: 0.0010301189709238938
Position 24118: 0.0010069823729137273
Position 23842: 0.0009391962847237074
Position 396: 0.0009032000461231425
Position 20679: 0.0008724776038744386
Position 1201: 0.0008707907653414906
Position 21342: 0.0008254044652779644
Position 984: 0.000801918872008003
Position 24223: 0.0007866264788033659
Position 596: 0.0007328202590027303
Position 1686: 0.0006662656593984603
Position 1044: 0.0006592192415223808
Position 351: 0.0006447119106142837
Position 20209: 0.0006299657282270608
Position 1852: 0.0006290620611163065
Position 23590: 0.0006054315230560394
Position 23987: 0.0005848943650291419
Position 39: 0.0005559811923244799
Position 23117: 0.0005533610478864305
Position 23927: 0.0005470362329013116
Position 23827: 0.0005113206669387343
Position 1898: 0.000468679129736145
Position 21047: 0.00038425318304536737
Position 81: 0.0003803930980581545
Position 21160: 0.00035513594308309287
Position 23106: 0.00035201217741178716
Position 3246: 0.00034166063732743186
Position 21346: 0.00033589841714171175
Position 370: 0.0003309842219203984
Position 21188: 0.00032283574936520216
Position 13734: 0.00030663888189189276
Position 20943: 0.00030286233631899955
Position 19954: 0.00027126516053505484
Position 360: 0.00024153782417512997
Position 601: 0.00024022964750761483
Position 1066: 0.0002236727803451173
Position 24021: 0.00017521505840074807
Position 25372: 0.00017433366020912688
Position 465: 0.00016495959626304578
Position 1506: 0.00014246042911436008
Position 2093: 0.00014011726683642255
Position 24656: 0.0001380976146490615
Position 1155: 0.00013606357257271853
Position 413: 0.00013297317500210806
Position 23430: 0.00012783252289703733
Position 95: 0.00012406582511124192
Position 23310: 0.00012145020311159873
Position 24324: 0.0001177012902232783
Position 24426: 0.00011570235144443659
Position 24980: 0.00011425537833970554
Position 1483: 9.74896601317244e-05
Position 23383: 7.658382228072231e-05
Position 23854: 6.91118662542622e-05
Position 24344: 6.505276368693684e-05
Position 1203: 6.006061694718999e-05
Position 815: 5.4507446121270403e-05
Position 23352: 5.306662033104489e-05
Position 3079: 5.041253980800129e-05
Position 23424: 4.8886831167904054e-05
Position 551: 3.9186615118199066e-05
Position 23264: 2.433032678760838e-05
Position 968: 2.369953933359306e-05
Position 1470: 2.2972494025703975e-05
Position 108: 2.074014667923638e-05
Position 2926: 2.0113089515333055e-05
Position 2922: 1.6040280802235792e-05
Position 22900: 1.5422038018838734e-05
Position 2653: 1.4699505064079978e-05
Position 22957: 1.3551621830565083e-05
Position 1246: 1.3207569968773419e-05
Position 365: 1.3130948197905107e-05
Position 542: 1.246778356854492e-05
Position 312: 1.2029888033067413e-05
Position 22913: 1.1714928260697924e-05
Position 528: 1.1294790594825064e-05
Position 569: 1.0764287165267227e-05
Position 782: 1.0375092233080826e-05
Position 434: 6.359608158891145e-06
Position 1249: 5.176565593685003e-06
Position 897: 4.942451093766651e-06
Position 1459: 3.90844017821681e-06
Position 875: 3.414411258470926e-06
Position 492: 3.3923710451873944e-06
Position 1610: 3.226478208817917e-06
Position 118: 3.1173145803804666e-06
Position 1193: 2.9682810476586477e-06
Position 1048: 2.2264278479220003e-06
Position 24039: 2.0590984494358337e-06
Position 561: 1.4454945844759305e-06
Position 1057: 1.260715537742069e-06
Position 120: 8.407908407777945e-07
Position 321: 6.800796664890719e-07
Position 23839: 5.896731479717098e-07
Position 23233: 3.9374216295027005e-07
Position 128: 3.7781277320897464e-07
Position 147: 3.0746298711332423e-07
Position 23071: 2.466211060040787e-07
Position 135: 1.644703359329449e-07
Position 23063: 1.3064923967033355e-07
Position 133: 9.509772641069268e-08
Position 846: 9.504333333561103e-08
Position 23856: 5.463263219614544e-08
Position 23213: 4.637277889457431e-08
Position 23288: 4.229467389943387e-08
Position 999: 2.0928769438499683e-08
Position 23390: 1.7409968659783382e-08
Position 23740: 1.2148318720923479e-08
Position 1224: 1.158792686558418e-08
Position 23237: 9.727304152424493e-09
Position 381: 4.6724075779822575e-09
Position 110: 2.4273962256395952e-09
Position 32: 2.0160260615221024e-09
Position 23020: 1.4992143861731456e-09
Position 940: 1.337370519655986e-09
Position 23018: 2.625758083591922e-10
Position 22984: 4.006312996132515e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 22982: 0.9947549715958923
Position 23183: 0.9858843561446196
Position 19671: 0.9805006840754574
Position 11641: 0.930858413317678
Position 22781: 0.7012151665574746
Position 2488: 0.31574868202030043
Position 20051: 0.29845817311306666
Position 22840: 0.29751619077117286
Position 814: 0.1693900104963229
Position 1654: 0.1104702432620581
Position 2117: 0.0867973984364318
Position 1787: 0.07788036485327406
Position 1766: 0.0365361922427023
Position 13581: 0.033833694627349246
Position 12755: 0.031137973303223678
Position 12875: 0.028507239676110536
Position 12564: 0.025894582343950298
Position 11457: 0.024566164599646455
Position 2068: 0.020988644197005933
Position 13457: 0.017989858715099744
Position 17796: 0.01735027958162752
Position 1872: 0.013527344714745492
Position 12518: 0.012869196719000461
Position 23547: 0.011101606317503013
Position 17400: 0.009887852500607237
Position 24507: 0.009746424280365196
Position 13265: 0.009648733521500254
Position 12504: 0.0088590412603316
Position 13330: 0.006975964302253296
Position 23520: 0.006936140813063815
Position 1385: 0.006897747306266438
Position 589: 0.006671955082332132
Position 16031: 0.006185953752758837
Position 19953: 0.006000930857674712
Position 1148: 0.005534781902052874
Position 12789: 0.0054137837461356066
Position 13386: 0.005061939623457823
Position 12706: 0.004976986012688465
Position 12472: 0.004911777187373837
Position 846: 0.004864855416924403
Position 14149: 0.004053108160900393
Position 23008: 0.003811182195616796
Position 14095: 0.003407307400579023
Position 1929: 0.0033914385740372492
Position 699: 0.003222215616143331
Position 20296: 0.003155800174153077
Position 23986: 0.002861368048911584
Position 101: 0.0027401851886886264
Position 946: 0.002519686917198183
Position 2386: 0.0025001371184938488
Position 3361: 0.002442141609742382
Position 25365: 0.0023132421424098214
Position 1115: 0.0022685606133374075
Position 1972: 0.0022263734970954666
Position 23213: 0.0022239399177366287
Position 13795: 0.0022112826557997875
Position 24475: 0.002187661654747137
Position 24105: 0.0021045762746972597
Position 12655: 0.0020664719095401024
Position 13229: 0.0020524968839808026
Position 2006: 0.0020429378144140413
Position 24416: 0.0019158747438726151
Position 12955: 0.001911666041681322
Position 23370: 0.0013257033132427387
Position 23926: 0.001232484819087507
Position 12415: 0.0012050209493906867
Position 1959: 0.0010954215924406936
Position 23233: 0.0008934782324366204
Position 2074: 0.0008886938694132639
Position 12675: 0.0008631352524763076
Position 22654: 0.0008311272119111559
Position 24117: 0.0007600131883767515
Position 12792: 0.0006418476583496722
Position 1658: 0.0006347107909172723
Position 462: 0.0005596096128036927
Position 1391: 0.00047910593691855984
Position 12593: 0.0004559422773620958
Position 884: 0.0004314625206982416
Position 1240: 0.0003966543505974186
Position 10682: 0.00039135441209038434
Position 23156: 0.00034922838377064995
Position 23342: 0.0003422289313772659
Position 24372: 0.0003312891733743936
Position 488: 0.00029990949337110884
Position 24297: 0.0002808413957726178
Position 782: 0.0002563283136430299
Position 830: 0.0002512583576830464
Position 3368: 0.0002439248056934476
Position 23383: 0.00023838583509925687
Position 478: 0.00023503809906442826
Position 24336: 0.0001914274937947178
Position 25468: 0.00017585102456333182
Position 24369: 0.00012438346735269047
Position 24300: 0.00011618277330736131
Position 22542: 0.00011560143609284213
Position 24439: 0.00010870998070293892
Position 23793: 9.387349039879961e-05
Position 23027: 6.532068157466612e-05
Position 12719: 5.274223691068974e-05
Position 25471: 4.9266791327038434e-05
Position 968: 4.5187640003060374e-05
Position 23565: 4.106230075809284e-05
Position 12703: 3.575934324218518e-05
Position 1745: 3.2194548740664585e-05
Position 22301: 3.106304442930938e-05
Position 866: 2.551656310052799e-05
Position 21803: 2.503768319649988e-05
Position 23437: 1.8936962797172977e-05
Position 1029: 1.8358083310754372e-05
Position 21473: 1.619075565087545e-05
Position 21382: 1.4583357519308196e-05
Position 999: 1.3647199864297845e-05
Position 23082: 1.2525354486238026e-05
Position 2995: 1.2174587879561123e-05
Position 23692: 1.1888307181243645e-05
Position 1170: 1.1044735905605542e-05
Position 344: 9.949809067039085e-06
Position 252: 9.85077879473144e-06
Position 360: 8.566962058520041e-06
Position 769: 7.723686410677889e-06
Position 685: 7.5985782325302115e-06
Position 21556: 7.1231697417762295e-06
Position 596: 6.076606079417571e-06
Position 21657: 4.72823803721367e-06
Position 760: 4.658987047093184e-06
Position 23106: 4.397928571879757e-06
Position 243: 3.717840337781355e-06
Position 256: 1.0269255963598575e-06
Position 20155: 8.445364582873927e-07
Position 23288: 3.278904022300688e-07
Position 23094: 3.2699885247971496e-07
Position 621: 2.7941317795488197e-07
Position 201: 2.1957306457438432e-07
Position 601: 1.3072515916430075e-07
Position 717: 1.115246187367902e-07
Position 198: 6.503535380878591e-08
Position 23242: 5.239858560288384e-08
Position 269: 3.942544222317758e-08
Position 23165: 2.9270248743849306e-08
Position 265: 2.091680121892266e-12
