Gene = mbf1
Position 2107: 0.028113538813711366
Position 2048: 0.01747611486276292
Position 621: 0.016945399108196514
Position 2229: 0.01409804807862658
Position 289: 0.011410509755356374
Position 456: 0.01062023478463459
Position 1608: 0.010408250414718932
Position 804: 0.009857619044866945
Position 2216: 0.007604500265761839
Position 2072: 0.007382311667982776
Position 719: 0.006526078921059658
Position 2254: 0.0038346548397057575
Position 167: 0.0038028249087766947
Position 1690: 0.002607297277838074
Position 1154: 0.0023636713621370594
Position 177: 0.0019429760335708862
Position 960: 0.0018935094641842122
Position 101: 0.0017085489417761645
Position 270: 0.0016903044886637316
Position 773: 0.0013561688386958184
Position 479: 0.0011623820375502058
Position 188: 0.0010723621452512128
Position 1223: 0.0009548264963196428
Position 1209: 0.0008864120049728666
Position 336: 0.0008278759128669994
Position 1611: 0.0008120763357871123
Position 1196: 0.0007884455653842528
Position 1097: 0.0006560526086607087
Position 1971: 0.000624830372077243
Position 1382: 0.0006245803238558638
Position 1298: 0.00043414808015294627
Position 1485: 0.0003786840751250209
Position 210: 0.0003693925807866246
Position 682: 0.00031063118643817915
Position 1107: 0.00029070519868003297
Position 1942: 0.00024011229738496353
Position 303: 0.00023535347287734153
Position 1818: 0.00017634409475927217
Position 1712: 0.00015806783934922485
Position 250: 0.0001514278782746166
Position 770: 0.00013349050314845278
Position 1707: 0.00011143687265838422
Position 788: 9.860477782305899e-05
Position 157: 9.388556217784171e-05
Position 254: 8.97828916401052e-05
Position 311: 8.577498837822319e-05
Position 2148: 7.593000980259939e-05
Position 1295: 6.617459452922336e-05
Position 1110: 6.3614935404e-05
Position 1882: 5.533181033156872e-05
Position 1413: 4.763726090158328e-05
Position 1961: 4.619500351441302e-05
Position 536: 4.584902257576471e-05
Position 1614: 4.3885744495679194e-05
Position 1430: 3.933239681271998e-05
Position 500: 2.7309763308187452e-05
Position 2114: 2.2894453818809037e-05
Position 308: 1.4123043961812259e-05
Position 2354: 8.0023800747853e-06
Position 869: 3.659413133510068e-06
Position 857: 3.172136284937222e-06
Position 866: 3.1257655098379484e-06
Position 356: 2.924427590565797e-06
Position 539: 2.4675344879933807e-06
Position 364: 2.3829274927697893e-06
Position 1459: 1.7000790137700078e-06
Position 513: 1.674986156277775e-06
Position 821: 1.2655190453974354e-06
Position 836: 1.1043694689075814e-06
Position 818: 9.973256927229759e-07
Position 1319: 9.106257227117107e-07
Position 151: 6.558979710328293e-07
Position 1397: 5.453222841617541e-07
Position 1505: 4.099212500781176e-07
Position 348: 3.5711311888356864e-07
Position 90: 1.405779402356932e-07
Position 1394: 7.436667683154361e-08
Position 340: 3.8464951211566816e-08
Position 878: 1.9258703804202252e-08
Position 516: 1.484547462974669e-08
Position 321: 1.624014658816893e-11
