Gene = GABA-B-R3
Position 103: 0.005525898984931715
Position 6149: 0.005386976771005568
Position 7179: 0.0052644396142648925
Position 1125: 0.005208299416481621
Position 1371: 0.00503315612422357
Position 686: 0.004680468328114528
Position 671: 0.004101948963818295
Position 5076: 0.0037896466396531493
Position 10645: 0.0037131238251916178
Position 6528: 0.0036667157366628614
Position 2543: 0.0033377111826182753
Position 164: 0.003254042259092949
Position 10343: 0.002927829255649528
Position 9694: 0.002455746995885816
Position 9850: 0.0022986858510921555
Position 2295: 0.0021346792421329864
Position 5042: 0.0018199348928773337
Position 6640: 0.0018076464403423958
Position 1585: 0.0013835089849827994
Position 8822: 0.0013186771442263788
Position 11328: 0.0012616396267802789
Position 8311: 0.0012438611762406108
Position 3816: 0.0011900931423242762
Position 4050: 0.0011440417234579244
Position 979: 0.0010724365792470541
Position 2364: 0.001033900664550737
Position 7699: 0.0009820267549073116
Position 2291: 0.0009242214832089477
Position 7082: 0.0008790727554645992
Position 9609: 0.000811347040161369
Position 11452: 0.0007220984398174882
Position 6555: 0.0007197605155283992
Position 975: 0.0006892103198197148
Position 7751: 0.0006273669628179523
Position 1529: 0.0006263456584791535
Position 10128: 0.0006019423473387922
Position 2479: 0.0005710666457373407
Position 8109: 0.0005035248545283957
Position 9974: 0.000498932318765002
Position 387: 0.0004807583524580508
Position 7426: 0.0004767471761120818
Position 380: 0.0004616677087199832
Position 1488: 0.0004473034681886494
Position 7677: 0.00039627745247333094
Position 10526: 0.00038550332281104665
Position 9365: 0.0003852788846892894
Position 883: 0.00038520311173421615
Position 8801: 0.0003733911013909339
Position 863: 0.00035368610925733216
Position 6140: 0.000343409421219406
Position 7140: 0.0003270939935849818
Position 5423: 0.00032292642470247953
Position 1228: 0.0003138737454646133
Position 9358: 0.00029791124249780015
Position 9367: 0.0002868463857331774
Position 7726: 0.0002811873630540729
Position 365: 0.00024642901987340804
Position 8462: 0.00024133377251283928
Position 1040: 0.0002336908406642537
Position 4659: 0.0002092674619924398
Position 1493: 0.00020771800125018007
Position 7690: 0.0002020280588451113
Position 7755: 0.00018254598319686677
Position 5637: 0.00016928818828820393
Position 5037: 0.0001574336390611534
Position 251: 0.0001486193962354531
Position 6224: 0.00013380380571975694
Position 7746: 0.00013182819702996297
Position 7321: 0.00013182078939847104
Position 8849: 0.00012851215301049493
Position 1045: 0.000125802942481938
Position 943: 0.0001226830000432701
Position 948: 0.00011947843514330402
Position 5645: 0.00011922969404742116
Position 6620: 0.00011127545325362245
Position 9948: 0.0001089636251163229
Position 7985: 0.00010208350264340894
Position 9435: 9.892394965918656e-05
Position 10464: 9.854297603934455e-05
Position 10049: 9.194537421604219e-05
Position 6118: 9.167667345458994e-05
Position 5415: 8.856091658190356e-05
Position 261: 8.667790272017861e-05
Position 1790: 8.539531617510566e-05
Position 8125: 8.376895469578098e-05
Position 1365: 7.962485627485676e-05
Position 6211: 7.95524444960953e-05
Position 8574: 7.950264970037348e-05
Position 6596: 7.668960186806378e-05
Position 1679: 7.545076602721611e-05
Position 9945: 7.388701676561146e-05
Position 7538: 7.327865194581688e-05
Position 9912: 6.882705196661588e-05
Position 1189: 6.711030118815807e-05
Position 9333: 6.627485708201783e-05
Position 751: 6.266551818807117e-05
Position 1394: 6.0581353340241616e-05
Position 1461: 5.830346277705993e-05
Position 8332: 5.4628402999793224e-05
Position 10377: 5.400627778005059e-05
Position 561: 5.280562547014536e-05
Position 6436: 5.1679562014442435e-05
Position 5235: 5.097281619303086e-05
Position 1974: 5.0539846202782926e-05
Position 1695: 4.933139541926633e-05
Position 1705: 4.833157633373017e-05
Position 9660: 4.811427031864392e-05
Position 1593: 4.768765902136803e-05
Position 867: 4.285536023117447e-05
Position 627: 4.2456265366322925e-05
Position 581: 4.148318789285209e-05
Position 9236: 4.078740439825935e-05
Position 7360: 3.961787480746159e-05
Position 237: 3.947852428196343e-05
Position 9143: 3.77195135708132e-05
Position 1643: 3.6666154999728585e-05
Position 7458: 3.314330913006758e-05
Position 8553: 3.2409099367308165e-05
Position 5403: 3.094471944755828e-05
Position 1649: 2.8116951607009632e-05
Position 9475: 2.6960643498085475e-05
Position 7375: 2.5799764465424758e-05
Position 1662: 2.518999064547893e-05
Position 10096: 2.364082204498721e-05
Position 8242: 2.2217533415723946e-05
Position 8457: 2.1187005558367418e-05
Position 754: 1.578764568425141e-05
Position 7247: 1.5702910606534844e-05
Position 309: 1.4759322899684835e-05
Position 10684: 1.2130037946409831e-05
Position 10119: 1.1791613849415559e-05
Position 235: 1.1460623214596249e-05
Position 9423: 1.006921027892529e-05
Position 9318: 9.22915831470743e-06
Position 9469: 7.503162967557122e-06
Position 7326: 7.466799733597801e-06
Position 9832: 7.3406256574674325e-06
Position 9472: 7.2502588641707175e-06
Position 1673: 7.123641022520329e-06
Position 7090: 6.9813250837925704e-06
Position 857: 6.965079874974299e-06
Position 991: 6.09215562735377e-06
Position 7362: 5.814911299473536e-06
Position 8130: 5.259440559649694e-06
Position 1901: 4.4943312919340635e-06
Position 7153: 4.459605739349909e-06
Position 7164: 3.856938210083209e-06
Position 9079: 3.3752878073678906e-06
Position 8088: 3.1814647129311372e-06
Position 6908: 3.008652465589359e-06
Position 7998: 1.4484582171440326e-06
Position 9321: 1.4380348002606916e-06
Position 9158: 1.4098838140401388e-06
Position 9699: 1.1581386980103604e-06
Position 937: 1.0612383378354923e-06
Position 757: 1.0031203661378774e-06
Position 275: 9.624267085267505e-07
Position 454: 8.608915771307016e-07
Position 9439: 8.560226707752088e-07
Position 9446: 7.247807762593e-07
Position 849: 6.438214720471e-07
Position 9064: 5.924039263483448e-07
Position 7915: 5.548056867363599e-07
Position 1192: 4.829258059291491e-07
Position 9163: 4.661194453415114e-07
Position 9563: 4.5356199796355036e-07
Position 880: 3.7057211079200915e-07
Position 1024: 3.5164855719383556e-07
Position 447: 2.9701282457497805e-07
Position 9448: 2.8387276519446033e-07
Position 598: 2.5549650720108563e-07
Position 9761: 2.2982284056296656e-07
Position 1205: 1.979620037361178e-07
Position 865: 1.8478410823898515e-07
Position 9451: 1.4318212389803843e-07
Position 9502: 1.405303854613473e-07
Position 842: 1.2269237844516713e-07
Position 427: 1.0912743404557844e-07
Position 8559: 9.522679660322073e-08
Position 9802: 8.607763490614948e-08
Position 7684: 6.851048261045564e-08
Position 6106: 6.744083323618915e-08
Position 8186: 4.762963102769914e-08
Position 8971: 4.509843089656076e-08
Position 8298: 3.10762342695675e-08
Position 9091: 2.6898954060684005e-08
Position 8568: 2.1120436693957385e-08
Position 8952: 1.8107540310428355e-08
Position 8452: 1.216252122021405e-08
Position 8683: 1.0075452815559444e-08
Position 7080: 8.682885836206968e-09
Position 456: 7.360061630529533e-09
Position 9825: 5.249295778611319e-09
Position 871: 4.808852927596297e-09
Position 9292: 3.5741924420289857e-09
Position 851: 2.5386035402365674e-09
Position 8188: 2.0545893831037675e-09
Position 8153: 1.7824802136945217e-09
Position 484: 1.700997802567719e-09
Position 9286: 1.0857630581495835e-09
Position 878: 5.849214854834761e-10
Position 537: 7.294135054299096e-11
Position 9433: 4.043619787043749e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 7854: 0.9638344376238317
Position 9285: 0.9369831471543828
Position 5883: 0.8067558863995556
Position 4541: 0.7868824846691764
Position 9733: 0.5653646262922173
Position 7182: 0.47591077083851274
Position 6722: 0.47499211141356024
Position 8378: 0.3272140505142994
Position 9423: 0.29318485917829784
Position 8999: 0.2883034902329546
Position 5225: 0.283959952198787
Position 11628: 0.24941400044038595
Position 6470: 0.24770645823099577
Position 9681: 0.2473330293283919
Position 7139: 0.23440554036393257
Position 5075: 0.2052960226266456
Position 5137: 0.19189503838105
Position 3547: 0.14272187760404126
Position 9761: 0.12492512275921754
Position 7199: 0.11832758744965419
Position 8901: 0.11795684425794584
Position 10763: 0.1087752487507545
Position 11821: 0.10585389602359035
Position 1832: 0.10294580476691886
Position 7153: 0.10294092736874136
Position 4796: 0.08889485030148896
Position 8079: 0.08718111857520583
Position 4592: 0.0828039715884329
Position 6388: 0.07954130175396269
Position 8332: 0.07544233147298654
Position 6746: 0.06716012382488912
Position 5744: 0.06360780176094136
Position 2749: 0.0617797557103253
Position 3885: 0.0521947622814258
Position 6510: 0.049057286977923505
Position 1040: 0.046603181223858134
Position 4873: 0.04624875228681487
Position 3110: 0.04577459558386614
Position 7242: 0.04373012415569067
Position 9251: 0.04138301138821372
Position 6614: 0.04098724384936654
Position 6211: 0.03395213793619906
Position 4292: 0.03287517304974134
Position 8849: 0.032110347774544336
Position 5027: 0.03203276260508908
Position 11199: 0.031804947360301615
Position 5535: 0.03070304928103481
Position 5700: 0.02641524876030052
Position 12117: 0.024976240747023953
Position 5912: 0.022277749072731886
Position 8606: 0.02225204651110573
Position 3844: 0.022075968019199053
Position 7581: 0.0207070531501533
Position 5741: 0.019782932462917617
Position 5716: 0.018993132138901365
Position 8153: 0.018585544553058102
Position 9306: 0.01835044063677551
Position 10228: 0.01596951474223847
Position 8409: 0.01589883214662515
Position 8159: 0.015193302920845695
Position 8445: 0.015066174079826066
Position 9446: 0.014909564861938252
Position 4930: 0.014803233704988492
Position 8969: 0.012435840475067551
Position 2785: 0.011760300471266685
Position 6591: 0.011619915978227013
Position 1608: 0.010740746516378304
Position 4322: 0.01044036334400251
Position 3882: 0.009119134271752738
Position 6246: 0.00905737945638408
Position 7746: 0.00873914921572879
Position 6808: 0.0076398352610436236
Position 7872: 0.007126538749310411
Position 6258: 0.006683674320252716
Position 10854: 0.006607273065866813
Position 5829: 0.006240123791100939
Position 3487: 0.0061881789834083625
Position 2663: 0.005777448511352683
Position 5051: 0.005735685316906365
Position 1662: 0.005725673788708448
Position 7424: 0.005597748621674426
Position 7723: 0.005225894179662042
Position 10017: 0.005199383451196162
Position 11593: 0.005177481245115912
Position 5886: 0.004898483680990857
Position 6390: 0.004606231037614293
Position 1810: 0.004581520666331413
Position 1854: 0.004467146286409964
Position 1900: 0.004450391803890816
Position 2900: 0.00431195005281832
Position 5231: 0.003981886199737223
Position 11849: 0.003947967922382828
Position 1181: 0.0037001722403981565
Position 5192: 0.0035928318749172145
Position 4906: 0.0035681878873505763
Position 5045: 0.003436074137232216
Position 7802: 0.0032203128275346705
Position 8725: 0.003137512733128782
Position 1649: 0.003121281229734586
Position 10443: 0.0031143803298046666
Position 10929: 0.0030428981727386485
Position 2426: 0.0026512713631806732
Position 6182: 0.002625438247009857
Position 6908: 0.0025756978074277913
Position 10551: 0.0025662263268848426
Position 6313: 0.0025503733104175075
Position 3911: 0.0025345389332563566
Position 11213: 0.002456355928518103
Position 6337: 0.0021850944256511283
Position 9660: 0.002146249288057451
Position 10505: 0.0021388899029489983
Position 8822: 0.0021202818275767054
Position 10523: 0.0019906000133236533
Position 3198: 0.0019245211486836216
Position 443: 0.001779745694325834
Position 4826: 0.001728241470646678
Position 1253: 0.0017228477254997278
Position 11238: 0.0016994129211587545
Position 5801: 0.0016908133566953861
Position 4836: 0.0016571656879356177
Position 925: 0.001631695876492101
Position 5113: 0.001627230487221435
Position 6241: 0.0015810922119321577
Position 9666: 0.0015398997014883134
Position 1953: 0.0014769407260395114
Position 525: 0.001447273507608673
Position 2813: 0.001422102147655865
Position 2699: 0.001381022125915462
Position 7207: 0.0013389247841651944
Position 6767: 0.0012878593029535576
Position 1072: 0.0012714459246689505
Position 11235: 0.0012325533757020016
Position 10459: 0.0012270661796137514
Position 6060: 0.0011455210427519138
Position 7699: 0.0011442195399712512
Position 9236: 0.0011337159796122162
Position 5512: 0.0011283422329907223
Position 11204: 0.0011024635332887436
Position 631: 0.001078066823006672
Position 8253: 0.0010765801651930569
Position 4805: 0.0010511503411664732
Position 943: 0.001010127631234537
Position 10494: 0.0009457450860040788
Position 5922: 0.0009067646185542074
Position 6317: 0.0008835136803729455
Position 10857: 0.0008329254376356891
Position 6217: 0.0008270851214009562
Position 7027: 0.0007910626244530037
Position 8212: 0.0007505092852564669
Position 5957: 0.0007316819346583377
Position 12271: 0.0006996112749932709
Position 8449: 0.0006626829728773357
Position 2571: 0.0006566928827317832
Position 10596: 0.0006432559804889087
Position 2350: 0.0005640447658058058
Position 10769: 0.000546380553395284
Position 9461: 0.0005335879172555598
Position 7164: 0.0004929371566362671
Position 5587: 0.0004823419242780974
Position 11217: 0.0004540118779280401
Position 5276: 0.00040926104469613607
Position 8117: 0.00040676122584912977
Position 5636: 0.0003987207407242696
Position 3934: 0.0003810959103790636
Position 9694: 0.00036072213011381534
Position 7818: 0.00034390483633340766
Position 8961: 0.0003234233002996883
Position 9009: 0.00032203156402760356
Position 6229: 0.00027998059797922157
Position 8121: 0.00027535885851630846
Position 1925: 0.0002720877055088751
Position 1006: 0.00025067489458612457
Position 857: 0.00021658135952563054
Position 6779: 0.0002052111302569379
Position 8452: 0.00017776113262989084
Position 3946: 0.00016103841000287048
Position 1679: 0.0001606441320274769
Position 4724: 0.00014904834586276523
Position 5688: 0.00014295084582284753
Position 3929: 0.00013147828830648923
Position 2032: 0.0001229698957777898
Position 6814: 0.00012255416319112685
Position 9774: 0.00010860126002340783
Position 5618: 0.00010012514674763769
Position 1407: 9.620544880657471e-05
Position 10112: 9.501002297269359e-05
Position 11126: 8.637897740368021e-05
Position 5772: 7.985545163849109e-05
Position 9346: 7.89817469084838e-05
Position 7898: 7.589330457361762e-05
Position 222: 7.57989287640435e-05
Position 1280: 6.527730877331313e-05
Position 427: 6.392637336147617e-05
Position 7879: 6.26859399748956e-05
Position 9545: 6.242284905672562e-05
Position 7595: 6.125623014164902e-05
Position 9529: 6.0336449780607154e-05
Position 422: 5.2409799019692335e-05
Position 5758: 5.0450477990980204e-05
Position 6856: 4.957913599895682e-05
Position 8644: 4.503359975363097e-05
Position 6555: 4.176541345346484e-05
Position 1300: 4.1229070875365846e-05
Position 306: 3.6684127325020085e-05
Position 7368: 2.532248181529305e-05
Position 10173: 2.4244377411180704e-05
Position 6101: 2.205077983890429e-05
Position 6637: 1.6805235892384825e-05
Position 7704: 1.6743310080316914e-05
Position 7597: 1.528742382655853e-05
Position 878: 1.2917952683981125e-05
Position 9292: 8.634511562323937e-06
Position 10325: 6.870324885432641e-06
Position 7334: 6.63722183107299e-06
Position 962: 5.237854824348808e-06
Position 1223: 4.0141284767520465e-06
Position 948: 3.1177487241595797e-06
Position 365: 3.0018606797808917e-06
Position 699: 2.5934341421464355e-06
Position 150: 1.2831045534387492e-06
Position 289: 1.2799451564050894e-06
Position 9326: 1.100313997515546e-06
Position 863: 8.916710702453216e-07
Position 7634: 6.673630023169563e-07
Position 1142: 5.985425925211987e-07
Position 641: 4.458008569983258e-07
Position 9825: 4.277869027351191e-07
Position 1370: 3.9426861550632554e-07
Position 735: 2.0444532569768758e-07
Position 336: 1.5509124291129122e-07
Position 665: 1.5186630520663786e-07
Position 199: 1.4807479412540664e-07
Position 638: 1.0819078577327604e-07
Position 592: 8.946856896133234e-08
Position 247: 6.62381127262851e-08
Position 380: 6.468486864084101e-08
Position 180: 1.514163712988078e-08
Position 464: 6.135398821145838e-09
Position 233: 3.767726082175113e-09
Position 742: 3.577015877734708e-09
Position 284: 1.858011273343197e-09
