Gene = Reps
Position 153: 0.00013695745166260293
Position 3578: 0.00013359790920251195
Position 3618: 0.00012993473436618788
Position 2785: 0.00012951113480502038
Position 4601: 0.00012703585503446901
Position 1726: 0.00011993567764078484
Position 943: 0.00011694304093211717
Position 1288: 0.00010972049285574844
Position 2281: 0.00010274184574719917
Position 1630: 0.00010011708591497092
Position 2056: 9.384430834299329e-05
Position 4117: 9.072796672333619e-05
Position 2242: 8.366819493840172e-05
Position 3536: 8.301644135575753e-05
Position 1879: 7.896424020413985e-05
Position 583: 7.779826012654195e-05
Position 3735: 7.448742587928294e-05
Position 3846: 6.650612412254811e-05
Position 2091: 6.64982236031645e-05
Position 3398: 6.613149313401798e-05
Position 4635: 6.437102643134835e-05
Position 3327: 6.379801052243663e-05
Position 4082: 5.851809544217264e-05
Position 762: 5.6022672889698964e-05
Position 884: 5.535800334267044e-05
Position 2239: 5.407281713400134e-05
Position 112: 5.282716773186287e-05
Position 2315: 5.076842341879869e-05
Position 270: 5.003522408805273e-05
Position 5561: 4.395619015491939e-05
Position 3147: 3.921845699456953e-05
Position 4013: 3.644932743722814e-05
Position 2684: 3.641164077160063e-05
Position 2471: 3.319181571031912e-05
Position 3162: 3.298611760256239e-05
Position 2877: 3.1938014136310454e-05
Position 1006: 3.138765045906391e-05
Position 2806: 3.002792141940489e-05
Position 86: 2.8430473072649133e-05
Position 3699: 2.789782050586953e-05
Position 3003: 2.5773378975231004e-05
Position 881: 2.4374515275665812e-05
Position 2484: 2.3549825575447358e-05
Position 3153: 2.2454499273273673e-05
Position 2584: 2.1665382293129526e-05
Position 3391: 1.7466732016415757e-05
Position 2460: 1.7324290272622184e-05
Position 1445: 1.6482869656057805e-05
Position 4719: 1.6346300434187557e-05
Position 3277: 1.6297900130796766e-05
Position 156: 1.6199046602445507e-05
Position 3915: 1.5857865903933236e-05
Position 3031: 1.574519774670953e-05
Position 4677: 1.5653080935154246e-05
Position 311: 1.5248038083911408e-05
Position 2905: 1.4193449813221702e-05
Position 37: 1.378696458699441e-05
Position 47: 1.3563186282271427e-05
Position 1337: 1.3009213831187708e-05
Position 641: 1.2437963497605692e-05
Position 3438: 1.1584996444975261e-05
Position 4094: 1.1270844280287828e-05
Position 2071: 1.088938756158373e-05
Position 2011: 1.0783556463844023e-05
Position 3389: 1.0738738849128666e-05
Position 1664: 9.022828015780377e-06
Position 2114: 8.724547668786308e-06
Position 604: 8.043384964354083e-06
Position 2415: 7.898181740504329e-06
Position 3082: 7.796883132938636e-06
Position 3000: 7.758943612275235e-06
Position 267: 7.243645695546066e-06
Position 687: 7.029306172779235e-06
Position 592: 6.856936840705373e-06
Position 3071: 6.094000104967501e-06
Position 130: 5.754955205180234e-06
Position 1676: 5.691550585919162e-06
Position 820: 5.569709789895461e-06
Position 2912: 5.2695743096737726e-06
Position 1137: 5.222934333925278e-06
Position 1416: 5.121757076627633e-06
Position 620: 5.00529487027197e-06
Position 4119: 4.843407527198324e-06
Position 2746: 4.6779348716748274e-06
Position 114: 4.188610311084635e-06
Position 1690: 3.989551984016599e-06
Position 1943: 3.973938366176098e-06
Position 2862: 3.883061660153047e-06
Position 162: 3.711161329269045e-06
Position 2481: 3.5694453688995824e-06
Position 1176: 3.3063795968162064e-06
Position 122: 3.267442902258396e-06
Position 2728: 3.015701180479873e-06
Position 318: 2.93246049224169e-06
Position 292: 2.9216437676800266e-06
Position 3010: 2.789146860875891e-06
Position 594: 2.781365791097517e-06
Position 3155: 2.6016371156816784e-06
Position 159: 2.595850112402854e-06
Position 2617: 2.4734342285121343e-06
Position 2857: 2.236039440551813e-06
Position 3069: 2.1118278535575806e-06
Position 1923: 2.0129388216367764e-06
Position 1202: 1.932750860021318e-06
Position 1460: 1.4083868037355594e-06
Position 1146: 1.3606638263473968e-06
Position 3396: 1.3549073560154314e-06
Position 2082: 1.2460161455950623e-06
Position 2211: 1.2030743566118878e-06
Position 1143: 1.039598655415721e-06
Position 1397: 9.920362320071694e-07
Position 2642: 9.76469969293977e-07
Position 2811: 9.412228984310732e-07
Position 1715: 9.400034084531198e-07
Position 2859: 9.157383876943775e-07
Position 2269: 8.851139754112345e-07
Position 377: 7.990137701355564e-07
Position 1707: 7.420292142191003e-07
Position 495: 7.123608261634383e-07
Position 2976: 7.014115466382585e-07
Position 229: 5.492541050460761e-07
Position 476: 5.340217919398623e-07
Position 1372: 5.263358207920667e-07
Position 1568: 5.071095312339749e-07
Position 370: 4.510699091520014e-07
Position 922: 3.9047377559286495e-07
Position 1566: 3.896948227095903e-07
Position 1563: 3.241383085702533e-07
Position 2675: 3.122811447905319e-07
Position 348: 2.731436395021306e-07
Position 1573: 2.6929722413510006e-07
Position 961: 2.5554734920177606e-07
Position 199: 2.1278761909065307e-07
Position 3206: 1.3270070413936194e-07
Position 1387: 1.110213870889785e-07
Position 2502: 1.0488634142533729e-07
Position 3533: 1.0412491262843858e-07
Position 190: 1.0134800977180392e-07
Position 438: 9.593474778218756e-08
Position 440: 2.6139412256351966e-08
Position 2119: 2.5873224317746085e-08
Position 3968: 1.4225848244150672e-08
Position 3459: 1.0536158050048839e-08
Position 2025: 8.397421541409053e-09
Position 2152: 7.971882452689947e-09
Position 2035: 7.745469389613866e-09
Position 479: 6.939289294552079e-09
Position 1737: 6.871851979959991e-09
Position 2390: 6.14804371113145e-09
Position 2130: 5.664168793218339e-09
Position 4153: 4.069155207117753e-09
Position 2206: 3.3835212045784003e-09
Position 2023: 3.020658339173976e-09
Position 2981: 4.975079735986186e-10
Position 1550: 3.966549079362841e-10
Position 2434: 3.8160772338111643e-10
Position 2155: 2.0885567027284613e-10
Position 2189: 1.760183669596493e-10
Position 1537: 2.3319104393302593e-11
Position 3199: 2.304011305118142e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1120: 0.9993012876427112
Position 2364: 0.9900929702989868
Position 1508: 0.9859203971523323
Position 3475: 0.9525630505371917
Position 3235: 0.7951101629182437
Position 633: 0.6594731229786625
Position 4894: 0.2927660958857799
Position 788: 0.15757378384498388
Position 5264: 0.1347494038179438
Position 5333: 0.09974240761604287
Position 5441: 0.09778762289812061
Position 3247: 0.05465470437841926
Position 862: 0.05420012989720442
Position 687: 0.040027265652130474
Position 4714: 0.0358985170002946
Position 4169: 0.02516460009779524
Position 2898: 0.01709445843179321
Position 2915: 0.013613146457581769
Position 894: 0.013096775667799316
Position 1664: 0.011735406004463569
Position 3766: 0.010941576870355808
Position 2693: 0.010205242386227662
Position 2385: 0.009589585602749744
Position 3069: 0.008729084571878121
Position 4928: 0.008601325787031421
Position 3512: 0.008547187762272368
Position 4345: 0.008004175483282515
Position 2130: 0.006435787399889928
Position 705: 0.006185186945785133
Position 3042: 0.006056938818750186
Position 1524: 0.005308581221248528
Position 2953: 0.0038591848310846905
Position 929: 0.003691022329401191
Position 4864: 0.0036093502997160986
Position 4553: 0.003090501363800365
Position 1932: 0.0030116855389654574
Position 1913: 0.0029677329322940846
Position 723: 0.0028270536827338212
Position 4213: 0.002741423652439052
Position 1563: 0.002357450810355044
Position 3846: 0.0020132116272790915
Position 4460: 0.0014900086537753383
Position 2690: 0.0013868200222026342
Position 4117: 0.0013590401889422574
Position 4965: 0.0013021513340059695
Position 5397: 0.0009655920921647263
Position 4176: 0.0009531334779704807
Position 2890: 0.0009476388208373005
Position 3735: 0.0008523827052628433
Position 4624: 0.0007739779436698327
Position 472: 0.0007193197568742069
Position 2719: 0.0005922285051418963
Position 2905: 0.0005569361951110771
Position 1305: 0.0005554402647127718
Position 4238: 0.0005316163285299088
Position 1308: 0.0004530337571549112
Position 4827: 0.00042835795057007966
Position 199: 0.0004130238610980169
Position 1702: 0.0003755452586939803
Position 1834: 0.00034895727424093926
Position 2146: 0.00034514399330428774
Position 3108: 0.00034348958497195975
Position 2256: 0.0003119610150962265
Position 3412: 0.00030709770530100807
Position 3080: 0.00028410466004798006
Position 3772: 0.0002834699862245355
Position 4575: 0.000264451931666643
Position 2114: 0.00025657660264391877
Position 2189: 0.00025317369419483485
Position 244: 0.00025096805103318924
Position 1968: 0.00021871986278641624
Position 458: 0.0002054452823570096
Position 3487: 0.0001998466012718231
Position 2772: 0.00019267579665272763
Position 2078: 0.00018231589226573542
Position 903: 0.00017726673448721972
Position 5632: 0.000173019369903915
Position 1351: 0.00017293401718206845
Position 2743: 0.00017074136368805883
Position 3021: 0.00016535401292004675
Position 4781: 0.00016075615248538856
Position 5217: 0.00015204027675161657
Position 3380: 0.0001481447171402393
Position 2051: 0.00012605273214261894
Position 4376: 0.00012114208521103782
Position 3252: 0.00011362410036581387
Position 869: 0.00010988125601057022
Position 744: 0.00010627590911945563
Position 3097: 0.0001043101291025848
Position 3868: 9.446266889293062e-05
Position 1831: 7.855977172459699e-05
Position 747: 7.650606123370801e-05
Position 4319: 7.435885645114409e-05
Position 4988: 7.407239025866602e-05
Position 961: 7.289029536197715e-05
Position 3643: 6.979957981383881e-05
Position 406: 6.670510433940473e-05
Position 527: 6.192323010417695e-05
Position 2161: 6.086876095285515e-05
Position 898: 6.067271575018398e-05
Position 3409: 6.0348142861839836e-05
Position 277: 5.896264954963631e-05
Position 2530: 5.6289106677203315e-05
Position 3031: 5.2970574292505955e-05
Position 385: 5.1589285502779916e-05
Position 4593: 5.117953737544016e-05
Position 4695: 5.093052442128378e-05
Position 4518: 5.015263816505133e-05
Position 3308: 4.600653937249956e-05
Position 3565: 4.573506695723971e-05
Position 900: 4.160285314133073e-05
Position 1699: 3.932033949568699e-05
Position 503: 3.872319937179501e-05
Position 976: 3.8465964830667324e-05
Position 2527: 3.719032126202439e-05
Position 1542: 3.278268336710394e-05
Position 2158: 3.128716148677203e-05
Position 2059: 2.722532793837503e-05
Position 1526: 2.6055703587311436e-05
Position 4231: 2.3334696943694183e-05
Position 98: 2.0865352392585243e-05
Position 353: 2.0822300318307442e-05
Position 808: 2.0162586357291637e-05
Position 2471: 1.888101759716116e-05
Position 1853: 1.7208678842363576e-05
Position 3921: 1.68551375391254e-05
Position 1200: 1.5197675636158634e-05
Position 3389: 1.492127507166563e-05
Position 3526: 1.373022937768518e-05
Position 2223: 1.3499510692455327e-05
Position 3718: 1.348462510210804e-05
Position 942: 1.3303601932015712e-05
Position 1937: 1.2278400154984489e-05
Position 604: 1.2180545958295823e-05
Position 1133: 1.0567095417489587e-05
Position 208: 9.942915572532292e-06
Position 248: 9.456423260122045e-06
Position 3640: 8.969281361835731e-06
Position 3562: 8.754581099486907e-06
Position 3082: 8.244474875658433e-06
Position 2170: 8.034868956703847e-06
Position 1387: 7.89002402590237e-06
Position 1366: 7.466126449608754e-06
Position 2696: 6.957453468398011e-06
Position 2096: 6.37602253098629e-06
Position 1991: 5.924575085259394e-06
Position 2657: 5.8815562841197975e-06
Position 2082: 5.835669456629206e-06
Position 2746: 5.526502596030617e-06
Position 408: 5.4835651048020275e-06
Position 2559: 5.3482367886904334e-06
Position 798: 5.322729768541717e-06
Position 2795: 4.975868248433919e-06
Position 500: 4.827481240810865e-06
Position 2167: 4.823770179296442e-06
Position 1886: 4.715231780204771e-06
Position 1160: 4.119288232096909e-06
Position 2202: 3.875195466026744e-06
Position 1157: 3.868196632378498e-06
Position 1392: 3.5078916104472666e-06
Position 1715: 3.3524100796478266e-06
Position 2091: 3.314663694570488e-06
Position 1130: 3.174797881645408e-06
Position 2762: 3.004681965702452e-06
Position 1078: 2.7580465270224133e-06
Position 1943: 2.7145587231221922e-06
Position 2638: 2.698466581428686e-06
Position 2648: 2.6911851705081642e-06
Position 1803: 2.6814863938007428e-06
Position 1983: 2.676040470553279e-06
Position 1850: 2.4604828614271633e-06
Position 419: 2.3332425277064146e-06
Position 1240: 2.25231468660053e-06
Position 795: 2.16371479174331e-06
Position 2740: 2.101172427761284e-06
Position 259: 1.996934482225713e-06
Position 422: 1.8990844495548866e-06
Position 1844: 1.829844197602048e-06
Position 1225: 1.4486011380590046e-06
Position 1595: 1.1540217341890238e-06
Position 536: 1.0982804980915968e-06
Position 1588: 1.0355110326496758e-06
Position 2423: 9.987499225298232e-07
Position 95: 8.925805948169936e-07
Position 2408: 8.662976799726041e-07
Position 3926: 8.476398471702379e-07
Position 2567: 7.604394886035336e-07
Position 1182: 7.303173426572856e-07
Position 3995: 6.94133044691019e-07
Position 3962: 5.943913531842357e-07
Position 2236: 5.837851523099472e-07
Position 1758: 5.667106082168961e-07
Position 2206: 5.123729969377191e-07
Position 1267: 4.806697387375721e-07
Position 175: 4.5193280646643295e-07
Position 1372: 4.41009307672241e-07
Position 130: 4.307749911080936e-07
Position 2617: 4.2821529470314014e-07
Position 2584: 4.264017650902968e-07
Position 1722: 3.835731161870103e-07
Position 104: 3.3796599361151816e-07
Position 582: 3.2568204582536457e-07
Position 507: 3.0816020458835705e-07
Position 1176: 2.749096346077601e-07
Position 1384: 2.56080565098801e-07
Position 3604: 2.4036238189309923e-07
Position 1893: 2.3628913640634997e-07
Position 578: 2.1511499168805275e-07
Position 324: 2.0839228435171333e-07
Position 3811: 1.8779033472657913e-07
Position 429: 1.7506637660322066e-07
Position 2579: 1.5137580849618625e-07
Position 1016: 1.4205937805247682e-07
Position 1404: 1.3800757530738296e-07
Position 1433: 1.177377932203354e-07
Position 3490: 9.917968789114085e-08
Position 1019: 8.065452969989433e-08
Position 172: 7.190352969760991e-08
Position 948: 6.498556286052329e-08
Position 1013: 6.495857759817e-08
Position 2390: 5.897404807746932e-08
Position 3530: 5.118328987372665e-08
Position 1436: 4.974929873200443e-08
Position 512: 4.558009301461094e-08
Position 910: 4.180375143739861e-08
Position 1288: 2.8631451657455567e-08
Position 111: 1.9237849135767273e-08
Position 476: 1.628925306582718e-08
Position 287: 1.2418077570091712e-08
Position 1274: 9.511359299468755e-09
Position 566: 4.527728846513597e-09
Position 3357: 1.8026856878082265e-09
Position 2434: 1.4832483191787554e-09
Position 179: 1.3458471443666665e-09
Position 452: 1.0542318918201424e-09
Position 2429: 9.541220508049504e-10
Position 2502: 9.181131387969312e-10
Position 2441: 3.006893325076509e-10
Position 274: 5.982290321730236e-11
Position 2845: 4.1231193737250874e-11
