Gene = qua
Position 4349: 0.00012809170298599162
Position 426: 0.000123638942968316
Position 7589: 0.00012229678118319236
Position 10023: 0.0001173476714423371
Position 4328: 0.00011424878533140977
Position 821: 0.00011324201146834279
Position 4113: 0.00010425403202181316
Position 496: 0.00010279362214598825
Position 343: 0.00010251404312928012
Position 1270: 9.013563631560408e-05
Position 8293: 8.535473463847987e-05
Position 9099: 8.450469020706325e-05
Position 9946: 7.853749245367422e-05
Position 598: 7.499114928996119e-05
Position 7649: 7.257362279624993e-05
Position 576: 6.772409615781942e-05
Position 326: 6.694318273727232e-05
Position 8252: 6.555668158507213e-05
Position 8562: 6.26527809966103e-05
Position 2735: 5.72911492904551e-05
Position 9941: 5.5672644111300875e-05
Position 847: 5.459612734206561e-05
Position 8671: 5.1884505799146896e-05
Position 935: 5.03603929726515e-05
Position 473: 4.635372963427266e-05
Position 3618: 4.593611781640869e-05
Position 3996: 4.515804644655089e-05
Position 1244: 4.3215595156514185e-05
Position 8365: 4.116326276824022e-05
Position 8015: 4.034408013668532e-05
Position 854: 3.383582389672e-05
Position 4392: 3.2977588136574205e-05
Position 8362: 3.231237886105043e-05
Position 7548: 2.4893971505235295e-05
Position 259: 2.061708541337725e-05
Position 299: 1.946983310686163e-05
Position 8066: 1.8642098160528807e-05
Position 10325: 1.8353204823798495e-05
Position 8106: 1.820865751887901e-05
Position 686: 1.7722028376071526e-05
Position 7766: 1.4030251675723576e-05
Position 9916: 1.1043627594632378e-05
Position 8287: 1.0687819175645709e-05
Position 8175: 8.225107019038708e-06
Position 10045: 7.38865978821026e-06
Position 582: 6.867385770679545e-06
Position 2103: 5.534645522130325e-06
Position 2550: 5.302942004034031e-06
Position 2165: 5.260397238125288e-06
Position 470: 5.124004829482274e-06
Position 10331: 4.99315532440742e-06
Position 1199: 4.75588131076472e-06
Position 1728: 4.396282629161742e-06
Position 7862: 4.174338787613585e-06
Position 2959: 4.026049725190864e-06
Position 692: 3.799765905714188e-06
Position 2198: 3.521698418694784e-06
Position 2144: 3.187296177068155e-06
Position 10238: 2.9147174725467632e-06
Position 9999: 2.765603777054819e-06
Position 2285: 2.6649330607269768e-06
Position 10062: 2.2316948908863984e-06
Position 9168: 2.187210141675469e-06
Position 8892: 1.8072310055659416e-06
Position 2382: 1.7260322168985159e-06
Position 1683: 1.6490833831236797e-06
Position 10196: 1.6265138532830407e-06
Position 2625: 1.5720229513438205e-06
Position 216: 1.544875072839706e-06
Position 159: 1.3211267270447498e-06
Position 2579: 1.299285732236194e-06
Position 150: 1.2501541767529931e-06
Position 219: 1.0974597686661798e-06
Position 2604: 7.325955773013913e-07
Position 2034: 5.656300862662719e-07
Position 4046: 4.867125704671033e-07
Position 1028: 4.086502623138484e-07
Position 2207: 3.6235320138504077e-07
Position 10211: 3.511645502927062e-07
Position 397: 3.4010194992765864e-07
Position 564: 3.3385652040312254e-07
Position 1764: 3.2017390991265924e-07
Position 1520: 2.700352026662513e-07
Position 280: 2.593048228994988e-07
Position 918: 2.370629983707772e-07
Position 1816: 2.007133969992771e-07
Position 10343: 9.478976363090503e-08
Position 308: 8.8016418804595e-08
Position 144: 5.363509919510701e-08
Position 3639: 4.568092844271774e-08
Position 318: 3.955013737223408e-08
Position 131: 2.7967621853228915e-08
Position 2367: 7.767495580050899e-09
Position 1559: 6.604391407392862e-09
Position 1688: 6.4347484593875084e-09
Position 944: 3.793622649721113e-09
Position 229: 2.850683534406473e-09
Position 1319: 2.149377604814548e-09
Position 1201: 2.056036147475976e-09
Position 57: 1.942710333094598e-09
Position 478: 6.318807788939639e-11
Position 61: 3.081175320242885e-12
