Gene = tow
Position 258: 0.0005055494014252011
Position 5646: 0.0004846908511195369
Position 665: 0.00047517811336275363
Position 201: 0.0004422056584744135
Position 6225: 0.00043871225104731066
Position 2369: 0.00039580627710686665
Position 1974: 0.00039349439906639975
Position 2375: 0.0003222012469048874
Position 1461: 0.00030256195203894976
Position 1933: 0.0002954020844325693
Position 768: 0.0002720573990440042
Position 669: 0.00026478610150627434
Position 3816: 0.00021539843247659043
Position 6218: 0.00021433971279896576
Position 671: 0.00021388959749941793
Position 2671: 0.00020985519941953406
Position 1047: 0.00020215904080036622
Position 2611: 0.00019708323920464011
Position 2661: 0.00019061247171215528
Position 256: 0.0001902867897171179
Position 3291: 0.00018811813252238651
Position 1575: 0.0001793794335444266
Position 3953: 0.0001706710989290606
Position 5888: 0.00014822973040371423
Position 191: 0.00014604262316311403
Position 2824: 0.00014570218360274504
Position 3718: 0.00014464819887593033
Position 497: 0.0001360344458868959
Position 4548: 0.00013380948428459732
Position 2822: 0.00013375411190528683
Position 5248: 0.00012868809762421588
Position 31: 0.00012162393807857676
Position 316: 0.00011612165803154646
Position 2861: 0.00011338126540322688
Position 2361: 0.00010275739127351842
Position 1397: 9.857977271866367e-05
Position 149: 9.581218638915827e-05
Position 2820: 9.465284999962048e-05
Position 2818: 9.274938461484665e-05
Position 3838: 8.52776584501369e-05
Position 6: 8.126014607610704e-05
Position 2846: 8.084373129588675e-05
Position 1864: 7.8309452161012e-05
Position 3064: 7.45857992013624e-05
Position 1150: 7.435170679165505e-05
Position 5270: 7.242273069948905e-05
Position 2302: 6.768840161642747e-05
Position 2816: 6.583533637348361e-05
Position 2683: 6.523233672363202e-05
Position 6227: 6.404128235815978e-05
Position 3991: 6.226236665669141e-05
Position 5023: 6.091832634847632e-05
Position 631: 6.0568940101793667e-05
Position 238: 6.0256392004719416e-05
Position 270: 5.786989486326528e-05
Position 2211: 5.639750128547376e-05
Position 4006: 5.315984715886651e-05
Position 647: 5.235317019146014e-05
Position 2719: 5.108026535193047e-05
Position 2717: 5.0833785407634335e-05
Position 642: 5.0740977060163894e-05
Position 2401: 5.04661795366431e-05
Position 4055: 5.0344813647708377e-05
Position 5726: 4.3237027141954435e-05
Position 3709: 4.076754435712172e-05
Position 1236: 3.549810753099056e-05
Position 5296: 2.7657593812866805e-05
Position 6112: 2.406547510475149e-05
Position 5790: 2.3968546004931377e-05
Position 5258: 1.845351908600069e-05
Position 2079: 1.7181517850013437e-05
Position 2067: 1.6793202427573967e-05
Position 5496: 1.5724856529300564e-05
Position 2028: 1.5504291457837468e-05
Position 1993: 1.5315196902161657e-05
Position 3762: 1.316863562088942e-05
Position 6279: 1.0186230291586665e-05
Position 1089: 9.410614224178853e-06
Position 710: 8.368472207582247e-06
Position 6281: 7.615917165617352e-06
Position 604: 7.292526023883243e-06
Position 5693: 6.824518893686096e-06
Position 1196: 6.730349514108328e-06
Position 656: 6.725616062573439e-06
Position 2052: 6.533490462629641e-06
Position 440: 6.0181695251598365e-06
Position 5050: 5.837729533497111e-06
Position 3548: 5.075373859792244e-06
Position 790: 5.001324399059085e-06
Position 1644: 4.613905523532108e-06
Position 1639: 4.491553647207105e-06
Position 4046: 4.178947673924664e-06
Position 952: 3.92672123932927e-06
Position 5327: 3.865659173994348e-06
Position 5529: 3.4604196006536052e-06
Position 639: 3.221520698452127e-06
Position 452: 2.796128357803934e-06
Position 44: 2.620433639927403e-06
Position 5628: 2.5297229550673434e-06
Position 6069: 2.4772835003616914e-06
Position 702: 1.2443829244072191e-06
Position 1417: 1.1006342404152928e-06
Position 770: 1.0733175881971442e-06
Position 319: 1.0318309741017553e-06
Position 793: 9.697528460831743e-07
Position 637: 8.035574971597072e-07
Position 4704: 7.784286286335854e-07
Position 1962: 7.526501835954279e-07
Position 8: 6.115395324910623e-07
Position 1380: 3.1395394988009715e-07
Position 1625: 3.135438756342439e-07
Position 805: 2.45088184547426e-07
Position 1408: 2.3497975561712104e-07
Position 1694: 2.3311880808698025e-07
Position 5934: 1.8247941653534187e-07
Position 5464: 1.681508737488184e-07
Position 663: 2.407730646073198e-08
Position 1426: 1.8911942516318752e-08
Position 598: 1.1594216484394185e-08
Position 608: 3.692531390993528e-09
Position 815: 3.550698087778531e-09
Position 61: 1.917952391307544e-09
Position 59: 1.9073854519043387e-09
Position 654: 1.4223988823508824e-09
Position 232: 8.233209133555353e-10
Position 272: 6.891528337083962e-10
Position 1055: 6.735125517582587e-10
Position 4707: 5.624428948806667e-11
Position 4472: 5.3639723494503695e-12
Position 5445: 2.467555600774136e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 3407: 0.9498206080064613
Position 5421: 0.939000456338139
Position 4391: 0.935983750517413
Position 3644: 0.9029930756068021
Position 5129: 0.662181927077596
Position 5114: 0.3261421710155072
Position 2250: 0.18154345977116224
Position 6158: 0.07071752516254874
Position 5386: 0.05555042935193633
Position 3928: 0.05419601071296256
Position 1360: 0.0336823584729016
Position 6323: 0.030299306547783098
Position 4295: 0.025217579488198073
Position 2268: 0.02217372942308056
Position 3666: 0.019946043007463218
Position 3286: 0.012847036912473806
Position 5911: 0.011954846837619366
Position 2154: 0.010578794640769038
Position 5180: 0.008622372637049349
Position 3659: 0.007952289898629226
Position 3801: 0.005853991453211265
Position 2184: 0.0049705208000272935
Position 3891: 0.0039756035390589445
Position 1309: 0.003608127520020399
Position 2760: 0.003451021140107825
Position 3209: 0.003354990139379212
Position 1732: 0.0030863221838363635
Position 3967: 0.002875060647390241
Position 3806: 0.002536271987143811
Position 3184: 0.0022061479903878636
Position 1032: 0.002190572051591863
Position 3772: 0.0021030070019744085
Position 6161: 0.0020444223666977544
Position 1635: 0.0019233793404539107
Position 1365: 0.0018500409358905663
Position 2622: 0.0015928924678442137
Position 3416: 0.001534308828255188
Position 4853: 0.001465473907509237
Position 1606: 0.0014221826046827962
Position 4414: 0.0011113342080595254
Position 850: 0.0010225378116615472
Position 1603: 0.0009649251484521555
Position 5193: 0.0009449343661793728
Position 5334: 0.0007691721551631992
Position 3180: 0.0007413934818636356
Position 6117: 0.0007313567222486282
Position 5668: 0.0006352201962741854
Position 1778: 0.0006151788455660141
Position 1575: 0.0006047637448214222
Position 316: 0.0005189622415382946
Position 5538: 0.0005128892310356764
Position 1773: 0.0004957450855768889
Position 5726: 0.0004841381286708501
Position 3663: 0.000471321189428683
Position 2589: 0.0004615962599262474
Position 4824: 0.00042643410645940667
Position 1643: 0.0004205964738096419
Position 2138: 0.00041493689315471433
Position 4510: 0.0004127055748316101
Position 2274: 0.000410714604345667
Position 1813: 0.00041051588121206493
Position 4650: 0.00039037425637048796
Position 537: 0.0003667152544995006
Position 3170: 0.00036131543168876223
Position 768: 0.00035265787991990813
Position 4541: 0.00035171925074118304
Position 1872: 0.0003443748233417419
Position 2941: 0.0003230872659081687
Position 3838: 0.00030852346780923325
Position 870: 0.00030470725507539216
Position 4827: 0.0002984682537772556
Position 5951: 0.00028045850789737604
Position 4600: 0.0002592077758742986
Position 2455: 0.0002582807005178322
Position 5919: 0.00025555644559414523
Position 3073: 0.0002538235366465839
Position 2458: 0.0002527360376094496
Position 2866: 0.0002332795418999174
Position 3758: 0.00023103429030940103
Position 3250: 0.0002209750032217373
Position 4856: 0.0002176265413144668
Position 5591: 0.00019543323830310236
Position 1329: 0.00017867480142789972
Position 6104: 0.00017513718813719038
Position 5462: 0.00016905718181239632
Position 4180: 0.00016017884482133387
Position 3239: 0.00015838835140560538
Position 3975: 0.00014072878954480235
Position 4262: 0.00014066847774237668
Position 2070: 0.00013034818657805332
Position 4790: 0.00011877363134835749
Position 2103: 0.00011184779088031525
Position 2356: 0.00011139856267866597
Position 4682: 0.00010623871035139661
Position 1103: 0.00010534454339493311
Position 6011: 9.853967966849739e-05
Position 3291: 9.40500512690188e-05
Position 3030: 8.988688545613796e-05
Position 452: 8.942045826609096e-05
Position 6127: 8.031639684226298e-05
Position 4925: 6.843273648077194e-05
Position 4859: 6.725482998962795e-05
Position 4480: 6.635569819488741e-05
Position 2844: 6.529734974316197e-05
Position 3042: 6.287625820066437e-05
Position 2052: 6.157711359244616e-05
Position 562: 5.984471203566367e-05
Position 2323: 5.8723201689829e-05
Position 3739: 5.707692648631736e-05
Position 4203: 5.4523195278417995e-05
Position 6098: 5.4376587003105895e-05
Position 3046: 5.420028756960637e-05
Position 4592: 5.0630036554253834e-05
Position 4922: 4.7556810023662535e-05
Position 688: 4.5594219132354194e-05
Position 4523: 3.989429631349204e-05
Position 1615: 3.891332598705838e-05
Position 6279: 3.665576884676928e-05
Position 256: 3.48581497464608e-05
Position 1584: 3.407195406574582e-05
Position 1047: 3.384693305562433e-05
Position 5869: 3.3650259803195326e-05
Position 490: 3.349752128761732e-05
Position 5882: 3.196534872545463e-05
Position 4046: 3.145129493300893e-05
Position 3188: 3.088169363900277e-05
Position 4055: 2.9346719032289865e-05
Position 4830: 2.7755438625343204e-05
Position 5063: 2.4921672240584793e-05
Position 1272: 2.385106728895454e-05
Position 5852: 2.3667604062996064e-05
Position 4079: 2.316643193267024e-05
Position 1744: 2.1396578471741116e-05
Position 5190: 1.964467612856839e-05
Position 4547: 1.9198505245057544e-05
Position 6445: 1.7770017572570573e-05
Position 4093: 1.766125040384038e-05
Position 1784: 1.66225303758596e-05
Position 5484: 1.565821920073018e-05
Position 1106: 1.5144749912223647e-05
Position 5603: 1.4110248395209397e-05
Position 1476: 1.3531798439826687e-05
Position 5588: 1.315658697357902e-05
Position 1283: 1.3044719076021637e-05
Position 1982: 1.057257628189312e-05
Position 5431: 1.034595246152817e-05
Position 926: 1.0277726366646193e-05
Position 5561: 9.935270415803372e-06
Position 5199: 9.606581690041191e-06
Position 5609: 9.259612081312537e-06
Position 6453: 8.665193717455935e-06
Position 5997: 6.517952383562929e-06
Position 3808: 5.885488682300935e-06
Position 2067: 4.814408290535748e-06
Position 2743: 4.727025062158765e-06
Position 897: 3.7676630410433406e-06
Position 1135: 3.43638660806937e-06
Position 4207: 3.336858569588907e-06
Position 5805: 3.2737394241867576e-06
Position 1061: 3.003519820607331e-06
Position 2038: 2.9949756909067854e-06
Position 1192: 2.4001323607573963e-06
Position 5306: 1.8497087705937948e-06
Position 373: 1.5861795926174322e-06
Position 3693: 1.4697233069706112e-06
Position 5445: 1.225269701550744e-06
Position 5469: 1.0397501062363316e-06
Position 852: 9.538576758863418e-07
Position 1187: 8.697981813737156e-07
Position 565: 8.266556998856612e-07
Position 324: 8.241448730851058e-07
Position 342: 7.851910789061294e-07
Position 494: 6.746022006121136e-07
Position 963: 6.735111089159611e-07
Position 5069: 4.4258732789333445e-07
Position 5821: 3.888007362775815e-07
Position 5741: 1.799608738296062e-07
Position 5637: 1.7248896293851158e-07
Position 5698: 1.5594423102168526e-07
Position 3690: 8.627357668924382e-08
Position 201: 6.914546746884997e-08
Position 1065: 3.52409984768034e-08
Position 69: 3.2256787906810084e-08
Position 1263: 2.3984435691863782e-08
Position 698: 1.1535497432010118e-08
Position 54: 1.0638220113488665e-08
Position 112: 7.199655140214923e-09
Position 935: 7.0339432270070975e-09
Position 191: 3.4166010889658316e-09
Position 138: 2.918722471647441e-09
Position 59: 7.82161480632011e-10
Position 938: 5.265845991128541e-10
Position 952: 3.5452669710618896e-11
