Gene = serp
Position 1685: 2.9724876713817482e-09
Position 2920: 2.7687459488033343e-09
Position 2620: 1.2987023290205027e-09
Position 2583: 2.177362259754166e-10
Position 1989: 4.0762554008877746e-11
Position 2783: 1.2338014849381307e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1956: 0.9976836671768584
Position 1617: 0.9826789180476041
Position 5516: 0.954065198488398
Position 5119: 0.3901412329297328
Position 1459: 0.04751475293389639
Position 528: 0.04273836562617011
Position 5325: 0.03994203159332354
Position 1000: 0.03325174742837343
Position 5382: 0.033249012257876964
Position 2380: 0.029411812000701754
Position 639: 0.023465180695224717
Position 5437: 0.01687814673617868
Position 731: 0.01532186856408066
Position 2525: 0.007296607537775895
Position 443: 0.006125976987211568
Position 2499: 0.006009256349035422
Position 2538: 0.00584794044767815
Position 2798: 0.005631999352242453
Position 3550: 0.004569961231649354
Position 1430: 0.004234954666466394
Position 949: 0.003951546271099425
Position 2387: 0.0033225614944238768
Position 3389: 0.003045161980575318
Position 5062: 0.002316455330914142
Position 3316: 0.002297084848016762
Position 2261: 0.001845416318768512
Position 2278: 0.00159753637735003
Position 2007: 0.0015964576073944905
Position 2590: 0.0013673974609592799
Position 1244: 0.0013498074696504513
Position 6816: 0.001194185863917219
Position 922: 0.0011425845909168234
Position 455: 0.0010917765368836712
Position 2999: 0.0009844738008275428
Position 1621: 0.0009545252522378628
Position 4222: 0.0008933408540857176
Position 4277: 0.0008797347222156639
Position 6121: 0.000866143640807862
Position 6439: 0.0008274829631344558
Position 2807: 0.0007454041045773028
Position 1649: 0.0007403275395541235
Position 1395: 0.0006024657644617574
Position 497: 0.0005968218945638003
Position 3342: 0.0005612881523848269
Position 646: 0.0005054524542750934
Position 5414: 0.000456687232135826
Position 4566: 0.0004437109314585188
Position 5236: 0.0004359074260712107
Position 2010: 0.00043094660254266694
Position 2326: 0.0004031716342062673
Position 3380: 0.00039608351535263305
Position 2535: 0.00038522168385583583
Position 6016: 0.00037037745766041295
Position 2838: 0.00035927184253281964
Position 910: 0.0003568611251398048
Position 5794: 0.0003138544898231341
Position 490: 0.0003107725529963889
Position 5767: 0.0002820102298535444
Position 4545: 0.00027754172058937405
Position 6474: 0.00027582277267081736
Position 878: 0.00026284047100418257
Position 3036: 0.00025972677906421386
Position 6761: 0.0002555253435543681
Position 3004: 0.00025376563226389053
Position 5443: 0.00024971270267832674
Position 3279: 0.00023245601757589465
Position 4069: 0.00022214153067258568
Position 3244: 0.000213910699388395
Position 1655: 0.0002101308209655479
Position 6767: 0.0001742581366725265
Position 2695: 0.00017213645490225574
Position 782: 0.00016869757441753658
Position 3837: 0.00016003605216448468
Position 4087: 0.00014665726254854932
Position 2850: 0.00014284328899790498
Position 982: 0.00013653934105126782
Position 254: 0.0001253133444250702
Position 5165: 0.00011914989761042449
Position 5791: 0.00011815707033786536
Position 507: 0.00011429555052045645
Position 5343: 0.00011403331127800309
Position 5213: 0.00010411564762379887
Position 4097: 0.00010324549843847736
Position 2608: 9.595191390880359e-05
Position 6991: 8.904806351712448e-05
Position 1834: 8.747550597302023e-05
Position 2316: 6.711224385602645e-05
Position 698: 6.672104462179504e-05
Position 366: 6.66904029717974e-05
Position 7028: 6.153023673229314e-05
Position 3789: 5.885428929424822e-05
Position 3028: 5.228556248089629e-05
Position 540: 4.8481949018075203e-05
Position 830: 4.766159836695442e-05
Position 3494: 4.1323428546266294e-05
Position 3607: 4.087888301657192e-05
Position 3497: 3.956313628004938e-05
Position 851: 3.666743756414334e-05
Position 478: 3.417482980918758e-05
Position 1506: 3.266331636860904e-05
Position 6304: 2.614073910324808e-05
Position 3293: 2.254722673842535e-05
Position 2885: 2.2300833801361234e-05
Position 5629: 2.2047208008209518e-05
Position 733: 2.2041478030883775e-05
Position 1436: 2.134058390843365e-05
Position 2710: 2.1066337778377437e-05
Position 3484: 1.95298804537882e-05
Position 1018: 1.8631756736719764e-05
Position 687: 1.7551706623820924e-05
Position 1966: 1.6851982295335535e-05
Position 3628: 1.615537193759838e-05
Position 393: 1.590343298906635e-05
Position 2560: 1.5688291424806812e-05
Position 2250: 1.345199375140129e-05
Position 332: 1.323376461612029e-05
Position 2403: 1.3167865648403036e-05
Position 2004: 1.3076268528026722e-05
Position 4228: 1.2515649709405851e-05
Position 749: 1.2350128723264017e-05
Position 3258: 1.1953897761042013e-05
Position 2294: 1.1877020008375306e-05
Position 2025: 1.1803667056179982e-05
Position 746: 1.1555651064845516e-05
Position 2307: 8.800761102191695e-06
Position 3848: 8.686731782429564e-06
Position 409: 7.051236376726678e-06
Position 463: 6.784263495901924e-06
Position 3076: 5.206960892973661e-06
Position 765: 5.062906144748941e-06
Position 4182: 4.867284005256492e-06
Position 776: 4.2866377451356114e-06
Position 4179: 4.189498247659763e-06
Position 426: 3.959465611052632e-06
Position 4336: 3.844044395406017e-06
Position 3353: 3.585803098819674e-06
Position 1463: 3.5278787466790107e-06
Position 1358: 3.518861457354845e-06
Position 1676: 3.2878717456843452e-06
Position 1160: 3.0449333176725275e-06
Position 3691: 3.0244421355701814e-06
Position 4252: 2.5624993438977557e-06
Position 4439: 2.4212991445721838e-06
Position 3947: 2.031165466529271e-06
Position 4027: 1.9359125304573765e-06
Position 1369: 1.7828777949718922e-06
Position 3843: 1.6016460323534204e-06
Position 403: 1.412631330813774e-06
Position 595: 1.3850926386584244e-06
Position 3058: 1.2406982530378854e-06
Position 3797: 1.2395667813266795e-06
Position 4010: 1.185400362368031e-06
Position 373: 1.1233487667812756e-06
Position 600: 8.957325001165615e-07
Position 2949: 8.577680690489476e-07
Position 1469: 7.437764300054427e-07
Position 345: 6.482521332705215e-07
Position 299: 6.138778916825715e-07
Position 3110: 5.963480074731396e-07
Position 2656: 5.711724130914693e-07
Position 1679: 4.643240537905188e-07
Position 1627: 4.309332916317108e-07
Position 1874: 2.3945238829397144e-07
Position 2297: 2.302932419875003e-07
Position 1850: 2.2253281194061482e-07
Position 2106: 1.973395055718541e-07
Position 1204: 1.5334305893050786e-07
Position 2284: 8.87187143113221e-08
Position 1020: 7.014439349609394e-08
Position 2073: 6.76412249792714e-08
Position 232: 6.454791246893814e-08
Position 2614: 5.7050405420698876e-08
Position 72: 5.1269532445938916e-08
Position 1175: 4.904517230634458e-08
Position 902: 4.804018596342905e-08
Position 103: 4.4688955847407613e-08
Position 91: 4.2347087486038364e-08
Position 3475: 4.043958375091742e-08
Position 2052: 3.6796226472241594e-08
Position 2058: 2.945304087634671e-08
Position 3362: 2.87064733840253e-08
Position 2578: 2.7411890354640938e-08
Position 229: 2.395967429840714e-08
Position 2563: 2.3957932758462514e-08
Position 2037: 1.6833077897624208e-08
Position 2028: 1.5763887339675827e-08
Position 2172: 3.796905328617821e-09
Position 107: 3.512065134339551e-09
Position 2620: 2.4308761578139383e-09
Position 139: 1.6486552613530472e-09
Position 2046: 1.423697071752257e-09
Position 1026: 1.2171982532291048e-09
Position 111: 1.0257018694019862e-09
Position 414: 8.325941069653841e-10
Position 296: 7.651545939193524e-10
Position 2239: 7.469032394700055e-10
Position 2061: 5.004410665513211e-10
Position 188: 4.6001455538180183e-10
Position 74: 4.3258994548191146e-10
Position 334: 3.30030960100271e-10
Position 160: 2.9954735767722337e-10
Position 794: 2.975557454602039e-10
Position 384: 2.3446092160772623e-10
Position 2169: 1.999810729339355e-10
Position 2094: 1.905433445105135e-10
Position 167: 1.3187417863765097e-10
Position 147: 1.0850332335491776e-10
Position 423: 9.668711329358094e-11
Position 265: 9.553721317149364e-11
Position 119: 8.759667893066095e-11
Position 115: 7.296650224255149e-11
Position 127: 5.678952935909017e-11
Position 198: 4.609818702639298e-11
Position 267: 3.2934417840621354e-11
Position 789: 2.48611523519511e-11
Position 336: 2.4016461983710892e-11
Position 124: 6.992284003907892e-12
Position 416: 6.0106076764563596e-12
Position 131: 1.0698054487543668e-12
Position 234: 9.408057326749075e-13
