Gene = bwa
Position 1891: 0.0011714504233797352
Position 539: 0.0011402782297045696
Position 1289: 0.0010795392076009816
Position 2519: 0.0010188045888098788
Position 4588: 0.0010077954736404766
Position 1557: 0.0009878295995366588
Position 3479: 0.0009777522938130433
Position 2923: 0.000971683976411807
Position 3676: 0.000959905297000275
Position 532: 0.0009449189213112804
Position 7137: 0.0009379429003639983
Position 3949: 0.0009233817609192452
Position 4758: 0.0009073285845363075
Position 2081: 0.0009055781451070492
Position 4705: 0.0008923444405279482
Position 1803: 0.0008791370186528789
Position 3695: 0.0008472098158720879
Position 5483: 0.0008077838431321725
Position 681: 0.000778800775509958
Position 4555: 0.0007702112290290465
Position 1072: 0.0007411360962419604
Position 6197: 0.0007063517036338358
Position 67: 0.000607262239997568
Position 2094: 0.0006047178459428367
Position 1941: 0.0005605888414904956
Position 1515: 0.0005018885891099939
Position 3629: 0.00048395583934352486
Position 2330: 0.0004623165224839914
Position 2392: 0.0004565801588170838
Position 5568: 0.00045397524484485534
Position 3881: 0.0004388079031069083
Position 717: 0.0004239166489390461
Position 721: 0.0003857682047179887
Position 2447: 0.0003703038178956405
Position 3542: 0.0003608278098050414
Position 2214: 0.00033682077855817544
Position 3705: 0.00032400390212857926
Position 1428: 0.0003158323513726305
Position 6788: 0.0003118950556577456
Position 1177: 0.00029958523274456884
Position 1184: 0.0002992782835670034
Position 1490: 0.0002333365457789187
Position 1723: 0.00022422227963439005
Position 1982: 0.00022150454731069272
Position 746: 0.0002079912766698154
Position 1932: 0.00019202251210288074
Position 3981: 0.00018941459851734576
Position 7237: 0.00018411999486650537
Position 85: 0.0001533890517334093
Position 1630: 0.000141261440342063
Position 1914: 0.0001190846800438221
Position 1574: 0.00011281416917018885
Position 2785: 0.00010807174100189476
Position 1605: 0.00010734805307623093
Position 499: 9.265404023552396e-05
Position 82: 9.129481035371024e-05
Position 546: 8.100095072563844e-05
Position 6756: 7.843931716330679e-05
Position 1044: 7.826382239705911e-05
Position 7200: 7.706211064207614e-05
Position 1638: 7.547357564969835e-05
Position 7112: 6.916203383630884e-05
Position 7121: 5.5890899593595846e-05
Position 1339: 5.5652366515672245e-05
Position 1018: 5.4661529662181435e-05
Position 1356: 4.2937274776958096e-05
Position 2900: 3.350039297487162e-05
Position 2765: 3.101246719491263e-05
Position 1132: 2.994514726868213e-05
Position 2768: 2.9411410510714807e-05
Position 242: 2.7207022305390325e-05
Position 1165: 2.4983946752529887e-05
Position 1102: 2.323289809113043e-05
Position 7224: 2.3170914916202854e-05
Position 2846: 2.224198009233996e-05
Position 893: 2.185293828531982e-05
Position 816: 2.1117156777971828e-05
Position 932: 1.8213289810362188e-05
Position 3499: 1.6368775542089624e-05
Position 1389: 1.2052483278560986e-05
Position 1025: 1.0548878090075777e-05
Position 197: 9.229616122653758e-06
Position 73: 8.520113378438844e-06
Position 31: 7.829300669806758e-06
Position 2805: 7.523217997229267e-06
Position 3919: 7.108942059496312e-06
Position 592: 6.767313472886132e-06
Position 3444: 6.5331960069628195e-06
Position 4402: 5.2021893516209174e-06
Position 1196: 4.915165900674329e-06
Position 6395: 4.914694012666484e-06
Position 1076: 4.436841219081695e-06
Position 3056: 3.668151036406686e-06
Position 359: 3.202117277239295e-06
Position 3865: 2.904939452280429e-06
Position 3239: 2.724536992406769e-06
Position 1600: 2.5671170022395888e-06
Position 3204: 2.403183345221064e-06
Position 290: 2.0468421149684205e-06
Position 3440: 2.0109982448809285e-06
Position 3426: 1.9778044673222437e-06
Position 1406: 1.9302276037991866e-06
Position 595: 1.794180501554848e-06
Position 3504: 1.749173761172901e-06
Position 787: 1.5103739964252775e-06
Position 64: 1.4391201127868377e-06
Position 964: 1.390677729219822e-06
Position 480: 1.2239127405472825e-06
Position 586: 1.0895074592898716e-06
Position 1419: 9.442182283183966e-07
Position 3370: 8.873598412469168e-07
Position 3461: 8.402857390421895e-07
Position 574: 7.901290689861054e-07
Position 1500: 7.809673712543031e-07
Position 51: 6.981744589962257e-07
Position 13: 5.645857699323859e-07
Position 3598: 5.278394960444826e-07
Position 343: 4.529223376558421e-07
Position 3166: 3.63460330658696e-07
Position 3043: 3.623466216238046e-07
Position 6138: 2.0457746739064264e-07
Position 20: 4.637973265006947e-08
Position 589: 3.186966300587719e-08
Position 448: 1.9842409179111755e-08
Position 3084: 1.4572411977699606e-08
Position 331: 1.3728928658834846e-08
Position 3380: 8.296945174738828e-09
Position 3282: 4.987426798764028e-09
Position 723: 1.0332631617601225e-09
Position 711: 2.265374377518334e-10
Position 577: 8.83070748587324e-11
Position 629: 1.7620015538335345e-11
Position 697: 1.380990527477375e-11
Position 3128: 9.984181985220322e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 2985: 0.9872292995780201
Position 5962: 0.8955536785836866
Position 2656: 0.878076501357448
Position 6986: 0.8544152285490119
Position 5438: 0.29714442972363575
Position 618: 0.29336154714041746
Position 1443: 0.12678904796433982
Position 6747: 0.12312358277857588
Position 1406: 0.11936731484496063
Position 1467: 0.05707427023067571
Position 661: 0.054376434592340435
Position 574: 0.0419329891740629
Position 2710: 0.033580835958352415
Position 2661: 0.033156978885336336
Position 645: 0.032690311403399404
Position 1979: 0.03268393143039363
Position 6120: 0.03215562021074
Position 2381: 0.028183529110537908
Position 2273: 0.024977699116873246
Position 1072: 0.024193844308767712
Position 3814: 0.02230492599676049
Position 4809: 0.020419782763486577
Position 1102: 0.013767852630617269
Position 2483: 0.01294080022608814
Position 902: 0.01262699166523533
Position 1584: 0.012295325996515023
Position 3182: 0.011232988463646721
Position 586: 0.010641822912596197
Position 1123: 0.009412799688458482
Position 3541: 0.00788064414112265
Position 7014: 0.007690982298199449
Position 6455: 0.007585010582285875
Position 622: 0.006718471268223649
Position 4251: 0.0066671916788429205
Position 2609: 0.006570719098432474
Position 2997: 0.005346737140780362
Position 3321: 0.005285569017501536
Position 1217: 0.004875396952242471
Position 1941: 0.0041766787013329055
Position 849: 0.004008601250894118
Position 2415: 0.003869652259208851
Position 1663: 0.0036609805088916227
Position 1228: 0.003455278484281641
Position 6706: 0.0033135198147495586
Position 1047: 0.0029838195532466915
Position 3475: 0.0029342259470489227
Position 3582: 0.0027351026179976237
Position 6488: 0.0025674931554394644
Position 2204: 0.0025628759817398236
Position 7284: 0.002491670522486608
Position 4611: 0.002430164327313909
Position 3745: 0.0024005441567350773
Position 2296: 0.002331867358259322
Position 3971: 0.002069665873279859
Position 2713: 0.002047022188945697
Position 238: 0.0020379560834530817
Position 1471: 0.002014375506092481
Position 6669: 0.0018800435116919242
Position 6425: 0.00187591629109102
Position 1641: 0.0018674461592258621
Position 6512: 0.0018373613631999684
Position 5497: 0.0018241910233329308
Position 1882: 0.0017502248427282187
Position 3379: 0.001681129340439649
Position 2629: 0.0016761029831046386
Position 6439: 0.001558595513644639
Position 3179: 0.0015035028651595686
Position 5623: 0.0014349979690320637
Position 1416: 0.00138073178069212
Position 157: 0.0013527337988331228
Position 5968: 0.0013009260805300544
Position 1076: 0.001278840954013494
Position 3336: 0.0012664609450133903
Position 7027: 0.0012551584948692982
Position 1257: 0.0012339210045763077
Position 2461: 0.0012100129055107752
Position 7317: 0.0011999749616606768
Position 3832: 0.0011774104457939049
Position 5791: 0.0010391634280238462
Position 1451: 0.0009660127592837864
Position 4891: 0.0007463842839009724
Position 6416: 0.0007159958574062007
Position 7205: 0.0006824090473791254
Position 328: 0.0006793815484669549
Position 7251: 0.0006679904920625275
Position 3932: 0.0006185781429523586
Position 6919: 0.0005477381215405214
Position 6922: 0.0005439222108821368
Position 5767: 0.0004765073035713664
Position 2160: 0.00046957563500373527
Position 2066: 0.00045539710697338313
Position 1600: 0.00044386221033251665
Position 1032: 0.00041257712632526515
Position 1243: 0.00038976165777270997
Position 6433: 0.00038516233499338507
Position 5964: 0.0003128558047620483
Position 691: 0.0002714546016030385
Position 6882: 0.0002669430205336248
Position 5815: 0.000256921946804418
Position 5975: 0.0002103970598904781
Position 5663: 0.00020794487444914404
Position 6398: 0.00019695257189509277
Position 290: 0.00019342947228559416
Position 1914: 0.00017548295121038728
Position 6995: 0.0001680073093330183
Position 3225: 0.00016504624611316657
Position 1110: 0.00016378132992385573
Position 2881: 0.00015905481899613604
Position 3437: 0.00014655979551902976
Position 595: 0.0001296721479556111
Position 6794: 0.00012596831239648624
Position 7322: 0.00011735740086773992
Position 3895: 0.00011446999051830231
Position 161: 9.911781007778142e-05
Position 6255: 9.024789310586984e-05
Position 7293: 9.003803161791051e-05
Position 787: 8.21065374614046e-05
Position 301: 6.951825893645222e-05
Position 7169: 6.916203383630884e-05
Position 2106: 5.370632590128853e-05
Position 4097: 5.056661817978125e-05
Position 2110: 4.4148913256226974e-05
Position 2472: 3.7965935139277164e-05
Position 6775: 3.7560288641439004e-05
Position 111: 3.203098448507006e-05
Position 3755: 2.9950525143618908e-05
Position 2247: 2.8763754740174067e-05
Position 2324: 2.3198542646925652e-05
Position 268: 1.7115255514114297e-05
Position 3660: 1.0823841303196343e-05
Position 3113: 1.0192978187049466e-05
Position 5011: 9.173205938363264e-06
Position 1080: 6.488617973802147e-06
Position 856: 6.328235180182073e-06
Position 175: 4.672533871161791e-06
Position 1289: 4.032525325960939e-06
Position 3398: 2.866858504290698e-06
Position 188: 2.4410514303025958e-06
Position 932: 2.1889792257333353e-06
Position 256: 1.981693576827747e-06
Position 307: 1.9461780966999667e-06
Position 3376: 1.8100993591922493e-06
Position 1364: 1.5007478701309001e-06
Position 947: 1.4691362861834144e-06
Position 88: 1.4356312802042207e-06
Position 4442: 7.74507893250385e-07
Position 197: 7.535914043122649e-07
Position 431: 2.3166943910644055e-07
Position 248: 1.7322998622999377e-07
Position 260: 1.2513149032716488e-07
Position 3164: 6.431295998270387e-08
Position 463: 5.374710281018055e-08
Position 440: 4.578775336955545e-08
Position 270: 3.188417112502613e-08
Position 58: 2.4819666368955104e-08
Position 103: 8.78172252632202e-09
Position 359: 3.7100624164427238e-09
Position 368: 3.0710296822355513e-09
Position 667: 2.457510590576777e-09
Position 64: 2.376352562517027e-09
Position 71: 2.2276562277430174e-10
Position 495: 9.079514507333023e-11
Position 629: 1.2634925627543931e-11
Position 423: 9.93107490098323e-12
