Gene = jv
Position 606: 1.5412147583751715e-10
Position 645: 4.107698578335468e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 24505: 0.9902019618796549
Position 17356: 0.9796981693417522
Position 18285: 0.9717839964954732
Position 5160: 0.9690487926972324
Position 25107: 0.9579562960624365
Position 4497: 0.668592147630569
Position 20478: 0.6475310234987431
Position 1267: 0.37816434046849184
Position 23160: 0.34095868741474994
Position 5623: 0.253227853234803
Position 23009: 0.24723312137355719
Position 144: 0.19802684687759947
Position 23981: 0.14977327251378855
Position 22258: 0.14248482357527803
Position 17660: 0.11625227823288174
Position 22510: 0.11415755059180763
Position 956: 0.11353053697415154
Position 5445: 0.08487557763177342
Position 18759: 0.08446001940953188
Position 5519: 0.08220306139630719
Position 12089: 0.08068137781087771
Position 1228: 0.07943281565055946
Position 9320: 0.07927917368298706
Position 1961: 0.06323272351291458
Position 21646: 0.05431246717584187
Position 16423: 0.0489906446551167
Position 4893: 0.04888645272802116
Position 8905: 0.04865391011814411
Position 25276: 0.0383851784921942
Position 4657: 0.03589784050952442
Position 23377: 0.03399792988481149
Position 21617: 0.03256068707569015
Position 21341: 0.027747002363665417
Position 2099: 0.026800727112009322
Position 20190: 0.026597428144146736
Position 4544: 0.025433226563671998
Position 20248: 0.02270171204344379
Position 1992: 0.015469391782087713
Position 18818: 0.014463205949920585
Position 18686: 0.013769538188493394
Position 25998: 0.013734075494269544
Position 5714: 0.01307668363097146
Position 3502: 0.012650969117289705
Position 966: 0.012564512806264218
Position 18737: 0.01253112611189143
Position 18846: 0.012240368692096522
Position 12683: 0.011986030482008865
Position 3752: 0.010807072926666562
Position 1123: 0.010482010047767202
Position 18742: 0.01009088499134532
Position 20000: 0.009244450429541116
Position 25803: 0.008708741377480546
Position 596: 0.008273444606148534
Position 25765: 0.008069075650910086
Position 8872: 0.007758345222920621
Position 15767: 0.007457032359538853
Position 25040: 0.007448947732511323
Position 432: 0.007168635043684901
Position 18769: 0.0067814881355126155
Position 25121: 0.006115038955761688
Position 12367: 0.0056342028807118225
Position 697: 0.005413698331682436
Position 8144: 0.005234071751223744
Position 18186: 0.005185592415883074
Position 18036: 0.0051011978987253485
Position 24414: 0.005070206426223621
Position 15788: 0.004911743731687417
Position 11967: 0.004874875923647673
Position 10091: 0.004774890626190624
Position 4704: 0.004561546258664093
Position 9520: 0.004376969122130128
Position 19399: 0.003998014393077319
Position 18650: 0.003890103984140786
Position 20809: 0.003792073587795816
Position 2114: 0.0037871056895837484
Position 1934: 0.00376631098458474
Position 4525: 0.0034447018106740406
Position 24960: 0.0033797536054127855
Position 149: 0.003231093859185404
Position 21073: 0.003155177903425819
Position 21344: 0.003110761884986685
Position 2032: 0.003085652598328891
Position 4599: 0.0029957717443185672
Position 510: 0.0029666420672153585
Position 3573: 0.002925453475252433
Position 641: 0.00288610598822339
Position 18810: 0.002883356568133116
Position 9285: 0.0028539315180792398
Position 20863: 0.0028477085893544893
Position 24938: 0.0027160696271263433
Position 19351: 0.0027054665520702395
Position 8104: 0.002594202460514772
Position 19330: 0.002496989136819433
Position 1187: 0.0023761449294651222
Position 4441: 0.0023583880184521113
Position 18339: 0.002342601706404236
Position 25304: 0.0023167294492538225
Position 25138: 0.0023105836588072134
Position 9677: 0.001949856721730043
Position 6015: 0.0018339544599912088
Position 21183: 0.0015783469185404696
Position 24830: 0.0014851225035279535
Position 7850: 0.001478841938980908
Position 24146: 0.0014534101939464622
Position 9234: 0.0014498128545755472
Position 5402: 0.0014431413679480485
Position 25307: 0.0014418375743833708
Position 25551: 0.0014380658511749169
Position 2262: 0.0013741981975197118
Position 5752: 0.0013224034227836887
Position 1697: 0.0012876665052943984
Position 2277: 0.0012145563322184477
Position 1399: 0.0011678355947606909
Position 4503: 0.0011425572072788087
Position 25280: 0.0011113926041069002
Position 2268: 0.0010708708031177232
Position 743: 0.001020471528262178
Position 9027: 0.001018874408377678
Position 18766: 0.0009524695916743942
Position 19303: 0.0009174572396066164
Position 569: 0.000906690525893285
Position 1582: 0.0008291001634540666
Position 24304: 0.0007303339623544017
Position 25066: 0.0006548843883392506
Position 347: 0.0006510141293333978
Position 2206: 0.0006225388638430998
Position 24282: 0.0005989607947327773
Position 1148: 0.0005526732747080068
Position 1538: 0.0005517891768941159
Position 474: 0.0005308996817713468
Position 6064: 0.000514856437744514
Position 19602: 0.0005116954851920109
Position 1027: 0.00047976042254368545
Position 285: 0.00046097784198070423
Position 870: 0.0004504069544262193
Position 807: 0.0004406496842712201
Position 25144: 0.0004322261664124833
Position 26128: 0.0004230780387327203
Position 21365: 0.00036384587223483217
Position 25147: 0.000354992528826069
Position 12744: 0.00033150283177761923
Position 25616: 0.000309921526990764
Position 19470: 0.00028967471175953214
Position 5478: 0.0002566334373842657
Position 5409: 0.00025490108546381824
Position 8271: 0.00024545971251963553
Position 2074: 0.0002382092070669186
Position 18090: 0.00023298043084481757
Position 1939: 0.0002221276579254509
Position 18772: 0.00021138461409291382
Position 1906: 0.0002103142052526175
Position 24907: 0.00019495829598213568
Position 1861: 0.00019428008254047794
Position 307: 0.0001899892659005005
Position 2235: 0.00017123311723203787
Position 1161: 0.00016360039787036268
Position 538: 0.0001608823417347783
Position 25010: 0.00013502996429082452
Position 7468: 0.00012475744302544277
Position 24894: 0.00012390458927338176
Position 24862: 0.00011861845975720127
Position 25130: 0.00011523988858060207
Position 466: 0.000113840145140465
Position 21165: 0.000109513938041822
Position 652: 7.250739071773998e-05
Position 1595: 7.063282702519647e-05
Position 709: 5.6136155443611094e-05
Position 444: 4.645259655801117e-05
Position 6934: 4.3419031800949697e-05
Position 659: 4.013700497180619e-05
Position 573: 3.710503303320869e-05
Position 2038: 2.9973836833171747e-05
Position 298: 2.7529202144926537e-05
Position 24205: 2.157177841825019e-05
Position 385: 1.6413610238593066e-05
Position 785: 1.5738217738113754e-05
Position 3428: 1.2781513952266823e-05
Position 478: 9.88546710076725e-06
Position 1673: 9.345334331258085e-06
Position 704: 6.465124073496775e-06
Position 176: 6.460432094350014e-06
Position 153: 6.051844335876879e-06
Position 1523: 4.03768928027676e-06
Position 273: 3.3688552879205852e-06
Position 20412: 2.036686763450265e-06
Position 5565: 1.8600478560894752e-06
Position 3115: 1.569782628372206e-06
Position 702: 1.4768445716008415e-06
Position 612: 1.4413561443239283e-06
Position 1800: 1.1477640175949115e-06
Position 369: 1.1154723597003723e-06
Position 7086: 8.945904991778273e-07
Position 329: 7.846029278511232e-07
Position 5584: 7.805402833308806e-07
Position 24949: 6.157266674366553e-07
Position 809: 5.850585695924151e-07
Position 2289: 5.222487694966651e-07
Position 103: 3.933637088914749e-07
Position 107: 3.446264908952369e-07
Position 6717: 1.9078816025078327e-07
Position 5697: 1.6313484681887155e-07
Position 2424: 3.984008286681047e-08
Position 5951: 3.52430591367633e-08
Position 5693: 2.1494113289855965e-08
Position 262: 1.5894618814962594e-08
Position 222: 1.4061214090486849e-08
Position 5825: 1.3729719509107734e-08
Position 366: 1.1308981063516002e-08
Position 238: 1.085243473097434e-08
Position 236: 6.606068903049881e-10
Position 5928: 4.885641328502349e-10
Position 70: 2.739654286928846e-11
Position 314: 5.548499366208295e-12
Position 264: 1.2787239369720656e-12
Position 224: 4.3393703181996346e-13
