Gene = ImpL2
Position 218: 0.00015549734653632635
Position 11528: 0.0001452002280507135
Position 8538: 0.00013147422961380428
Position 273: 0.0001174806409409237
Position 11674: 0.00011658014087010818
Position 11160: 0.00010696984145387858
Position 11702: 9.521965083933731e-05
Position 11691: 8.270124266447806e-05
Position 10845: 7.426717311933316e-05
Position 4924: 7.184664736715541e-05
Position 2555: 6.554451226700457e-05
Position 11215: 6.405905057317593e-05
Position 12042: 4.774928968644823e-05
Position 11968: 3.602951444905973e-05
Position 11206: 3.596407528481367e-05
Position 1279: 3.586233796892133e-05
Position 747: 3.284168551812229e-05
Position 11869: 2.040402278701025e-05
Position 1198: 2.0370641652799097e-05
Position 11404: 1.7740592130910757e-05
Position 188: 1.5888442751728175e-05
Position 4854: 1.4990037330942876e-05
Position 1458: 1.4982055085639051e-05
Position 916: 1.4957951524307215e-05
Position 11714: 1.4836807955608935e-05
Position 11841: 1.4685204198752802e-05
Position 11179: 1.3725721941200211e-05
Position 11821: 1.2738020607706734e-05
Position 11745: 1.2021000891027505e-05
Position 11052: 1.1193657198096903e-05
Position 2292: 1.1151704878190156e-05
Position 1334: 1.081384356201168e-05
Position 5902: 1.0772191859625505e-05
Position 5900: 7.930766316183017e-06
Position 926: 7.546309591845404e-06
Position 736: 7.286678612601364e-06
Position 1288: 6.951470803354727e-06
Position 10786: 6.117950478655658e-06
Position 10522: 5.945002776990877e-06
Position 11098: 5.840447732758127e-06
Position 934: 4.460476487753552e-06
Position 2284: 3.4154997561107827e-06
Position 10891: 3.3196696427006084e-06
Position 1015: 2.9418232930349033e-06
Position 1213: 1.9754773759410402e-06
Position 10759: 1.90685497266543e-06
Position 2065: 1.835702524470902e-06
Position 10608: 1.5703659971003146e-06
Position 596: 1.564169815879203e-06
Position 398: 1.5197519910679086e-06
Position 818: 1.4662809773008877e-06
Position 1108: 1.3601035004263427e-06
Position 10792: 1.2977050418842307e-06
Position 2855: 1.0967945287641426e-06
Position 1256: 1.008987621036419e-06
Position 1579: 9.06081668343237e-07
Position 10708: 8.466519276377168e-07
Position 664: 6.590847216531558e-07
Position 1070: 6.197462065565819e-07
Position 724: 6.19113919941177e-07
Position 4554: 6.07888104024028e-07
Position 1310: 5.54207010953919e-07
Position 570: 5.4177143072875e-07
Position 699: 5.260358425436228e-07
Position 11641: 4.918741234279224e-07
Position 1024: 4.776674343063977e-07
Position 708: 4.1791349313497314e-07
Position 329: 3.969004338952799e-07
Position 1158: 3.120474570858267e-07
Position 1008: 2.8230300904119623e-07
Position 1208: 2.8176875785962897e-07
Position 549: 2.606299765747451e-07
Position 11531: 1.860116668458244e-07
Position 1354: 1.7813535260494795e-07
Position 937: 1.7364295558863415e-07
Position 1245: 9.227081249598334e-08
Position 556: 9.088632547013924e-08
Position 106: 7.295288634182923e-08
Position 1635: 3.5609479845250276e-08
Position 112: 2.297633487649619e-08
Position 1482: 2.1189625493594907e-08
Position 1356: 1.7660226764813755e-08
Position 676: 1.4077307665214403e-08
Position 831: 1.4989009355418264e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 11295: 0.998187027960628
Position 10440: 0.981459365319003
Position 11657: 0.39653846367146056
Position 9674: 0.2156100204298709
Position 11601: 0.20508368228749776
Position 11774: 0.11328989097332917
Position 10758: 0.10865299739609459
Position 7839: 0.07090108060848581
Position 12065: 0.0675015317538789
Position 9844: 0.027949883754468424
Position 9237: 0.023140633473589207
Position 10468: 0.015599860225995955
Position 11611: 0.014449636122671727
Position 11428: 0.010970093578331066
Position 1383: 0.010567297322700522
Position 9295: 0.010011311659117141
Position 2620: 0.008889078142825484
Position 498: 0.007816326098211207
Position 9071: 0.006930773308781652
Position 12040: 0.005958144111557552
Position 9299: 0.0055727359828038935
Position 11627: 0.005541272054748482
Position 11508: 0.004796071661084445
Position 810: 0.004656890128610503
Position 1506: 0.004420916006673028
Position 3461: 0.003757040381794354
Position 3421: 0.0034406332464050784
Position 2854: 0.0033345343818587574
Position 8451: 0.0033120916372850443
Position 11705: 0.003241147899953669
Position 8865: 0.003143537534697436
Position 3405: 0.0030761766593446717
Position 4984: 0.0027636903459553005
Position 450: 0.002689725812364267
Position 6802: 0.002641508175511192
Position 9022: 0.0025847842077234475
Position 5743: 0.0025744877035226523
Position 3575: 0.0025172273072044714
Position 11007: 0.0023325339491426953
Position 7889: 0.0019695886794010636
Position 584: 0.001858633340421671
Position 12089: 0.00185294764839321
Position 5043: 0.001838515373412723
Position 8395: 0.0017998786436232207
Position 4450: 0.0016339792856374024
Position 11919: 0.0015191228509304283
Position 11663: 0.0015076375941951057
Position 1454: 0.0012956039789119515
Position 3442: 0.001238576576530244
Position 9853: 0.0012335017385566155
Position 587: 0.0011826201854420724
Position 525: 0.0011098481030464877
Position 6238: 0.0010927888297335969
Position 398: 0.0010705717700156619
Position 4604: 0.0010422023323926495
Position 11841: 0.0009952861262261686
Position 3175: 0.0009790040950782228
Position 5966: 0.0009226329584138526
Position 6080: 0.0008957625568637558
Position 11729: 0.0008957589480603391
Position 9858: 0.0008680929194232317
Position 11477: 0.0008063429841092368
Position 11721: 0.000749102401432782
Position 3491: 0.0006103638584297509
Position 4908: 0.0005416262002307912
Position 10883: 0.0005328090190867443
Position 2921: 0.0005292238510099076
Position 12105: 0.0005223591818223608
Position 861: 0.0004855335617087979
Position 1407: 0.0004827771721542347
Position 4884: 0.0004740167038972606
Position 664: 0.00047168620295519667
Position 2196: 0.00046500836836731245
Position 12046: 0.00044646170869393063
Position 4175: 0.0004183148959403553
Position 3696: 0.00041049342515659824
Position 11784: 0.00039424481520150133
Position 6976: 0.00038635115306066815
Position 4781: 0.0003862707265223353
Position 12004: 0.00033739857258279616
Position 3658: 0.0003317874014030799
Position 3187: 0.00030281655004134144
Position 2052: 0.00027278326081462496
Position 2898: 0.0002533215954175671
Position 4189: 0.0002476455067926814
Position 11936: 0.00022252445938183345
Position 11565: 0.0002185745545038401
Position 1334: 0.00020498865531908458
Position 4296: 0.0002046894510320483
Position 3508: 0.00015766804481904628
Position 10487: 0.00015229257682414864
Position 11339: 0.0001367479535814793
Position 1694: 0.0001252653155299036
Position 1417: 0.00010610738145735142
Position 5326: 9.299569352237282e-05
Position 2819: 9.088664506778946e-05
Position 1781: 8.973686986822486e-05
Position 5050: 8.545648559077612e-05
Position 321: 8.504931240300776e-05
Position 11733: 8.055639700564603e-05
Position 1892: 7.977584101414243e-05
Position 3554: 7.599313680308438e-05
Position 11702: 6.185409531309266e-05
Position 11514: 5.681703499142764e-05
Position 11524: 5.368079822641668e-05
Position 3919: 5.144650347988823e-05
Position 3293: 4.960281063107627e-05
Position 3302: 4.7086509149615246e-05
Position 4062: 4.584222876123946e-05
Position 2454: 4.225122373066822e-05
Position 1116: 3.895374172372399e-05
Position 1688: 3.3070286943984104e-05
Position 11531: 3.206041117036808e-05
Position 1852: 3.1264967779202396e-05
Position 985: 3.0811301545139065e-05
Position 11949: 2.057325621365786e-05
Position 11264: 1.918611339617213e-05
Position 1306: 1.2632328127670187e-05
Position 11301: 1.2198423953515595e-05
Position 11968: 1.2169549256548778e-05
Position 11793: 1.05443209475691e-05
Position 11790: 1.0130043424113868e-05
Position 1213: 9.010396788237478e-06
Position 2986: 8.107763890060047e-06
Position 1237: 7.73837150355448e-06
Position 11536: 5.191244597661378e-06
Position 1534: 4.608856122983923e-06
Position 288: 4.424643339708005e-06
Position 1796: 3.0392929643247213e-06
Position 4558: 2.8436353486427613e-06
Position 4710: 2.8395932528393457e-06
Position 522: 2.0935494939704065e-06
Position 1008: 2.010018349198315e-06
Position 887: 2.0024457427492686e-06
Position 508: 1.9879922677143138e-06
Position 2669: 1.6742399440428275e-06
Position 534: 2.501565364135563e-07
Position 724: 1.4136090786735787e-07
Position 168: 1.0361837167003921e-07
Position 244: 8.070482633120506e-08
Position 530: 7.351479281568722e-08
Position 1019: 5.72035368869542e-08
Position 919: 4.1775791999082646e-08
Position 130: 3.3552136272069615e-08
Position 180: 2.7974110625433493e-08
Position 868: 2.3120186190710756e-08
Position 174: 1.5793467683311637e-08
Position 273: 6.062531609616645e-09
Position 188: 5.033318038201151e-09
Position 3512: 4.344277794641866e-09
Position 257: 2.707215884588879e-09
Position 706: 1.0094332250595664e-09
Position 205: 5.224709220674212e-10
Position 763: 8.911350700098794e-11
Position 194: 4.4108907472865435e-11
Position 212: 2.6843097411597656e-11
Position 708: 1.8687933156492915e-11
Position 926: 4.406638602932604e-12
Position 905: 4.2744916626919645e-12
