Gene = abo
Position 821: 2.4950826114123576e-07
Position 528: 7.956023316300758e-08
Position 939: 6.288894576468368e-08
Position 798: 4.951968757193084e-08
Position 1054: 3.072110242728471e-08
Position 1136: 2.161719416573509e-08
Position 547: 9.697738054444443e-09
Position 455: 5.380287212711099e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1082: 0.8094620843191467
Position 1363: 0.09958568189885796
Position 1086: 0.0805664709344219
Position 762: 0.042024206690421353
Position 935: 0.027903754347248958
Position 909: 0.01154495540744593
Position 872: 0.007901120330692344
Position 1149: 0.00504301886325829
Position 1444: 0.004738937195257227
Position 674: 0.004246376484771485
Position 1492: 0.004223815766312805
Position 690: 0.003645930751514452
Position 1432: 0.0030648043584397245
Position 1677: 0.002727029453950454
Position 833: 0.002183186145170473
Position 468: 0.0019523685542273358
Position 1591: 0.0017834849296429857
Position 1501: 0.0016625169197497967
Position 1043: 0.0015327932800329848
Position 788: 0.0008467080312837722
Position 882: 0.0007634805636631867
Position 946: 0.0005445123650612435
Position 1478: 0.0005427597678424514
Position 694: 0.0005082959627229433
Position 678: 0.00040140439159352037
Position 470: 0.0003439619057299239
Position 830: 0.0003404957915619246
Position 821: 0.00034002711493710895
Position 618: 0.00032498719414854717
Position 1738: 0.00030787071557270153
Position 311: 0.0003065919955592274
Position 131: 0.00027841199993117454
Position 1813: 0.00026965221570934334
Position 976: 0.0002439500264969555
Position 415: 0.0001831301292103398
Position 439: 0.00015984322558380113
Position 1586: 0.00015595733363279627
Position 850: 0.00012956171371947354
Position 489: 7.109060314884909e-05
Position 1233: 6.609184091383309e-05
Position 1451: 5.2958424729945906e-05
Position 289: 4.832224825528272e-05
Position 521: 4.796359540862353e-05
Position 383: 4.0715886365410646e-05
Position 1230: 3.9876486169004966e-05
Position 526: 3.6164251329784046e-05
Position 1705: 2.893730303726587e-05
Position 1684: 2.759761792519748e-05
Position 836: 2.6228080185007943e-05
Position 1103: 2.3430261174378678e-05
Position 212: 2.130725471709883e-05
Position 337: 1.2946574029913253e-05
Position 317: 1.0139918261717738e-05
Position 272: 7.4643761803596185e-06
Position 869: 5.7800152575418905e-06
Position 540: 5.779925389545936e-06
Position 1030: 4.567377155907565e-06
Position 352: 3.704685801304474e-06
Position 994: 3.170889592719122e-06
Position 434: 2.3976638385897453e-06
Position 1001: 2.3511441873450653e-06
Position 998: 1.6350851800075844e-06
Position 633: 1.2754819138287155e-06
Position 1022: 9.690576984219794e-07
Position 436: 6.500980054618687e-07
Position 412: 3.47793686348087e-07
Position 69: 3.3406906705921113e-07
Position 419: 1.2193837754772137e-07
Position 393: 1.2008817960504103e-07
Position 167: 7.325319637217055e-08
Position 58: 3.410445499643115e-08
Position 79: 3.7252199230660315e-09
Position 110: 3.310974936772431e-09
Position 322: 1.33430548246636e-09
Position 404: 3.2620477375369746e-10
Position 397: 3.0848967250266996e-10
Position 47: 2.0925024650062346e-10
Position 95: 3.558697617904294e-12
Position 175: 7.55058363481327e-13
Position 92: 1.0677742003578061e-13
Position 140: 4.377936050978882e-15
Position 197: 3.6640534742779785e-16
