Gene = cutlet
Position 213: 7.554965570578228e-05
Position 2600: 7.359335517566676e-05
Position 673: 7.129344567917995e-05
Position 3371: 6.223650856396779e-05
Position 2937: 6.067604118320092e-05
Position 2675: 6.029548129255277e-05
Position 1744: 4.912699159188291e-05
Position 2447: 4.09505460285049e-05
Position 4371: 4.0857564546925144e-05
Position 2760: 3.553751194279381e-05
Position 2106: 3.21763221056398e-05
Position 1151: 3.135701432295972e-05
Position 369: 2.984429075037377e-05
Position 2901: 2.958768060741301e-05
Position 3522: 2.8098843529445137e-05
Position 3839: 2.7861725135111746e-05
Position 1067: 2.758802720437765e-05
Position 4359: 2.757008579316035e-05
Position 1464: 2.7543136333104447e-05
Position 3566: 2.2929213807973503e-05
Position 4328: 2.1247244951256884e-05
Position 3381: 1.903724486869174e-05
Position 1461: 1.7588049155133694e-05
Position 3157: 1.672808226098381e-05
Position 1724: 1.6707563376539648e-05
Position 3243: 1.633822065680099e-05
Position 3961: 1.4867287247225751e-05
Position 1600: 1.4432751558684244e-05
Position 4345: 1.4306421351117527e-05
Position 2410: 1.301701671829799e-05
Position 3190: 1.229494775624109e-05
Position 2288: 1.2145992284640287e-05
Position 61: 1.1602974497697714e-05
Position 1765: 1.0163521127449611e-05
Position 2426: 8.839816988991277e-06
Position 2295: 8.334304690941858e-06
Position 2414: 7.948852005328018e-06
Position 2375: 6.801492792638716e-06
Position 283: 6.5540669308310915e-06
Position 3878: 5.947329004033821e-06
Position 2393: 5.881021074254884e-06
Position 73: 5.859802648500823e-06
Position 2304: 5.638485317738742e-06
Position 1526: 4.869546060956288e-06
Position 2980: 4.834731930058936e-06
Position 3070: 4.762966473043534e-06
Position 3439: 4.3745971784405615e-06
Position 3952: 3.936189817954709e-06
Position 3495: 3.7554953752100224e-06
Position 3295: 3.455908581741225e-06
Position 785: 3.37107583510913e-06
Position 962: 3.1486634766852603e-06
Position 3042: 3.1393484492771048e-06
Position 3155: 3.0323805134640397e-06
Position 2702: 2.6531337798512083e-06
Position 2299: 1.758959694232641e-06
Position 1557: 1.729765646932897e-06
Position 4311: 1.68732848044146e-06
Position 869: 1.6484551019517805e-06
Position 159: 1.461267120070309e-06
Position 3386: 1.381260904802655e-06
Position 1074: 1.2718725256553359e-06
Position 3161: 1.2710524992510971e-06
Position 3550: 9.936089004822684e-07
Position 3513: 9.891319731751023e-07
Position 128: 8.871172318681892e-07
Position 3901: 8.610947912221681e-07
Position 2042: 8.373847458928883e-07
Position 3134: 7.805122641630685e-07
Position 3232: 5.74935188638259e-07
Position 4318: 5.626078315437106e-07
Position 654: 5.110703881681103e-07
Position 102: 3.52125114533833e-07
Position 308: 2.577613433491339e-07
Position 2316: 2.5524268393416706e-07
Position 2549: 2.5308927905775386e-07
Position 2202: 2.0065871057996344e-07
Position 2293: 1.5061485283316217e-07
Position 99: 9.720266545507244e-08
Position 2185: 7.796436272480894e-08
Position 138: 6.022191461096966e-08
Position 3375: 5.783659900358298e-08
Position 3405: 5.362648440715827e-08
Position 2167: 3.342748864098142e-08
Position 2002: 3.026374881998377e-08
Position 938: 6.582394059366965e-09
Position 117: 2.234082608055498e-09
Position 106: 2.108761770217164e-09
Position 342: 3.695198223145222e-10
Position 2340: 2.5388126315544023e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 4293: 0.9981019052660485
Position 2535: 0.9970426258869186
Position 2332: 0.9902443793885052
Position 2170: 0.9880394079010593
Position 3081: 0.9799808801824098
Position 1066: 0.9390484717181103
Position 3316: 0.9192107061817253
Position 3512: 0.8665743659043812
Position 1702: 0.760418934670634
Position 4168: 0.6634419492399048
Position 1997: 0.5431161306937463
Position 3521: 0.05832702409703485
Position 3543: 0.05020612903271688
Position 4144: 0.03408694510791699
Position 2859: 0.02955930978437923
Position 3380: 0.026540612378346956
Position 864: 0.01958029646647885
Position 637: 0.01776078588891108
Position 1119: 0.01397717133838479
Position 3884: 0.012322655896930424
Position 4087: 0.011116534248456388
Position 3809: 0.0107302583375449
Position 2185: 0.006494967135060033
Position 3320: 0.006358256050872497
Position 664: 0.0057142969883805595
Position 3323: 0.005602967761542051
Position 87: 0.005121144135729014
Position 1472: 0.004776126128535622
Position 1434: 0.00429692550176938
Position 3417: 0.003661249087042752
Position 1403: 0.0035808170512266436
Position 869: 0.0031980182055594475
Position 1085: 0.003085811186399945
Position 3934: 0.0030303293555830222
Position 3120: 0.00288504863594097
Position 1133: 0.002576457633954845
Position 3812: 0.0025702111086374165
Position 3031: 0.0022343899814045477
Position 2180: 0.0021856754717441236
Position 1777: 0.0020047840949775496
Position 128: 0.0016398341296367466
Position 2025: 0.001334126855848444
Position 3326: 0.0012331707672653168
Position 445: 0.0011757623663632122
Position 3944: 0.0009972910549216622
Position 3495: 0.0007849396882635202
Position 4008: 0.0007768584328133016
Position 1557: 0.0007632162431970373
Position 1749: 0.000716228131074777
Position 3386: 0.0006768482890576633
Position 2020: 0.0006519076112675725
Position 1209: 0.0006071427720575394
Position 1269: 0.0005694652137641225
Position 3090: 0.0005114927244315485
Position 3087: 0.00044644471583734464
Position 3772: 0.00044205574610688885
Position 2199: 0.00044108732350859936
Position 3775: 0.000415350276615764
Position 3550: 0.0003915865872251932
Position 483: 0.00038196238700875226
Position 2363: 0.0003555902665862352
Position 2881: 0.0003108844786808163
Position 2572: 0.0002656684434769847
Position 1962: 0.0002650751320276656
Position 2002: 0.00025566673268647056
Position 99: 0.00024377356911464793
Position 1874: 0.0002124063496061958
Position 339: 0.00021034750542274565
Position 4177: 0.0001963539418281686
Position 3919: 0.0001856792708316755
Position 893: 0.0001766838828991534
Position 906: 0.00017649138527048942
Position 920: 0.00015603618840565368
Position 2898: 0.0001449129574108333
Position 1444: 0.00012914452853810367
Position 4112: 0.00012286118223217297
Position 3347: 0.00011098664109479594
Position 1282: 0.00010587067997686262
Position 2501: 0.00010243050095817176
Position 275: 9.975817914571293e-05
Position 3052: 9.83366318001545e-05
Position 4479: 9.645681885163728e-05
Position 365: 9.498550285408553e-05
Position 4340: 8.992922290770935e-05
Position 3890: 8.555390260714881e-05
Position 1534: 7.693832630646054e-05
Position 2546: 7.51225872134699e-05
Position 4421: 6.284683222539033e-05
Position 1212: 6.060073591798316e-05
Position 2059: 5.7601434799848753e-05
Position 1757: 5.380811564761193e-05
Position 4223: 5.1753086525744134e-05
Position 2877: 5.080836930938119e-05
Position 938: 5.017493373381077e-05
Position 654: 4.821032176665274e-05
Position 501: 4.6693380473172426e-05
Position 2692: 4.5801073139754504e-05
Position 1783: 4.4629890199418556e-05
Position 138: 4.144386262528761e-05
Position 678: 3.5804319020823753e-05
Position 1976: 3.425309656586292e-05
Position 944: 3.260884134822828e-05
Position 2575: 3.057347137420826e-05
Position 834: 3.0299195074892064e-05
Position 2639: 2.692195654402564e-05
Position 2228: 2.6721640956407765e-05
Position 3617: 2.584251470653117e-05
Position 348: 2.5171615690188757e-05
Position 1259: 2.456639884992795e-05
Position 2770: 2.4131019955201825e-05
Position 813: 2.2692281468104767e-05
Position 2031: 2.166154041281336e-05
Position 2022: 2.1152626605199097e-05
Position 527: 2.0885329122494843e-05
Position 3010: 1.9899708986980836e-05
Position 3978: 1.9286777677675208e-05
Position 2818: 1.9190325651685357e-05
Position 603: 1.7714695084496793e-05
Position 3557: 1.75796499165929e-05
Position 3439: 1.6880110392838958e-05
Position 1562: 1.677011382062994e-05
Position 249: 1.6725981164729023e-05
Position 1091: 1.6306871537863037e-05
Position 4026: 1.6028907530014876e-05
Position 4316: 1.4876466302817185e-05
Position 682: 1.3592453581826495e-05
Position 732: 1.281650937747732e-05
Position 1447: 1.191839775204126e-05
Position 414: 1.1141900294261217e-05
Position 981: 1.0940404234886411e-05
Position 296: 1.0429750075681909e-05
Position 3133: 1.0406295866467117e-05
Position 3295: 1.0306128364007879e-05
Position 549: 9.96955524033555e-06
Position 795: 9.335173345855171e-06
Position 1244: 8.894433742582192e-06
Position 1285: 8.255498673968348e-06
Position 2374: 8.166802998969597e-06
Position 2233: 8.051438766603877e-06
Position 3717: 7.867893016128094e-06
Position 1094: 7.718685109838816e-06
Position 774: 7.2232252583314885e-06
Position 722: 7.14791734037497e-06
Position 562: 5.968710029465687e-06
Position 2821: 5.76494111119369e-06
Position 3093: 5.680451958381654e-06
Position 1915: 5.585365884342605e-06
Position 4368: 5.005294488224142e-06
Position 3392: 4.776446287231361e-06
Position 3450: 4.737859580960084e-06
Position 2392: 4.358973549770367e-06
Position 2557: 4.106846373654449e-06
Position 2644: 3.89299924779409e-06
Position 1797: 3.858011347523092e-06
Position 1100: 3.5583352253327498e-06
Position 1675: 3.4476497057844648e-06
Position 302: 3.2240197299147493e-06
Position 879: 3.1162547085017024e-06
Position 2908: 3.115171482184644e-06
Position 504: 3.0200475633075087e-06
Position 1878: 2.8860603064936516e-06
Position 2007: 2.8605803590769976e-06
Position 3601: 2.815165249099062e-06
Position 4343: 2.5080926246866973e-06
Position 3839: 2.125110464014936e-06
Position 2106: 2.094023693674011e-06
Position 559: 2.063122793460323e-06
Position 1818: 1.929658561799789e-06
Position 1042: 1.8080068824982e-06
Position 267: 1.7153716912466505e-06
Position 2791: 1.6849173220789065e-06
Position 1788: 1.6791733435695891e-06
Position 962: 1.637463622357742e-06
Position 461: 1.556489734824372e-06
Position 576: 1.453899018952979e-06
Position 951: 1.4384735740202703e-06
Position 165: 1.3808653385823263e-06
Position 1159: 1.2864895169437958e-06
Position 3685: 1.2460752664561845e-06
Position 3165: 1.1522502450093879e-06
Position 187: 1.0316513820144659e-06
Position 178: 1.0195549748238766e-06
Position 703: 8.366024102306603e-07
Position 409: 7.362821708470566e-07
Position 758: 6.798716804304896e-07
Position 3243: 6.787284130545251e-07
Position 3961: 6.783116982413662e-07
Position 3730: 6.584185922530131e-07
Position 3258: 6.276207839175163e-07
Position 369: 5.673128249159635e-07
Position 3204: 5.033374000560653e-07
Position 996: 4.877750895559964e-07
Position 2965: 4.6088588548445726e-07
Position 2650: 4.2212619688126944e-07
Position 3105: 3.901234573030583e-07
Position 277: 3.290518627058939e-07
Position 2126: 2.9651995964257917e-07
Position 261: 1.913982254232783e-07
Position 762: 1.8019737196237213e-07
Position 2932: 1.5418592208153752e-07
Position 382: 1.2839982534941487e-07
Position 189: 9.32608553179882e-08
Position 2457: 6.802390916267032e-08
Position 2441: 5.8141537038697805e-08
Position 4385: 3.549682045296891e-08
Position 4486: 3.5397516880288574e-08
Position 3565: 3.031993663931139e-08
Position 4318: 2.6453934274244154e-08
Position 3623: 2.572748332856777e-08
Position 2426: 5.4961454217553796e-09
Position 570: 3.781878547130982e-09
Position 2609: 3.6871636118307245e-09
Position 156: 3.447082694998114e-09
Position 2658: 1.8336420328918934e-09
Position 384: 1.227980257887446e-09
Position 361: 7.71848109541866e-10
Position 3637: 7.157436986183167e-10
Position 159: 5.487752986103391e-10
Position 394: 3.0089674231789436e-10
Position 213: 1.580815979118073e-10
Position 198: 1.5627473723599288e-10
Position 1022: 5.168479293924094e-11
Position 236: 1.5990114674817612e-12
Position 298: 9.466823148569503e-13
Position 391: 1.1531112534332228e-14
Position 387: 2.2689721137925927e-15
