Gene = Acn
Position 2585: 0.001201092119603277
Position 1591: 0.0011096374187867049
Position 1731: 0.0010913045975450288
Position 1917: 0.0009683627060085269
Position 3343: 0.0008199180521705311
Position 2405: 0.000768662507027335
Position 1394: 0.0006745555852920014
Position 3047: 0.0006144235493209309
Position 1100: 0.0005942150432432739
Position 1153: 0.000517706826117122
Position 2129: 0.0005088267147268071
Position 1542: 0.0004903682092196294
Position 866: 0.00041089224539685203
Position 1843: 0.00038866299156071154
Position 176: 0.00035401202590429115
Position 76: 0.0003346522667734407
Position 117: 0.00033223574848635564
Position 2565: 0.0003118527285253948
Position 1521: 0.00022847206393615766
Position 1337: 0.0002190613821389987
Position 1304: 0.00019375155028558965
Position 2606: 0.00019084000040499161
Position 3428: 0.00018542702583955733
Position 209: 0.00018134962716512428
Position 1051: 0.0001716295833962841
Position 129: 0.00016883421847618173
Position 994: 0.00015421385693588767
Position 1341: 0.0001512368884766494
Position 887: 0.000142182556308739
Position 1406: 0.00013431453535459503
Position 2627: 0.0001318971256706553
Position 2839: 0.00012436412079677332
Position 1717: 0.00011462020800392102
Position 2138: 0.00010881770882845224
Position 2380: 0.00010031641845429217
Position 890: 9.26934144547068e-05
Position 81: 9.178778021399472e-05
Position 1010: 8.01177069933986e-05
Position 1108: 7.550806806561377e-05
Position 2836: 7.060502475922946e-05
Position 2815: 6.982030985444781e-05
Position 2523: 6.87834260289203e-05
Position 962: 6.865271275646633e-05
Position 1031: 6.370749411070558e-05
Position 1739: 6.178316248257266e-05
Position 1965: 5.8292415921054945e-05
Position 2032: 5.679596947942177e-05
Position 907: 3.853155466791401e-05
Position 769: 3.5787202634597254e-05
Position 991: 3.463243981712564e-05
Position 371: 3.3915327935607024e-05
Position 925: 3.23906212986515e-05
Position 879: 3.1818313170275234e-05
Position 380: 3.128532135524338e-05
Position 2821: 3.047548857569724e-05
Position 814: 2.9935431484392423e-05
Position 689: 2.9802107312638468e-05
Position 1360: 2.7913628862897457e-05
Position 1424: 2.458064858151929e-05
Position 736: 2.3875745546235704e-05
Position 1232: 1.99974764298283e-05
Position 1242: 1.9493215992956977e-05
Position 195: 1.9372600547834085e-05
Position 184: 1.812517366396849e-05
Position 2618: 1.518573524713533e-05
Position 586: 1.340891727477798e-05
Position 1496: 1.2836930637102929e-05
Position 2570: 1.2605504426437337e-05
Position 3175: 1.2452087827790978e-05
Position 2150: 1.2295993848704397e-05
Position 114: 1.2015484725088367e-05
Position 1457: 1.1925953851579438e-05
Position 3434: 1.1791580045634421e-05
Position 730: 1.1545984634503494e-05
Position 565: 1.1225295735150233e-05
Position 1439: 1.0506162991133669e-05
Position 1649: 1.026788352970202e-05
Position 1462: 9.802670943543896e-06
Position 625: 9.620616415976242e-06
Position 733: 9.336241679972869e-06
Position 1442: 9.107012817338219e-06
Position 1346: 7.786418990394261e-06
Position 2216: 6.218369684170893e-06
Position 937: 5.9972453470062395e-06
Position 414: 4.095038964996282e-06
Position 3158: 3.857598985690995e-06
Position 269: 3.3999623582773174e-06
Position 389: 3.3760523183865534e-06
Position 2468: 3.1270417363483436e-06
Position 1691: 2.9823337494621464e-06
Position 1270: 2.906982554861914e-06
Position 952: 2.706866146631494e-06
Position 225: 2.6111710856053974e-06
Position 1129: 2.5637864324295455e-06
Position 2491: 2.4696698678677614e-06
Position 2666: 1.7890471738483864e-06
Position 940: 1.6483565142958707e-06
Position 3351: 1.4200694361012542e-06
Position 216: 7.491344135350094e-07
Position 446: 6.111726054138892e-07
Position 87: 3.3907821481389693e-07
Position 652: 1.9837493475141082e-07
Position 238: 1.93284420462341e-07
Position 766: 1.7501020323264287e-07
Position 694: 1.593899612279008e-07
Position 637: 1.1052166916383578e-07
Position 298: 9.789250955884306e-08
Position 649: 6.757787762134311e-08
Position 577: 6.065971344244575e-08
Position 400: 5.45973842667944e-08
Position 593: 5.393654353370811e-08
Position 715: 4.776480325354664e-08
Position 453: 4.649139490702978e-08
Position 419: 1.9856368506211143e-08
Position 499: 1.8091507115131265e-08
Position 535: 1.6448361238359798e-08
Position 456: 1.5272803116672906e-08
Position 465: 1.1925340066399067e-08
Position 480: 9.967037848124393e-09
Position 538: 5.021024074113411e-09
Position 282: 4.385253358522236e-09
Position 307: 1.7208062830436689e-10
Position 355: 1.5099647272924693e-10
