Gene = Fbw5
Position 1218: 1.6975030244195066e-06
Position 2253: 1.6812273096196937e-06
Position 1238: 1.5292710285934167e-06
Position 430: 1.3516686098423991e-06
Position 1450: 1.0493948437937545e-06
Position 223: 9.608932989515759e-07
Position 366: 8.345422096793749e-07
Position 735: 8.18206236872107e-07
Position 168: 7.811624840117152e-07
Position 1077: 6.829631610375976e-07
Position 281: 6.246688913796651e-07
Position 1601: 5.160694420368828e-07
Position 137: 4.492797017735579e-07
Position 1638: 3.5531818340040423e-07
Position 756: 3.5146527752890757e-07
Position 174: 3.4770805536352766e-07
Position 1249: 3.289448905499475e-07
Position 443: 3.202614186574826e-07
Position 1428: 2.6088593622293974e-07
Position 247: 1.1380161418433784e-07
Position 74: 1.0461424586817876e-07
Position 499: 9.339131383972361e-08
Position 594: 8.963821658873717e-08
Position 753: 8.675732666948313e-08
Position 732: 7.056442211646881e-08
Position 101: 7.007508980407694e-08
Position 1280: 6.605242541862565e-08
Position 334: 4.5799424360805584e-08
Position 858: 3.6614250862687135e-08
Position 581: 3.415388988001016e-08
Position 556: 2.5996890933905645e-08
Position 1470: 2.4308964287549112e-08
Position 654: 1.8416505266477498e-08
Position 761: 1.729248946972067e-08
Position 493: 1.6347229343556736e-08
Position 226: 1.3647963489710972e-08
Position 400: 1.0976430691906547e-08
Position 433: 6.574416287106155e-09
Position 453: 3.159928523807251e-09
Position 87: 2.9001102865351336e-09
Position 880: 2.1348559192551952e-09
Position 250: 1.6113546642340802e-09
Position 314: 1.5903068590818855e-09
Position 342: 1.1598275421627902e-09
Position 888: 1.0935442011585223e-09
Position 92: 6.382896902039519e-10
Position 488: 1.763021552779668e-10
Position 253: 9.98697801842259e-11
Position 544: 9.927724359129792e-11
Position 265: 6.379968507229852e-14
Position 310: 9.467901525236814e-15
Position 228: 4.1115022652547323e-16
