Gene = rols
Position 1142: 0.00023341627899758276
Position 52453: 0.00021521358348669447
Position 2854: 0.0001970232407163896
Position 3213: 0.00019499373316460576
Position 629: 0.0001832524532982349
Position 51971: 0.00015710748460907073
Position 793: 0.00014670055116979615
Position 20: 0.00014140270444465257
Position 1841: 0.00010161394451896493
Position 729: 9.351804761975461e-05
Position 605: 9.334895305008602e-05
Position 51953: 8.77680592325355e-05
Position 2555: 8.284929281401429e-05
Position 56381: 8.034425737060642e-05
Position 1493: 7.388853210107995e-05
Position 759: 6.658113747769212e-05
Position 1113: 5.8780992689168296e-05
Position 193: 5.6856764770663544e-05
Position 52325: 5.026041383572631e-05
Position 3890: 4.9308477597786754e-05
Position 56546: 4.7645183707827605e-05
Position 653: 4.3691581921797566e-05
Position 2270: 4.0210485260100396e-05
Position 328: 3.884960059115863e-05
Position 3434: 3.77305015032056e-05
Position 1098: 3.7600518291284015e-05
Position 2505: 3.311006319691139e-05
Position 2142: 3.214540145752723e-05
Position 56323: 3.004351164766318e-05
Position 2219: 2.8978282426639922e-05
Position 1118: 2.4270136584334307e-05
Position 38751: 2.131907088626721e-05
Position 241: 2.116741742724239e-05
Position 1288: 2.0028790685668827e-05
Position 532: 1.9598751536502736e-05
Position 2243: 1.8035093636571827e-05
Position 2150: 1.6610437895333613e-05
Position 56204: 1.2900695944481819e-05
Position 37946: 1.1351250234679164e-05
Position 38876: 9.189877982409384e-06
Position 568: 7.787931746939174e-06
Position 40320: 6.983974590023593e-06
Position 38563: 4.927403715616078e-06
Position 38677: 3.497502937225072e-06
Position 38147: 2.845999228120356e-06
Position 38812: 2.0919437956834272e-06
Position 37883: 1.8802131158901758e-06
Position 5533: 1.8118961622631683e-06
Position 37912: 1.5813350094581407e-06
Position 38315: 1.5490784693698426e-06
Position 38571: 7.692562427264893e-07
Position 38624: 7.405376120463364e-07
Position 38067: 6.071278169700899e-07
Position 53387: 4.545562981742413e-07
Position 1765: 4.3991741153848014e-07
Position 37924: 3.9273605387219203e-07
Position 497: 1.5588527817500137e-07
Position 51617: 1.3402211425712272e-07
Position 51758: 1.3293653162099812e-07
Position 362: 3.073438413723588e-08
Position 39357: 2.997465648072e-08
Position 39363: 7.50564835048259e-09
Position 3876: 6.15927240830254e-09
Position 811: 8.692822847037355e-12
Position 16815: 4.0289494401180944e-26
Position 9666: 5.8735399720212435e-30
Position 6196: 7.618899719877574e-32
Position 5219: 2.759319738670142e-32
Position 5138: 5.160807333965138e-33
Position 5055: 3.140677965161323e-33
Position 4489: 1.4616625299835192e-33
Position 4820: 8.209907531351008e-34
Position 4861: 6.746278040001408e-34
Position 4058: 4.033123848609401e-34
Position 5108: 2.1228243164589032e-34
Position 4529: 2.108152203189583e-34
Position 4457: 1.1837396564982993e-34
Position 4324: 8.217387478768385e-35
Position 4051: 6.979623561520426e-35
Position 1569: 4.499203753858265e-35
Position 4615: 2.1726820443700653e-35
Position 932: 4.489249287038254e-36
Position 3883: 1.6769823208408524e-36
Position 4449: 6.48537644676888e-38
Position 4394: 2.611311082528948e-38
Position 561: 4.23994250131121e-41
Position 722: 1.075614720352289e-43

Sorted 3' Splice Sites (High to Low Probability):
Position 35980: 0.9999388218801293
Position 37697: 0.9831439345144769
Position 56043: 0.9687299441307865
Position 51450: 0.932978198339519
Position 2949: 0.9211560152032658
Position 55710: 0.3194382768303812
Position 54371: 0.21793444104106563
Position 23860: 0.19469479507875917
Position 55050: 0.12620775857080313
Position 52627: 0.09650138667833656
Position 2965: 0.0697235481193107
Position 54173: 0.061232525785882924
Position 54480: 0.05410880210524723
Position 51453: 0.05366641439503774
Position 1902: 0.04713250249621237
Position 362: 0.042546089179734084
Position 53773: 0.04126340299741754
Position 50339: 0.02835779630431202
Position 56062: 0.023228070991177963
Position 39035: 0.01663250838550108
Position 161: 0.01576998997760854
Position 2409: 0.015435952646472696
Position 2582: 0.015038761686779456
Position 36232: 0.014378969450976874
Position 45309: 0.013132707797207781
Position 52113: 0.011190312875386922
Position 2116: 0.011094747479726885
Position 52128: 0.007420339536725824
Position 18477: 0.0057952407474612605
Position 45558: 0.005522823406917355
Position 3750: 0.0054250094123245805
Position 202: 0.004334519967544597
Position 1381: 0.004286570503385719
Position 37720: 0.0042832536511559025
Position 45441: 0.004272163631941894
Position 44396: 0.0042245287891384585
Position 1829: 0.004014092524095691
Position 2543: 0.0034213267483780272
Position 37427: 0.0034036805693718484
Position 56630: 0.003368112386315356
Position 1414: 0.0028468679175256127
Position 561: 0.002788178374175975
Position 56574: 0.0026227438510154316
Position 15632: 0.0023252820275123007
Position 47972: 0.0021685408760996317
Position 1332: 0.0021244623812310755
Position 43376: 0.001983174836060004
Position 2790: 0.0018482934177658583
Position 44840: 0.0017811005834573765
Position 40713: 0.0017411490524650648
Position 1456: 0.0016790071105042415
Position 43624: 0.0015673000070137492
Position 52163: 0.0015285528615958347
Position 8081: 0.0014482578358564467
Position 18113: 0.0014032353045297056
Position 2712: 0.001393809060573835
Position 3485: 0.0013804186646117352
Position 56428: 0.0013505684412796542
Position 1686: 0.0013350960626712025
Position 37389: 0.0012926746193425466
Position 510: 0.0012761963059246667
Position 37555: 0.0012620625847696207
Position 52099: 0.001249827733330565
Position 9190: 0.0012362553822424548
Position 36629: 0.0011916382926422334
Position 1453: 0.0011671686001668276
Position 15746: 0.0010535409061987737
Position 50945: 0.001049224793991808
Position 45101: 0.0009877082732446681
Position 47085: 0.0009243253248111493
Position 52142: 0.0008408432291086281
Position 2987: 0.0008276173813261167
Position 52075: 0.0008230856790814584
Position 44916: 0.0008172955000355981
Position 39834: 0.0007932571813601009
Position 40683: 0.000769404389488071
Position 1624: 0.000758015319346607
Position 2586: 0.0007002315054985325
Position 18717: 0.000669949887411547
Position 48012: 0.000665962064356303
Position 47899: 0.0006185939844215698
Position 40380: 0.0006133445027815472
Position 2435: 0.0006078474687879889
Position 3719: 0.0006062069866222112
Position 17870: 0.0006006416293230682
Position 51995: 0.0005994501962489114
Position 37817: 0.0005649534901034946
Position 1302: 0.000564105460978191
Position 51105: 0.0005403734799672955
Position 236: 0.0005391276840597578
Position 8992: 0.0005334807767613879
Position 45587: 0.0005265877915801797
Position 43675: 0.0005264930657801799
Position 43388: 0.0005174376024043371
Position 5563: 0.0005150252638913277
Position 50494: 0.00047215691840811057
Position 2481: 0.00047106061541789767
Position 56579: 0.0004652010094299062
Position 1813: 0.00045785682736464346
Position 51414: 0.0004158842676426195
Position 2555: 0.00040664535232846953
Position 44564: 0.0003971597600264845
Position 2150: 0.00037976093849643696
Position 2716: 0.0003776768095372061
Position 2535: 0.0003528708450796303
Position 39816: 0.00033277079694330077
Position 44401: 0.00032004805060666715
Position 37056: 0.0003171357820986121
Position 3007: 0.00031487519775795736
Position 15439: 0.00030194110476619096
Position 52070: 0.0002979987903422191
Position 40319: 0.0002778879705057148
Position 15537: 0.00027624790798857373
Position 39067: 0.0002515648615117626
Position 331: 0.0002492950218300736
Position 50922: 0.00023944093969600165
Position 43809: 0.000237209127030949
Position 497: 0.00023604938205800917
Position 458: 0.00022261665128548556
Position 5341: 0.0002224103150529746
Position 38446: 0.00021205282062758732
Position 37394: 0.00020532150385821885
Position 3603: 0.0001911732744128978
Position 846: 0.00017502846384267302
Position 5593: 0.000145460974899701
Position 543: 0.00014089807666655695
Position 3516: 0.00013922634040716608
Position 39721: 0.0001262506459959673
Position 50980: 0.00012569282318613796
Position 40105: 0.00011913971843329061
Position 36239: 0.00011821447109743727
Position 38924: 0.00011613826970662592
Position 1155: 0.00011600177100472647
Position 50247: 0.00011391427379939951
Position 52169: 0.00011069533049029545
Position 9150: 0.0001099722027349687
Position 38854: 0.0001042810017640063
Position 36740: 0.00010078412173128006
Position 37882: 9.926180815442207e-05
Position 38632: 9.714194047670592e-05
Position 5395: 9.660162185928731e-05
Position 9160: 9.097287287086727e-05
Position 38097: 8.954694835247068e-05
Position 53920: 8.939274565828163e-05
Position 56556: 8.852819855954786e-05
Position 1477: 8.520616698595715e-05
Position 40385: 8.33573710890608e-05
Position 38412: 8.091153792767929e-05
Position 3157: 7.97842963633524e-05
Position 3283: 7.886572531618923e-05
Position 5399: 7.605205951106643e-05
Position 51983: 7.572967040288612e-05
Position 40426: 7.470900972996845e-05
Position 410: 7.386152322048924e-05
Position 8126: 7.244034722884224e-05
Position 38834: 7.015617063531963e-05
Position 38839: 6.969282508889628e-05
Position 218: 6.639958321366506e-05
Position 3160: 6.47454261725367e-05
Position 8059: 6.442005409283133e-05
Position 433: 6.011128270750012e-05
Position 2850: 5.6589904118313395e-05
Position 44963: 5.639639965030573e-05
Position 36886: 5.356011801498531e-05
Position 36889: 4.531292467936802e-05
Position 251: 4.38221627876074e-05
Position 8085: 4.0580620724350346e-05
Position 36589: 3.849159211801745e-05
Position 5428: 3.814380993108336e-05
Position 1108: 3.753183041849642e-05
Position 1493: 3.591956319543816e-05
Position 8159: 3.3682043536089305e-05
Position 1569: 2.836821250390274e-05
Position 4745: 2.8132883493219357e-05
Position 5693: 2.794719255337121e-05
Position 52631: 2.519894377483941e-05
Position 809: 2.1873695920282032e-05
Position 9374: 2.018075578966732e-05
Position 7669: 2.0175525849881457e-05
Position 4824: 1.8995932114620468e-05
Position 472: 1.8097334961864872e-05
Position 4630: 1.798585649616604e-05
Position 52405: 1.6725121074555953e-05
Position 54129: 1.6580248022240506e-05
Position 54748: 1.5335573645966278e-05
Position 274: 1.5154725981834152e-05
Position 4226: 1.4754300076991495e-05
Position 54779: 1.3409790304694054e-05
Position 52544: 1.2191665993748515e-05
Position 4255: 1.0999707262147381e-05
Position 52677: 1.0589790358337015e-05
Position 1498: 9.554056681730976e-06
Position 4198: 9.240877802045593e-06
Position 5533: 9.113074913451694e-06
Position 871: 9.105971863313042e-06
Position 942: 7.812853874675772e-06
Position 53439: 6.561211911015757e-06
Position 904: 6.262027243362862e-06
Position 53905: 6.110087280883694e-06
Position 932: 5.428449792831905e-06
Position 790: 5.3663357158311695e-06
Position 53754: 4.771595477243179e-06
Position 52312: 4.649676209129919e-06
Position 52306: 4.473729577970825e-06
Position 53169: 4.301382191982498e-06
Position 38134: 4.014012107710933e-06
Position 38443: 3.6618533973133936e-06
Position 52790: 3.4544823923725444e-06
Position 52048: 3.0975388896751085e-06
Position 38715: 3.0605301606863473e-06
Position 53528: 3.029168486088568e-06
Position 38033: 2.880564976128395e-06
Position 271: 2.5814754945256445e-06
Position 53463: 2.5436330635802708e-06
Position 38056: 2.47983442630854e-06
Position 36647: 2.043598344858186e-06
Position 38284: 1.6663174650497716e-06
Position 38641: 1.4965490293190878e-06
Position 42736: 1.3567350720423254e-06
Position 52680: 1.302921848626951e-06
Position 51992: 1.2394828976944216e-06
Position 39446: 8.456945063136902e-07
Position 1661: 8.342194526737296e-07
Position 39420: 8.165412526607356e-07
Position 1269: 7.718272865885879e-07
Position 39878: 6.712755843642579e-07
Position 1613: 5.873449390182615e-07
Position 36313: 4.550049082222917e-07
Position 45453: 3.947708230850386e-07
Position 39042: 3.271907361533387e-07
Position 37982: 2.427499405407699e-07
Position 37902: 2.245997375225653e-07
Position 3040: 1.7205954323123362e-07
Position 1860: 6.632255963966237e-08
Position 49400: 5.641296022721396e-08
Position 49395: 4.895769868015304e-08
Position 1192: 3.3282910977213744e-08
Position 2869: 1.70738375546633e-08
Position 2298: 1.6759466162165064e-08
Position 959: 1.3293719845443756e-08
Position 643: 1.2381699275412933e-08
Position 629: 1.2325446949663325e-08
Position 47773: 7.420170067539521e-09
Position 86: 5.237644147570029e-09
Position 2516: 4.746322910393694e-09
Position 46594: 4.6705780548227116e-09
Position 46759: 4.409421492743224e-09
Position 48009: 3.29654341987915e-09
Position 47547: 1.7554354527400055e-09
Position 47339: 1.2396938623555834e-09
Position 47090: 1.2145210753105509e-09
Position 46705: 7.882422864898373e-10
Position 2389: 7.738491000771175e-10
Position 46784: 7.537763426496412e-10
Position 2475: 7.242528594802601e-10
Position 46099: 6.93238060417805e-10
Position 46809: 6.050251953406079e-10
Position 46146: 2.595312039483255e-10
Position 2485: 2.1757691712774691e-10
Position 2134: 1.1587351085778215e-10
Position 1970: 9.150389832980407e-11
Position 42636: 6.58093597199587e-11
Position 2259: 5.209151863751296e-11
Position 44486: 5.0167034341611667e-11
Position 42520: 4.389328468846475e-11
Position 42563: 2.3380997268473932e-11
Position 42543: 1.8637546205252098e-11
Position 42933: 1.4676942297166677e-11
Position 41844: 1.4083402981078137e-11
Position 42029: 1.3867527880477335e-11
Position 41231: 8.409931867696874e-12
Position 41778: 7.285773499151451e-12
Position 42378: 7.102832418658565e-12
Position 41391: 5.178872816746122e-12
Position 42715: 3.5933406786345586e-12
Position 42424: 3.374249011582692e-12
Position 40332: 2.2996971574310154e-12
Position 41994: 1.473037140155929e-12
Position 41961: 1.3970014196814104e-12
Position 40470: 1.2532068580164237e-12
Position 40406: 8.289343052098955e-13
Position 41308: 6.863995270681044e-13
Position 40346: 6.211025280009744e-13
Position 40947: 4.5090970544616985e-13
Position 39012: 3.2541958945541044e-13
Position 38103: 1.8637984618514464e-13
Position 38211: 1.4422407866663414e-13
Position 38030: 1.3862195818811057e-13
Position 38171: 4.919164037830221e-14
Position 39046: 3.9058851093904555e-14
Position 37951: 3.287677354078923e-14
Position 24078: 2.7356385915431527e-22
Position 16657: 1.4273630560907147e-25
Position 16881: 4.0289494401180944e-26
Position 13156: 1.5813120649032313e-27
Position 11964: 4.5416518865529e-28
Position 13159: 3.0333264917605134e-28
Position 11037: 1.9894291750036262e-28
Position 12177: 1.1193471564552786e-28
Position 11492: 1.1124552293133e-28
Position 10666: 9.486578504600523e-29
Position 10652: 3.991379066215632e-29
Position 10513: 3.2808339002936836e-29
Position 10677: 1.681017609059198e-29
Position 9861: 1.4667835464424985e-29
Position 9726: 5.873539972021278e-30
Position 6259: 2.3598935290656345e-31
Position 6265: 1.5120764706659e-31
Position 6880: 1.4307608210431581e-31
Position 6875: 1.1414093290805843e-31
Position 6832: 1.0015419268729368e-31
Position 3965: 9.828429563507239e-32
Position 5926: 9.355425538845285e-32
Position 4009: 9.342024203902468e-32
Position 4324: 7.344267703216256e-32
Position 6296: 7.251474616754591e-32
Position 3962: 6.80692721485374e-32
Position 4688: 6.11803156642944e-32
Position 3989: 5.385639490696733e-32
Position 6281: 5.100282138256647e-32
Position 4145: 3.2855004977088665e-32
Position 5253: 2.258312775475433e-32
Position 4884: 1.745275189638543e-32
Position 3934: 1.6102600174187176e-32
Position 4664: 1.0077375471519133e-32
Position 3997: 7.700901694191283e-33
Position 4394: 5.4048263869289e-33
Position 4990: 5.186996649448407e-34
Position 4851: 6.481833420079849e-35
Position 4894: 5.663105522858822e-35
Position 1288: 2.8382323659334947e-35
Position 1336: 1.6405972924136985e-35
Position 1510: 1.5731475581432825e-35
Position 1234: 1.0733424377249835e-35
Position 1062: 8.561055348121287e-36
Position 51: 8.335056495476178e-36
Position 120: 6.67228409353451e-36
Position 882: 6.580140083495494e-36
Position 1133: 5.072432801584041e-36
Position 821: 4.585577127817635e-36
Position 297: 4.086866160248829e-36
Position 615: 3.126441231467821e-36
Position 48: 2.36650614658213e-36
Position 892: 2.091937172127937e-36
Position 532: 1.060396720448294e-36
Position 106: 6.689355049351621e-37
Position 3931: 2.0284422176125254e-37
Position 94: 1.6014702212618587e-37
Position 288: 9.276290317600227e-38
Position 824: 5.831110886279367e-38
Position 4149: 5.186442231453939e-38
Position 276: 5.1508948636723005e-39
Position 653: 2.1171502093421973e-39
Position 1118: 1.0589197070697819e-39
Position 690: 9.7472056563494e-40
Position 1994: 2.7247983733502466e-43
