Gene = Nprl3
Position 152: 0.002032831457407545
Position 80: 0.0019133809810681036
Position 2198: 0.0017128608527201999
Position 635: 0.0016895392111412888
Position 196: 0.0015374335308268232
Position 2223: 0.0014926134051884607
Position 327: 0.0014613947388634866
Position 2245: 0.0014531579878036202
Position 1688: 0.0013819412342137793
Position 1977: 0.0013371668957906676
Position 1814: 0.0011814671839247876
Position 1565: 0.0007320301841318024
Position 1017: 0.0006929671893924315
Position 1554: 0.0006290141281214065
Position 2081: 0.00057866530149588
Position 1702: 0.0005305290206489116
Position 1610: 0.00051475459251151
Position 663: 0.0005121120104437674
Position 1785: 0.00043768942465390097
Position 1518: 0.0004046052066582856
Position 828: 0.0003750111244365896
Position 2001: 0.00033040991043238924
Position 600: 0.0002785930874187678
Position 2426: 0.00027853553188603023
Position 666: 0.00027571802636488835
Position 110: 0.0002752985577786476
Position 307: 0.00027167937959329656
Position 340: 0.0002625383230557913
Position 2407: 0.0002621083851338393
Position 124: 0.0001998659763647754
Position 241: 0.00018837158224791056
Position 133: 0.00018461612826881814
Position 1228: 0.00018386416600338495
Position 693: 0.00016387338195161295
Position 408: 0.00016137987938570416
Position 1708: 0.00013692215527757955
Position 2305: 0.0001206368542379269
Position 1173: 0.00010427553397389323
Position 1986: 0.00010281671257096182
Position 1356: 9.426988070393631e-05
Position 1850: 9.227519839186376e-05
Position 2110: 8.306661162321832e-05
Position 750: 8.182370638242179e-05
Position 901: 5.978252858569686e-05
Position 1038: 3.249521549906117e-05
Position 2171: 2.997106899166314e-05
Position 1026: 1.7716213094797546e-05
Position 1177: 1.6810684974265842e-05
Position 792: 1.2895819225348757e-05
Position 1633: 9.427524980054391e-06
Position 1636: 9.228876781641584e-06
Position 90: 9.190845191456326e-06
Position 519: 8.991991714669328e-06
Position 547: 8.693283640083004e-06
Position 1569: 8.38778200537612e-06
Position 1089: 7.897812780725448e-06
Position 2433: 6.071812943810873e-06
Position 804: 4.713301767778786e-06
Position 1284: 4.418867414571001e-06
Position 687: 3.712829911750753e-06
Position 1254: 3.073176252093526e-06
Position 112: 2.386840134395504e-06
Position 1209: 1.7976694554045461e-06
Position 1202: 1.21269419702691e-06
Position 120: 8.305692099763958e-07
Position 861: 5.929541819616586e-07
Position 1066: 5.905590383777208e-07
Position 358: 5.290509862724262e-07
Position 417: 4.733601766861487e-07
Position 376: 3.6123118132508813e-07
Position 668: 1.6235693850919236e-07
Position 734: 1.2582232143527607e-07
Position 526: 3.994913056138075e-09
Position 537: 3.5621141044712515e-09
Position 382: 3.3015141195704826e-09
Position 373: 6.657706832345585e-11
