Gene = Ance-3
Position 4165: 2.0744292048833772e-07
Position 4184: 2.0436547797141397e-07
Position 4585: 1.9334609633528848e-07
Position 4081: 1.8202791708486882e-07
Position 9244: 1.095309706216664e-07
Position 9857: 1.093802149929469e-07
Position 4106: 1.0306575308194281e-07
Position 409: 9.813988974245529e-08
Position 2174: 6.09815368930903e-08
Position 9017: 3.480874639637104e-08
Position 8541: 2.561933760947562e-08
Position 3337: 1.9361304721884896e-08
Position 8446: 1.58678189759409e-08
Position 4011: 1.4694590221738926e-08
Position 2648: 1.151399756488102e-08
Position 4154: 9.388949627016587e-09
Position 9024: 7.57981999310037e-09
Position 8748: 7.540943199382096e-09
Position 4175: 6.680642456151721e-09
Position 3525: 6.404135436195665e-09
Position 1240: 4.631673569308875e-09
Position 1515: 4.155570959035973e-09
Position 3536: 3.320215344302303e-09
Position 2412: 2.738085419210207e-09
Position 9439: 2.7346779435128427e-09
Position 4049: 1.8282689866859658e-09
Position 2203: 1.8242449906742397e-09
Position 3300: 1.3237212870020406e-09
Position 4129: 1.309120571195627e-09
Position 2409: 1.1978447639561383e-09
Position 4032: 1.075256838027856e-09
Position 3307: 9.389615162464982e-10
Position 5781: 5.706018277694717e-10
Position 7331: 5.31394116987605e-10
Position 673: 5.132325340564819e-10
Position 5839: 4.315518333844106e-11
Position 1504: 2.7522853626785422e-11
Position 1020: 2.7086137540143188e-11
Position 5085: 2.620363915652304e-11
Position 3583: 2.2881573552597232e-11
Position 5089: 7.251348088152247e-12
Position 3627: 5.7771843717621864e-12
Position 3928: 4.923569489793857e-12
Position 6915: 4.8606301276967664e-12
Position 3436: 4.519997217590007e-12
Position 3898: 1.374346942433997e-12
Position 6086: 8.679802451662931e-13
Position 3740: 4.925799478752635e-13
Position 4235: 3.584650010260103e-14
Position 3428: 9.837307941573958e-15
Position 3903: 8.608583723108077e-15
Position 3723: 1.5830728145611028e-15
Position 3939: 1.0150353711425146e-15
Position 4412: 7.442570363569534e-16
Position 3896: 2.1818857979243214e-17
Position 4024: 1.710293188577746e-17
Position 3634: 8.218427292160596e-18
Position 3612: 7.428220056586407e-18
Position 3585: 4.540483026781333e-23
Position 3450: 4.986420152843914e-24

Sorted 3' Splice Sites (High to Low Probability):
Position 3421: 0.9973528303957798
Position 3251: 0.997000662281433
Position 22928: 0.9884484478484583
Position 673: 0.9702704959346297
Position 2200: 0.9370819648559459
Position 1680: 0.8973773954522194
Position 1895: 0.4369463860971374
Position 1006: 0.4337448162872827
Position 2449: 0.35485488632175033
Position 2742: 0.3254938628056544
Position 985: 0.2441876353527758
Position 1936: 0.22911710855430722
Position 1961: 0.1547221563940307
Position 1994: 0.09775995398490588
Position 1958: 0.07426998611526374
Position 1695: 0.06723897510008116
Position 3045: 0.0557670758190728
Position 15062: 0.038901884034925865
Position 8143: 0.036380116891304534
Position 798: 0.026121367732842068
Position 1657: 0.020920420809906973
Position 14643: 0.019182347938506466
Position 2796: 0.016330136096373595
Position 2595: 0.014533345834426838
Position 3069: 0.01305731770818136
Position 375: 0.012884906967486457
Position 7914: 0.01046222483662358
Position 2993: 0.009064688851144193
Position 6735: 0.008646616171377942
Position 21238: 0.006723255071793843
Position 146: 0.006343561228642215
Position 2368: 0.004984858389898127
Position 19977: 0.004165526790198348
Position 2259: 0.004072407173052146
Position 2730: 0.004041405531394492
Position 7640: 0.003878375193951377
Position 6226: 0.003428409332091627
Position 1595: 0.0032575118506840985
Position 6069: 0.002929735311476754
Position 1970: 0.002533327847768466
Position 1391: 0.002391217418142042
Position 2768: 0.0023491984076772065
Position 7412: 0.0022447974389792516
Position 1713: 0.0021140159716610133
Position 1373: 0.002000091939146825
Position 2760: 0.0019558793497577113
Position 3423: 0.0018557426895768922
Position 2517: 0.0017422481533309888
Position 6255: 0.0015594405181168136
Position 1512: 0.0013514569801880121
Position 320: 0.001303231605267631
Position 2688: 0.001194320415758613
Position 1036: 0.0011629730031053652
Position 2847: 0.001118056285829069
Position 7938: 0.0009853963405878584
Position 1399: 0.000868349658838614
Position 682: 0.0008516293587510123
Position 3072: 0.000813373356003093
Position 290: 0.0007988378824998884
Position 2062: 0.00078509710023319
Position 3443: 0.0007249994439970524
Position 2302: 0.000697977949952501
Position 872: 0.000685267208035181
Position 2220: 0.0006674577754622018
Position 2283: 0.0006293958435931597
Position 7541: 0.0005700053672881647
Position 1916: 0.0004574195091444157
Position 1563: 0.0004199298082762025
Position 6764: 0.00041555532920538476
Position 1778: 0.00040756180332305236
Position 1298: 0.00040728943097509293
Position 2702: 0.00036578545928554794
Position 3108: 0.00034978674498332036
Position 1487: 0.0003243213888001015
Position 7517: 0.0003217936383023254
Position 17881: 0.00030040361765842227
Position 1351: 0.00028666906730969956
Position 326: 0.0002709962702418662
Position 3230: 0.0002663201639300391
Position 5121: 0.0002626320571131831
Position 1054: 0.0002556525841641208
Position 2457: 0.0002457039566653402
Position 3004: 0.0002404325758187331
Position 5186: 0.00022908302706232625
Position 1515: 0.00022552381494662008
Position 381: 0.000222625007432576
Position 756: 0.00021810854729405668
Position 3120: 0.0002131858457473988
Position 875: 0.00021192845172230697
Position 217: 0.00019541356684215776
Position 2969: 0.00019522096567953676
Position 2409: 0.0001889431920757698
Position 1222: 0.0001876291469489866
Position 5839: 0.00017543758770932808
Position 2837: 0.00016830839459168129
Position 1024: 0.00015761005886275742
Position 2490: 0.00014634203109201708
Position 7250: 0.00014185377010492774
Position 347: 0.0001402365336300892
Position 1057: 0.00013970162105576982
Position 1737: 0.00013713780773180084
Position 1878: 0.00013466045766120306
Position 1873: 0.00013364473403092478
Position 16000: 0.00013324805987037844
Position 2000: 0.00013228930091131814
Position 6273: 0.00013206819177710618
Position 2350: 0.00012445206182426995
Position 17673: 0.0001213528083192017
Position 626: 0.00012060294853251904
Position 3081: 0.00010421912859152173
Position 484: 0.00010230556527393269
Position 6344: 0.00010132423580453832
Position 1355: 9.772066614123423e-05
Position 4367: 9.18232557803644e-05
Position 6030: 9.129903124532891e-05
Position 1290: 8.65013499637372e-05
Position 2693: 7.826921473913016e-05
Position 964: 7.618173822924781e-05
Position 901: 6.417336046535774e-05
Position 1825: 6.235478414634546e-05
Position 1403: 6.078072363839221e-05
Position 4270: 5.996595056705626e-05
Position 265: 5.9002484444991814e-05
Position 3450: 5.8994225149807284e-05
Position 181: 5.459873114238361e-05
Position 2328: 5.006845244768213e-05
Position 231: 4.8934988328650456e-05
Position 429: 4.503127579840702e-05
Position 569: 4.191008728167154e-05
Position 1033: 4.07452708201807e-05
Position 6801: 4.032846670885145e-05
Position 1463: 3.9428378033243106e-05
Position 618: 3.863734895508322e-05
Position 1546: 3.7015474449191994e-05
Position 253: 3.662153186657935e-05
Position 5760: 3.0608553991563516e-05
Position 1467: 3.0336341941023926e-05
Position 1051: 2.879494931520449e-05
Position 3599: 2.857094772148406e-05
Position 2020: 2.7719382171524038e-05
Position 1533: 2.765209190695704e-05
Position 6164: 2.7437071897596053e-05
Position 741: 2.6957082529294508e-05
Position 5075: 2.6539977685485828e-05
Position 6997: 2.6302782656650823e-05
Position 6890: 2.6174043302136173e-05
Position 17334: 2.460110289063396e-05
Position 1637: 2.19538099642423e-05
Position 2867: 2.132395094823788e-05
Position 1749: 2.0857920077672444e-05
Position 6709: 2.0206054892116568e-05
Position 5885: 1.9775112796655303e-05
Position 6522: 1.7925187187506278e-05
Position 273: 1.582499001802282e-05
Position 2715: 1.564516949317354e-05
Position 3184: 1.42995686512366e-05
Position 96: 1.2109187375569656e-05
Position 4105: 1.1658192554428256e-05
Position 16761: 1.1361605195914113e-05
Position 219: 1.1066722110598836e-05
Position 6270: 1.0944296992427146e-05
Position 13806: 1.0577742544385384e-05
Position 4231: 9.215467176526386e-06
Position 686: 7.90834513025953e-06
Position 4385: 7.815573296368192e-06
Position 6519: 7.5772838445715945e-06
Position 4960: 6.483303544676759e-06
Position 3428: 6.324955308450569e-06
Position 765: 5.615289842529258e-06
Position 2039: 4.917441572268915e-06
Position 1360: 4.470863573099863e-06
Position 4274: 4.203286266351659e-06
Position 1794: 4.1474129333937785e-06
Position 4080: 3.9494226691825684e-06
Position 2288: 3.839609350172837e-06
Position 3978: 3.4286949464337575e-06
Position 4183: 3.4030564200855766e-06
Position 338: 3.290753829412832e-06
Position 2117: 2.9623316406970514e-06
Position 2066: 2.8658790378210096e-06
Position 436: 2.737048146956642e-06
Position 13582: 2.717643903597634e-06
Position 3131: 2.6971859925739967e-06
Position 4657: 2.5992600769786003e-06
Position 5159: 2.445740446217181e-06
Position 456: 2.1764243239167733e-06
Position 3307: 2.141322857896679e-06
Position 13244: 1.8531550292534582e-06
Position 4520: 1.721192480860644e-06
Position 2015: 1.586791457864173e-06
Position 1570: 1.461689916848051e-06
Position 12491: 1.280172561848046e-06
Position 3077: 9.70790595786137e-07
Position 14095: 9.20162895811965e-07
Position 4319: 8.733436679388307e-07
Position 11096: 8.728625036074941e-07
Position 13486: 7.712404005222533e-07
Position 3620: 7.509404531246218e-07
Position 9534: 6.909047223517669e-07
Position 4129: 6.658592138307438e-07
Position 5294: 6.130255254410778e-07
Position 89: 5.891638306911396e-07
Position 5263: 4.664217489265338e-07
Position 10530: 4.640945577210764e-07
Position 4535: 4.5389118934834216e-07
Position 1838: 4.330626543698882e-07
Position 13211: 3.9589273300520184e-07
Position 4931: 3.7527251494998907e-07
Position 8580: 3.2992128952053255e-07
Position 2174: 3.100680986360137e-07
Position 12771: 2.469031761541489e-07
Position 10347: 2.3817710082464658e-07
Position 8416: 2.1860657844394958e-07
Position 3153: 1.7907564285505944e-07
Position 4539: 1.674361123123778e-07
Position 4325: 1.5839869251544828e-07
Position 11224: 1.474368369852686e-07
Position 6696: 1.418386049062093e-07
Position 4654: 1.3158043601429798e-07
Position 3462: 1.20193121818842e-07
Position 4982: 1.1300161704951365e-07
Position 3639: 1.1127119591518567e-07
Position 2120: 1.0989946443263965e-07
Position 10328: 1.0943776120074339e-07
Position 8540: 1.0829962692097619e-07
Position 3601: 9.146014899909726e-08
Position 10419: 8.497453392644312e-08
Position 12717: 7.894861049494316e-08
Position 8685: 7.411372795342116e-08
Position 4796: 6.045812584669987e-08
Position 9602: 5.862713281558163e-08
Position 9639: 5.705125489761062e-08
Position 11533: 5.2028837294036e-08
Position 4341: 4.7691754210672296e-08
Position 70: 4.7068617543541767e-08
Position 11071: 4.428391076194755e-08
Position 76: 4.216156220189199e-08
Position 10570: 4.1635123160581186e-08
Position 702: 3.360971906465201e-08
Position 11240: 2.759022516856129e-08
Position 524: 2.3256841209338628e-08
Position 10174: 2.032254526498887e-08
Position 8835: 1.9745432000124164e-08
Position 10372: 1.1762604765733736e-08
Position 490: 1.0442070073591876e-08
Position 3983: 9.727060543426315e-09
Position 9623: 9.70589629643809e-09
Position 10268: 8.193748419546718e-09
Position 8789: 8.073159806192989e-09
Position 8856: 6.872502866499208e-09
Position 4011: 4.919869605447875e-09
Position 1066: 4.6865064696914264e-09
Position 3954: 3.720773217844915e-09
Position 1096: 2.544260311382972e-09
Position 1178: 1.981610001393567e-09
Position 3610: 1.9794257950729106e-09
Position 3903: 1.9408165697725073e-09
Position 3740: 1.826634274293879e-09
Position 3959: 1.669631442728333e-09
Position 3806: 1.0614276737329183e-09
Position 3634: 9.767373515366556e-10
Position 1135: 7.263050138224618e-10
Position 4235: 6.42194276570521e-10
Position 3617: 6.070921038561227e-10
Position 3467: 4.213320625499616e-10
Position 4019: 3.890391781701962e-10
Position 5439: 2.44581373378171e-10
Position 3923: 1.1410694945395645e-10
Position 3999: 4.212465673867527e-11
Position 5619: 2.3190947614866336e-11
Position 3501: 1.3035215226621727e-11
Position 3547: 1.2883992450895438e-11
Position 3775: 1.1172169733382986e-11
Position 3787: 8.533330758886533e-12
Position 3889: 6.254854521001814e-12
Position 3521: 6.478598861406124e-13
Position 4194: 3.621825220539047e-13
Position 4354: 3.2434416891420463e-13
Position 4462: 1.0345404275045919e-13
Position 4596: 3.264824043995543e-14
Position 52: 2.3325962932595894e-15
