Gene = Strip
Position 3966: 8.181185163507009e-05
Position 4556: 6.898631841545726e-05
Position 1870: 6.885557378400503e-05
Position 1269: 5.829004053088341e-05
Position 2679: 5.6148879794962406e-05
Position 2104: 5.405476360438148e-05
Position 4668: 5.3951681067902615e-05
Position 6614: 5.049905130450847e-05
Position 863: 4.997063177720159e-05
Position 4532: 4.687737223680186e-05
Position 283: 4.510667854827465e-05
Position 944: 4.007126215163563e-05
Position 850: 2.86514589008941e-05
Position 793: 2.1046311376161154e-05
Position 5141: 2.0607096853858207e-05
Position 5186: 1.6090051513489265e-05
Position 2484: 1.4577512025889245e-05
Position 1454: 1.332007514430694e-05
Position 2610: 1.2021589260496792e-05
Position 3510: 1.1953048742914943e-05
Position 5779: 1.128503500843975e-05
Position 2144: 1.1272192032756633e-05
Position 1964: 8.181559817419963e-06
Position 1701: 7.104941583360493e-06
Position 839: 6.535106349506297e-06
Position 2511: 6.084431446319772e-06
Position 2682: 5.427326968255223e-06
Position 526: 5.297057423152462e-06
Position 2052: 5.148234715113137e-06
Position 629: 4.972582970887367e-06
Position 956: 4.043095391416716e-06
Position 3362: 3.1988261253129846e-06
Position 489: 3.1403614380492487e-06
Position 853: 2.875050475327876e-06
Position 1281: 2.5210048317653205e-06
Position 638: 2.4795870243215438e-06
Position 248: 2.4549313031476596e-06
Position 1735: 2.398427397306355e-06
Position 1950: 2.373321886573974e-06
Position 368: 2.1633329696337646e-06
Position 3762: 2.0689677613374074e-06
Position 994: 1.8702768003803896e-06
Position 820: 1.8340348591296882e-06
Position 730: 1.6740552310831946e-06
Position 1706: 1.4927914638603076e-06
Position 1727: 1.4812116646056117e-06
Position 177: 1.4661653374418359e-06
Position 5015: 1.4129893182695257e-06
Position 1720: 1.3317778237731791e-06
Position 531: 9.770681818246514e-07
Position 985: 8.749776630727915e-07
Position 856: 7.791101616909393e-07
Position 4397: 7.093117151895745e-07
Position 42: 6.666038761832893e-07
Position 1580: 6.118951953411715e-07
Position 246: 5.611293867902169e-07
Position 472: 5.198443082239509e-07
Position 562: 5.109072614015479e-07
Position 1867: 4.281163147246583e-07
Position 913: 4.248747622264135e-07
Position 556: 4.047096068144759e-07
Position 224: 3.566566706601875e-07
Position 585: 2.964784536632729e-07
Position 4591: 2.031519825634809e-07
Position 416: 1.9559035928071392e-07
Position 192: 1.888602481874481e-07
Position 275: 1.833491810745518e-07
Position 116: 1.5453931387905492e-07
Position 1244: 1.1708125922087113e-07
Position 475: 1.149909985252033e-07
Position 68: 1.0962433511839656e-07
Position 329: 8.880931274279513e-08
Position 643: 7.729349413785797e-08
Position 964: 7.211310109842442e-08
Position 52: 7.151305236688716e-08
Position 934: 5.9258279111116826e-08
Position 1732: 5.406230015424038e-08
Position 306: 4.883680493030904e-08
Position 164: 4.544417348233951e-08
Position 1061: 2.3292834483503452e-08
Position 1073: 2.3055546978353103e-08
Position 1079: 1.613387410380696e-08
Position 266: 3.751481761622612e-09
Position 709: 2.182306757128277e-09
Position 510: 5.667696894012345e-10
Position 459: 1.2429852775413313e-10
Position 215: 1.0091756748876282e-10
Position 397: 8.051998845732531e-11
Position 447: 6.287864876012747e-11
Position 651: 4.12301458486443e-11
Position 94: 1.791764903447233e-11
Position 681: 1.7860872020584302e-11
Position 103: 1.58725808610597e-11
Position 60: 5.6629092243782895e-12
Position 335: 3.694327895279544e-12
Position 357: 1.6943747473584527e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 4234: 0.9704316743009604
Position 6118: 0.2738949711757843
Position 3269: 0.24632797704860257
Position 6028: 0.23834861646112754
Position 4805: 0.21536711571503245
Position 3934: 0.14294202650983234
Position 3882: 0.12772060518011924
Position 2834: 0.12433355278589525
Position 2820: 0.09665109726855509
Position 3536: 0.08510794994023534
Position 2859: 0.0787217368064915
Position 6451: 0.06243439022140362
Position 2856: 0.04751545025138253
Position 3792: 0.03268160409373231
Position 3043: 0.03225267314674829
Position 4784: 0.025852415558841463
Position 5531: 0.02327673372688433
Position 2609: 0.022107999332592988
Position 6780: 0.018959683169146337
Position 924: 0.0182326444915688
Position 6534: 0.01765627601113335
Position 5084: 0.013181404162649287
Position 6634: 0.012128195980146481
Position 5462: 0.011715631326221172
Position 1984: 0.011451543001094532
Position 5015: 0.009962594723984562
Position 1885: 0.004669725727906183
Position 4988: 0.0034750925577674797
Position 5072: 0.0032451886044491925
Position 5879: 0.003026870896422302
Position 3057: 0.002994706641466362
Position 1921: 0.0029136243628143555
Position 5033: 0.0028277878374301825
Position 3019: 0.002791821741949911
Position 1867: 0.002666241041440338
Position 3812: 0.0023160508839109844
Position 3962: 0.0022846927910386465
Position 2021: 0.00222681257548808
Position 3942: 0.0019981886865787567
Position 4052: 0.001958515398398831
Position 2479: 0.001852734487046241
Position 4128: 0.0015974634042110272
Position 1162: 0.0015965786481393425
Position 1770: 0.001476651966922309
Position 834: 0.0014266042766911619
Position 4111: 0.0013240193612716698
Position 3818: 0.0012633686290727923
Position 3033: 0.0012290022169617776
Position 2209: 0.0010090408934055766
Position 4818: 0.0010010165424625378
Position 4997: 0.0009281576650997459
Position 3567: 0.0008852733496326086
Position 4253: 0.0008157160704147397
Position 1181: 0.0007600868839824724
Position 3223: 0.0007502371906633561
Position 998: 0.0007095173904973285
Position 2907: 0.0005689502793769933
Position 2950: 0.000539247356111843
Position 5855: 0.0005173542474172958
Position 3452: 0.0005064922045144126
Position 6815: 0.0004786738445674259
Position 1001: 0.0004653887803224923
Position 3083: 0.0004127880218844736
Position 518: 0.00038208737830641986
Position 3077: 0.0003595532267718941
Position 3148: 0.0003592836368877737
Position 1188: 0.00034189826273901743
Position 6096: 0.0003327532380276383
Position 4879: 0.00032044379783788187
Position 4631: 0.00031353601946956946
Position 5510: 0.00024949856189393575
Position 3367: 0.00024424475474081516
Position 2188: 0.00023819498542540873
Position 5336: 0.00021518689465458124
Position 2438: 0.00021395437015912978
Position 867: 0.0002052446680439426
Position 1322: 0.0002013469150317566
Position 6769: 0.00019948442519653566
Position 6086: 0.00017659055212280566
Position 6818: 0.00017139446292989305
Position 2032: 0.00015963775672837196
Position 5315: 0.0001594830905543818
Position 578: 0.0001528926567349828
Position 4441: 0.00015254549078893274
Position 6614: 0.000139874788114547
Position 1798: 0.00012416499783539462
Position 6638: 0.00011627939760934732
Position 5021: 0.00010917128233335369
Position 2556: 9.932878951137679e-05
Position 967: 9.472081521660895e-05
Position 4436: 9.32754882895457e-05
Position 4478: 9.240789063560094e-05
Position 729: 8.910079005147187e-05
Position 713: 8.297257449607604e-05
Position 554: 7.825874092804283e-05
Position 4748: 7.210765026229588e-05
Position 364: 6.625804052322121e-05
Position 6754: 6.527194677624575e-05
Position 1549: 6.000449006512733e-05
Position 4277: 5.374240693729391e-05
Position 1907: 5.155896372404481e-05
Position 2008: 4.496151545429058e-05
Position 1620: 4.3518481064753366e-05
Position 4250: 4.096465120268489e-05
Position 4721: 4.024762341170621e-05
Position 1108: 3.530929357041406e-05
Position 5267: 3.3573153801495904e-05
Position 397: 3.2360950236996865e-05
Position 590: 2.8042563790876808e-05
Position 239: 2.7903981922933165e-05
Position 1774: 2.5864794310313865e-05
Position 672: 2.583916745001023e-05
Position 4330: 2.2724483143269364e-05
Position 4556: 2.0487763774637654e-05
Position 1564: 2.031372765715979e-05
Position 1378: 2.0145231842881645e-05
Position 658: 1.947464202059313e-05
Position 4274: 1.6911130163920378e-05
Position 410: 1.6376931632746575e-05
Position 4532: 1.5789303641175826e-05
Position 2517: 1.5134514177623272e-05
Position 897: 1.4412709998968623e-05
Position 349: 1.4159635675327226e-05
Position 437: 1.3264476473678885e-05
Position 843: 9.669649064305212e-06
Position 853: 7.854940152515754e-06
Position 421: 5.263911947809366e-06
Position 1575: 2.6256903615694626e-06
Position 1434: 2.6197552479471754e-06
Position 434: 2.039096370792535e-06
Position 1285: 1.3161459336318237e-06
Position 1055: 3.90266193712544e-07
Position 299: 1.490534629695049e-07
Position 1307: 1.361570294332599e-07
Position 309: 5.652416405678215e-08
Position 681: 4.637222702555089e-08
Position 141: 4.596514824890243e-08
Position 103: 2.8034429546708736e-08
Position 108: 2.7880667202997957e-08
Position 94: 2.4533505742730092e-08
Position 303: 2.3426254098099983e-08
Position 405: 1.2665833234866435e-09
Position 880: 1.2466373818585918e-09
Position 375: 4.857834175708366e-10
Position 381: 4.702269219349591e-10
Position 531: 4.438451677759539e-10
Position 246: 3.96575874681714e-10
Position 669: 2.822518287216829e-10
Position 306: 1.3310378475937858e-10
Position 407: 7.080437532474639e-11
Position 211: 2.7956022575466822e-11
Position 192: 2.2990092676170602e-11
Position 145: 1.8452908780605187e-11
Position 162: 1.384385251365643e-11
