Gene = homer
Position 62: 2.0367844670304045e-05
Position 287: 1.77869012232415e-05
Position 3248: 1.7090323103400755e-05
Position 1071: 1.3669656365151392e-05
Position 1222: 1.1708796549548745e-05
Position 353: 1.1680348749253134e-05
Position 2288: 1.1531900300362681e-05
Position 1176: 1.1266462044640336e-05
Position 374: 1.0074212549518037e-05
Position 82: 9.879685404653738e-06
Position 408: 9.29903671150019e-06
Position 392: 8.563100222756834e-06
Position 1069: 7.124079905807529e-06
Position 1994: 6.665415764578631e-06
Position 495: 6.38063496835251e-06
Position 790: 4.590580773215076e-06
Position 1345: 4.5063031882739665e-06
Position 1371: 4.3899421739251265e-06
Position 64: 3.8057404187677868e-06
Position 271: 3.4280618113762096e-06
Position 1490: 3.335850574167517e-06
Position 1161: 3.3064221413797697e-06
Position 488: 3.0023346152908977e-06
Position 1618: 2.9520448777217914e-06
Position 2386: 2.4952892180238716e-06
Position 2236: 2.2923233956023017e-06
Position 400: 2.2266457166152147e-06
Position 418: 2.1075154736075147e-06
Position 1142: 1.7492313183378497e-06
Position 1920: 1.7059282738312866e-06
Position 382: 1.5045609297823501e-06
Position 2241: 1.455613543348239e-06
Position 591: 1.425676303110653e-06
Position 2199: 1.0862472081168217e-06
Position 2281: 1.0860671176978435e-06
Position 2862: 9.570297038785665e-07
Position 2010: 9.428274907153918e-07
Position 502: 9.012711478187486e-07
Position 2423: 7.493685789100802e-07
Position 2396: 7.112260938222774e-07
Position 2053: 6.281129210756464e-07
Position 2546: 4.698899083039331e-07
Position 1586: 4.4684539941995464e-07
Position 1591: 4.0579647093582974e-07
Position 2278: 4.0367888278827236e-07
Position 1831: 3.5854550135054986e-07
Position 3052: 3.228539234511443e-07
Position 2572: 3.108517758926151e-07
Position 3417: 2.884225346667923e-07
Position 2880: 2.5736270215041037e-07
Position 1580: 2.381871211907922e-07
Position 3009: 1.6396768519354846e-07
Position 2970: 1.388170269417878e-07
Position 1151: 1.192477985864967e-07
Position 2406: 1.1217202312642676e-07
Position 1998: 9.227755509118905e-08
Position 1634: 8.7219207533065e-08
Position 2194: 6.931339886896548e-08
Position 2884: 6.555902008011892e-08
Position 2575: 5.5166313477606386e-08
Position 2391: 4.441199557542706e-08
Position 1294: 3.695743743409736e-08
Position 1602: 2.9069120862841797e-08
Position 3037: 2.3609744795067048e-08
Position 1522: 1.975946825502863e-08
Position 420: 1.4641346484158652e-08
Position 3016: 1.2141848143721994e-08
Position 2257: 1.0011810834013222e-08
Position 2899: 7.217938973975717e-09
Position 2013: 4.868647366540759e-09
Position 1276: 2.620375788271687e-09
Position 1881: 2.4583208507776206e-09
Position 1284: 2.296245437768334e-09
Position 280: 9.973589775027384e-10
Position 1721: 3.535957728519454e-10
Position 2255: 2.253274452826593e-10
Position 1728: 1.6613908173930794e-10
Position 2220: 1.1501751997725716e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2227: 0.9949949109311791
Position 1762: 0.9943169743426405
Position 1272: 0.9938838438748702
Position 1904: 0.9705016030296221
Position 2416: 0.9633372373523188
Position 928: 0.6422538657717861
Position 953: 0.20265915755107608
Position 2880: 0.08872805666117282
Position 3327: 0.04344230351337274
Position 3151: 0.04237529575215562
Position 1923: 0.02801604713314736
Position 3417: 0.021247807417362805
Position 3106: 0.01795092611381897
Position 980: 0.01368193574569769
Position 784: 0.007642775351374069
Position 488: 0.007249930400494553
Position 3496: 0.006941903502119166
Position 2566: 0.006647199217274816
Position 1279: 0.0044336421363647596
Position 2522: 0.004430577751778611
Position 3740: 0.004233533450949339
Position 1042: 0.003743570620990507
Position 2892: 0.003010652126904414
Position 3177: 0.0027774076350612436
Position 1130: 0.0025418017762307826
Position 1069: 0.002432713053379492
Position 3297: 0.002267757504575767
Position 3858: 0.002091494671774766
Position 2428: 0.0020531772332743987
Position 387: 0.0019396125180686538
Position 3009: 0.001837244095326957
Position 405: 0.001550593960166642
Position 808: 0.00148772243784396
Position 680: 0.0014561940485490795
Position 829: 0.0013640860542802817
Position 2236: 0.0012252167227274173
Position 3719: 0.0007740627475428818
Position 3723: 0.0007671308596147486
Position 604: 0.0007562384530435729
Position 3288: 0.0006615260275378522
Position 3217: 0.000644595738471453
Position 292: 0.0006444623042177953
Position 1142: 0.0005974700008830156
Position 3079: 0.0005968910820409754
Position 1991: 0.000573585073067511
Position 2832: 0.0005395490337848948
Position 1290: 0.0004713679937660443
Position 1284: 0.0004557034684811292
Position 453: 0.0004187264471484586
Position 108: 0.0003875514204027471
Position 3540: 0.0003493768999881395
Position 3051: 0.00034899815784181145
Position 2477: 0.00033659260408302685
Position 2434: 0.0003167338424158655
Position 2572: 0.00029507418110378815
Position 2423: 0.00028884081921462073
Position 814: 0.00020505369800105517
Position 1139: 0.00019380252783330723
Position 848: 0.0001813999634630557
Position 1490: 0.00014751028378115241
Position 1940: 0.0001417706949170386
Position 3248: 0.00013127133463539998
Position 1027: 0.00012911051139434572
Position 2266: 0.00012832429515670208
Position 1407: 0.00012263750343633164
Position 2642: 0.00011283772495608707
Position 2593: 0.00010865096579035199
Position 2505: 0.00010728311939376916
Position 240: 0.00010634121386023856
Position 360: 9.565712692178232e-05
Position 449: 8.845299377223409e-05
Position 1473: 8.016220548783262e-05
Position 1517: 7.877004274371236e-05
Position 986: 7.505688323305227e-05
Position 3822: 7.235092187349209e-05
Position 465: 6.789387798586149e-05
Position 3910: 6.454396690571024e-05
Position 2904: 6.333277734394339e-05
Position 728: 6.110469251691014e-05
Position 502: 4.957486015665906e-05
Position 95: 4.6195956766554906e-05
Position 1560: 4.329470093352388e-05
Position 2815: 4.058484303619272e-05
Position 49: 3.889960500580877e-05
Position 1006: 3.839103904015354e-05
Position 1955: 3.062329345705315e-05
Position 2605: 2.8054809861556878e-05
Position 1293: 2.5622113416570135e-05
Position 3913: 2.281811366134517e-05
Position 471: 2.2125162829451185e-05
Position 2293: 2.211333967679839e-05
Position 1503: 2.1073215933524896e-05
Position 2659: 2.084151429453656e-05
Position 1085: 1.9562464543238197e-05
Position 756: 1.9501291818937814e-05
Position 2296: 1.904777574427518e-05
Position 1778: 1.899206420238907e-05
Position 2022: 1.7286278176562707e-05
Position 3057: 1.567573069771926e-05
Position 2241: 1.4558316021329273e-05
Position 685: 1.342332247983333e-05
Position 1527: 1.2203815526219416e-05
Position 2114: 1.1586841795889118e-05
Position 851: 1.1100467749965746e-05
Position 613: 8.082398854458613e-06
Position 1200: 7.67475310220351e-06
Position 1934: 6.680412899573555e-06
Position 1958: 6.421930766266344e-06
Position 562: 5.691518331316973e-06
Position 1980: 5.658540992644964e-06
Position 1570: 5.1659649587658714e-06
Position 2800: 4.387961241540566e-06
Position 1299: 4.35756924490736e-06
Position 1808: 3.5064904624103457e-06
Position 2653: 3.1229455048477403e-06
Position 433: 2.2251081573732653e-06
Position 1988: 2.1478714688304633e-06
Position 132: 2.1116200945968563e-06
Position 55: 2.050799791249948e-06
Position 1443: 2.0245777636772727e-06
Position 1388: 1.838760967371774e-06
Position 1420: 1.7345485851401791e-06
Position 1302: 1.6919029660184634e-06
Position 1642: 1.6707985957244851e-06
Position 2836: 1.6001503288178664e-06
Position 1662: 1.5567000121535445e-06
Position 1831: 1.3965290775103585e-06
Position 1741: 1.3458918366606249e-06
Position 843: 1.345097787777625e-06
Position 171: 1.3201299069615594e-06
Position 151: 1.2697571763101477e-06
Position 2326: 1.2269962193058759e-06
Position 2040: 1.0502304492215463e-06
Position 1151: 1.029508278153719e-06
Position 2342: 9.11250884086121e-07
Position 2851: 9.01119059066469e-07
Position 1613: 8.754258203694986e-07
Position 2278: 6.565460055658982e-07
Position 2143: 6.499566111148874e-07
Position 1076: 6.481187738322841e-07
Position 1961: 6.108236603410068e-07
Position 1311: 6.001022742760155e-07
Position 2611: 5.737432128061766e-07
Position 2587: 4.2671025529980785e-07
Position 139: 2.7479550095659103e-07
Position 2910: 2.695774515051248e-07
Position 2623: 2.4453119766996847e-07
Position 2028: 2.32929663065451e-07
Position 535: 2.1612395709834663e-07
Position 1659: 1.7785616461685904e-07
Position 2129: 9.5453250325787e-08
Position 2362: 8.808446645251406e-08
Position 2524: 8.313880281536438e-08
Position 1665: 8.253478184707301e-08
Position 1709: 8.201887993495821e-08
Position 522: 7.467056023122143e-08
Position 2693: 6.874569902484212e-08
Position 1793: 6.754912794680123e-08
Position 1841: 5.658456981579135e-08
Position 2099: 5.570798857256826e-08
Position 529: 4.68925497836478e-08
Position 2481: 4.333315744812633e-08
Position 2782: 4.094275129976936e-08
Position 1281: 3.825996818343273e-08
Position 2096: 3.642776117284361e-08
Position 2085: 3.0429543249711115e-08
Position 2156: 2.9794522896199997e-08
Position 542: 2.2030915228372245e-08
Position 2075: 1.8513019789240926e-08
Position 2305: 1.674244810968724e-08
Position 2181: 1.549146554103271e-08
Position 143: 1.2279413448796737e-08
Position 2031: 1.1277717690505273e-08
Position 2336: 1.0915201258019186e-08
Position 1719: 7.787710693854e-09
Position 2245: 3.6519033092047835e-09
Position 2042: 3.025107124275387e-09
Position 2199: 2.439876597465951e-09
Position 1714: 1.3669799623519487e-09
Position 1846: 1.2307416308159147e-09
Position 1853: 5.277501871877877e-10
Position 2060: 4.104246572984238e-10
Position 509: 2.0911384128085786e-11
