Gene = GeneID_692866dufa13
Position 327: 7.578738439293404e-05
Position 1846: 7.517343061519943e-05
Position 1231: 7.429413668746354e-05
Position 1432: 7.09381474661417e-05
Position 1855: 6.970270817309244e-05
Position 2167: 6.65052618379874e-05
Position 2310: 6.627907942304729e-05
Position 819: 6.39757599550204e-05
Position 1300: 5.8308259459745435e-05
Position 1412: 5.635015165406435e-05
Position 2254: 4.9822235259950306e-05
Position 1052: 4.88019095601814e-05
Position 238: 4.757057438964487e-05
Position 560: 4.640893693535196e-05
Position 1774: 4.153492630681861e-05
Position 1919: 4.150584174021916e-05
Position 307: 3.544728002916747e-05
Position 1589: 3.418774850224387e-05
Position 1777: 3.357634585262175e-05
Position 114: 3.122149305036165e-05
Position 1717: 3.066829622690488e-05
Position 1085: 2.9841337825849734e-05
Position 572: 2.5519265376051447e-05
Position 346: 2.112259262319014e-05
Position 187: 1.8349856704693948e-05
Position 2266: 1.8010395554388457e-05
Position 287: 1.764918654620364e-05
Position 1975: 1.4850055761622916e-05
Position 2290: 1.2822414504162665e-05
Position 441: 1.1351689132014047e-05
Position 659: 9.863321385353675e-06
Position 2026: 7.957664385963097e-06
Position 2151: 7.67780655963336e-06
Position 688: 7.128165636169202e-06
Position 2031: 6.962112842416187e-06
Position 455: 4.9577719063272424e-06
Position 2269: 4.215910003666527e-06
Position 349: 3.2081707829003297e-06
Position 1319: 2.2386099963661167e-06
Position 1077: 2.2168313862299515e-06
Position 569: 1.6916697041668228e-06
Position 663: 1.422272376197843e-06
Position 833: 1.1854980262569713e-06
Position 799: 9.186925190466245e-07
Position 998: 3.669623364616884e-08
Position 581: 1.946751844893617e-08
Position 430: 1.4028757121097819e-08
Position 416: 1.3230645752718721e-08
Position 334: 7.915849020107667e-09
Position 485: 3.613599621828383e-09
Position 483: 2.5552245516119525e-09
Position 291: 4.514851143320122e-11
Position 172: 4.120628380072788e-11
